"","NSI","pi","piHC","piMetals"
"SWARM_27863",0,0,0,0
"SWARM_27864",0,0,0,0
"SWARM_1618",0,0,0,0
"SWARM_1610",0,0,0,0
"SWARM_35996",0,0,0,0
"SWARM_22712",0,0,0,0
"SWARM_21065",0,0,0,0
"SWARM_21066",0,0,0,0
"SWARM_39196",0,0,0,0
"SWARM_39190",0,0,49.77,0
"SWARM_119",0,0,0,0
"SWARM_15482",0,0,0,0
"SWARM_13884",0,0,0,0
"SWARM_5986",0,58.39,41.4,61.4
"SWARM_9682",0,0,0,0
"SWARM_12913",0,0,0,0
"SWARM_13994",0,0,0,0
"SWARM_12919",0,50.21,0,83.45
"SWARM_13997",0,0,0,0
"SWARM_9437",74.7,0,44.83,0
"SWARM_3138",0,0,0,0
"SWARM_35209",0,0,0,0
"SWARM_3791",0,0,0,0
"SWARM_3793",85.92,0,0,0
"SWARM_13965",0,0,0,0
"SWARM_13576",0,0,0,0
"SWARM_13574",0,0,0,0
"SWARM_24033",0,0,0,0
"SWARM_20270",0,0,0,0
"SWARM_17980",0,0,0,0
"SWARM_16057",0,0,0,0
"SWARM_4977",0,0,0,0
"SWARM_48450",0,0,0,0
"SWARM_12032",32.23,27.28,36.25,23.1
"SWARM_44013",0,0,0,0
"SWARM_41998",0,0,0,0
"SWARM_26312",0,0,0,0
"SWARM_14161",0,0,0,0
"SWARM_14165",0,0,0,0
"SWARM_14169",0,0,0,0
"SWARM_70021",0,0,0,0
"SWARM_23447",0,0,0,0
"SWARM_26163",0,0,0,0
"SWARM_11279",0,0,0,0
"SWARM_7568",0,0,0,0
"SWARM_7562",0,0,0,0
"SWARM_42532",0,0,0,0
"SWARM_10915",0,0,0,0
"SWARM_10914",59.93,57.29,49.5,51.22
"SWARM_26481",0,0,0,0
"SWARM_26487",0,0,0,0
"SWARM_4042",0,0,0,0
"SWARM_8424",0,0,0,0
"SWARM_8",62.73,0,0,0
"SWARM_6",0,0,51.11,0
"SWARM_7",0,49.89,43.38,56.16
"SWARM_1616",0,0,0,0
"SWARM_3062",0,0,0,0
"SWARM_12441",0,0,0,0
"SWARM_2930",0,0,0,0
"SWARM_2937",98.67,0,0,0
"SWARM_866",0,0,0,0
"SWARM_26407",0,0,0,0
"SWARM_11969",0,39.98,0,48.77
"SWARM_9263",0,0,0,0
"SWARM_9267",0,0,0,0
"SWARM_6956",36.46,0,34.68,0
"SWARM_19573",0,0,0,0
"SWARM_20765",0,0,0,0
"SWARM_42268",0,0,0,0
"SWARM_38368",0,0,0,0
"SWARM_14773",0,0,0,0
"SWARM_15671",0,0,0,0
"SWARM_14778",0,0,0,0
"SWARM_13631",0,0,0,0
"SWARM_13637",0,0,0,0
"SWARM_24710",0,37.2,0,0
"SWARM_16719",0,0,0,0
"SWARM_1999",0,0,0,0
"SWARM_6671",0,50.19,42.85,42.61
"SWARM_3900",0,32.79,41,32.79
"SWARM_13208",0,0,0,32.12
"SWARM_34891",0,0,0,0
"SWARM_44517",0,0,0,0
"SWARM_1507",0,0,0,0
"SWARM_20497",0,0,0,0
"SWARM_13381",0,0,0,0
"SWARM_13382",0,0,0,0
"SWARM_32372",0,0,0,0
"SWARM_37821",0,0,0,0
"SWARM_24167",0,0,0,0
"SWARM_16262",0,0,0,0
"SWARM_16841",0,0,0,0
"SWARM_2500",98.24,0,0,0
"SWARM_9419",0,39.82,47.26,33.7
"SWARM_9411",0,0,0,0
"SWARM_6995",97.85,0,0,0
"SWARM_6994",0,0,0,0
"SWARM_7021",57.54,0,0,0
"SWARM_12289",0,0,0,0
"SWARM_1078",0,0,0,0
"SWARM_69053",0,0,0,0
"SWARM_19103",0,0,0,0
"SWARM_19104",0,0,0,0
"SWARM_19107",0,0,0,0
"SWARM_10466",29.56,50.33,28.93,75.57
"SWARM_35330",0,0,0,0
"SWARM_43147",0,0,0,0
"SWARM_33966",0,0,0,0
"SWARM_14757",0,0,0,0
"SWARM_14756",0,0,0,0
"SWARM_14750",0,0,0,0
"SWARM_53282",0,0,0,0
"SWARM_15835",0,0,0,0
"SWARM_4208",0,0,0,0
"SWARM_34273",0,0,0,0
"SWARM_7798",0,0,0,0
"SWARM_8642",0,0,0,0
"SWARM_8644",98.39,0,0,0
"SWARM_513",0,0,0,0
"SWARM_511",0,0,0,0
"SWARM_26053",19.67,0,0,0
"SWARM_19908",0,0,0,0
"SWARM_30945",0,28.84,28.3,28.72
"SWARM_11670",0,0,0,0
"SWARM_1132",30.76,28.7,0,49.2
"SWARM_39017",0,0,0,0
"SWARM_15364",0,0,0,0
"SWARM_11303",0,0,39.64,0
"SWARM_18428",0,0,0,0
"SWARM_5474",0,0,0,0
"SWARM_2121",0,0,0,0
"SWARM_4984",0,0,0,0
"SWARM_3451",77.12,0,0,0
"SWARM_19038",0,0,0,0
"SWARM_31978",0,0,0,0
"SWARM_9039",26.29,32.47,32.31,24.9
"SWARM_44662",0,0,0,0
"SWARM_26575",0,0,0,0
"SWARM_53671",0,0,0,0
"SWARM_53670",0,0,0,0
"SWARM_24553",0,0,0,0
"SWARM_26900",0,0,0,0
"SWARM_1110",0,0,0,0
"SWARM_11402",0,0,0,0
"SWARM_16181",0,0,0,0
"SWARM_16184",0,0,0,0
"SWARM_5394",98.09,0,0,0
"SWARM_5395",0,0,0,0
"SWARM_18589",0,33.42,0,30.02
"SWARM_6280",0,0,0,0
"SWARM_2623",0,0,0,0
"SWARM_915",0,0,0,0
"SWARM_8225",0,47,0,74.43
"SWARM_29967",0,0,0,0
"SWARM_27521",0,0,0,0
"SWARM_29559",0,0,0,0
"SWARM_34148",0,0,0,0
"SWARM_21384",0,0,0,0
"SWARM_37498",0,0,32.1,0
"SWARM_2392",66.18,64.26,63.39,66.23
"SWARM_2391",0,0,0,0
"SWARM_2390",0,72.24,0,76.14
"SWARM_29058",0,0,0,0
"SWARM_13708",0,0,0,0
"SWARM_669",0,0,0,0
"SWARM_661",50,0,0,0
"SWARM_664",0,0,0,0
"SWARM_7278",0,0,0,0
"SWARM_17136",0,0,0,0
"SWARM_17137",0,0,0,0
"SWARM_17132",0,0,21.56,0
"SWARM_1868",0,0,0,39.82
"SWARM_18043",0,43,37.94,45.35
"SWARM_1865",0,0,0,0
"SWARM_13411",0,22.75,30.21,0
"SWARM_2989",97.75,0,0,0
"SWARM_16766",0,0,0,0
"SWARM_13414",0,0,0,0
"SWARM_1797",35.03,46.47,0,59.74
"SWARM_44209",0,0,0,0
"SWARM_1475",0,0,0,0
"SWARM_1474",0,0,0,0
"SWARM_8848",34.52,40.51,0,34.93
"SWARM_13091",0,0,0,0
"SWARM_21612",30.37,0,0,0
"SWARM_24934",0,0,0,0
"SWARM_24937",0,0,0,0
"SWARM_22572",0,0,0,0
"SWARM_19199",0,0,0,0
"SWARM_8076",0,0,0,0
"SWARM_11801",0,0,0,0
"SWARM_11807",0,0,0,0
"SWARM_11808",0,0,0,0
"SWARM_6465",0,0,0,0
"SWARM_9301",0,0,0,35.14
"SWARM_7330",0,0,0,0
"SWARM_26648",0,0,0,0
"SWARM_19213",0,0,0,0
"SWARM_23054",0,0,0,0
"SWARM_33681",0,0,0,0
"SWARM_28236",0,0,0,0
"SWARM_21512",0,0,0,0
"SWARM_29722",0,0,0,0
"SWARM_35680",0,0,0,0
"SWARM_872",0,0,0,0
"SWARM_28047",0,0,0,0
"SWARM_20441",0,0,0,0
"SWARM_24212",0,0,0,0
"SWARM_24214",0,0,0,0
"SWARM_13351",0,0,0,0
"SWARM_13358",0,0,0,0
"SWARM_13359",0,0,0,0
"SWARM_22860",0,0,0,0
"SWARM_22862",0,0,0,0
"SWARM_6783",36.15,0,0,0
"SWARM_208",0,31.74,0,33.33
"SWARM_202",0,0,0,0
"SWARM_206",0,0,0,0
"SWARM_207",0,0,0,0
"SWARM_205",0,0,0,0
"SWARM_3662",0,0,0,0
"SWARM_3663",0,0,0,0
"SWARM_5848",0,0,0,0
"SWARM_5840",0,0,0,0
"SWARM_12259",0,0,0,0
"SWARM_58101",0,0,0,0
"SWARM_23816",0,0,0,0
"SWARM_17206",0,0,0,0
"SWARM_17207",0,0,0,0
"SWARM_19067",0,0,0,0
"SWARM_2221",0,0,0,0
"SWARM_2226",0,0,0,0
"SWARM_2225",0,0,0,0
"SWARM_47020",0,0,0,0
"SWARM_21928",0,0,0,0
"SWARM_14575",0,0,0,0
"SWARM_22640",0,0,0,0
"SWARM_25599",0,0,0,0
"SWARM_63241",0,0,0,0
"SWARM_2714",0,0,0,0
"SWARM_36556",0,0,0,0
"SWARM_49355",0,0,0,0
"SWARM_492",0,0,0,0
"SWARM_490",0,0,0,0
"SWARM_4711",41.96,0,0,0
"SWARM_9668",0,0,0,0
"SWARM_60469",0,0,0,0
"SWARM_29812",0,0,0,0
"SWARM_27419",0,0,0,0
"SWARM_13469",0,0,0,0
"SWARM_1980",0,0,0,0
"SWARM_3438",61.45,66.42,60.22,67.19
"SWARM_20146",0,0,0,0
"SWARM_16663",0,0,0,0
"SWARM_4868",0,59.47,58.67,62.22
"SWARM_10947",0,0,0,0
"SWARM_10944",0,0,0,0
"SWARM_4039",34.87,46.35,54.45,29.45
"SWARM_7135",0,46.92,32.1,47.25
"SWARM_5347",0,0,0,0
"SWARM_3589",0,0,0,0
"SWARM_8312",0,0,0,0
"SWARM_8317",0,57.78,0,67.26
"SWARM_24487",0,0,0,0
"SWARM_12414",0,0,0,0
"SWARM_41853",0,0,0,0
"SWARM_893",0,0,0,0
"SWARM_891",0,0,36.6,0
"SWARM_15139",0,0,0,0
"SWARM_2320",0,0,0,0
"SWARM_54015",0,0,0,0
"SWARM_46041",0,0,0,0
"SWARM_6510",0,0,0,0
"SWARM_27024",0,0,0,0
"SWARM_18670",0,31.95,33.88,26.21
"SWARM_30707",0,0,0,0
"SWARM_20736",0,0,42.37,0
"SWARM_33774",0,0,0,0
"SWARM_21056",0,0,0,0
"SWARM_9025",94.22,0,0,0
"SWARM_362",39.09,64.81,38.33,93.39
"SWARM_368",0,0,0,0
"SWARM_24368",0,0,0,0
"SWARM_14965",99.18,0,0,0
"SWARM_14966",0,0,0,0
"SWARM_29154",0,0,0,0
"SWARM_2821",0,65.89,58,62.3
"SWARM_2826",0,0,0,0
"SWARM_6492",0,0,0,0
"SWARM_9660",0,0,41.58,0
"SWARM_23327",0,0,0,0
"SWARM_10353",0,0,0,0
"SWARM_20677",0,37.32,40.78,0
"SWARM_13911",22.54,28.08,37.38,0
"SWARM_30755",0,0,0,0
"SWARM_30753",0,0,0,0
"SWARM_16812",76.98,0,0,0
"SWARM_13918",0,0,0,0
"SWARM_13301",0,0,0,0
"SWARM_9846",93.94,0,31.75,0
"SWARM_17339",0,0,0,0
"SWARM_62119",0,0,0,0
"SWARM_13914",0,0,0,0
"SWARM_12874",0,34.33,0,0
"SWARM_11780",26.53,0,0,0
"SWARM_18202",0,0,0,0
"SWARM_32694",0,0,0,0
"SWARM_8870",0,0,0,0
"SWARM_6103",0,0,0,0
"SWARM_6109",0,0,0,0
"SWARM_31571",0,0,0,0
"SWARM_31578",0,0,0,0
"SWARM_44444",0,0,0,0
"SWARM_13259",0,0,0,0
"SWARM_8994",0,0,0,0
"SWARM_25205",0,0,0,0
"SWARM_20359",0,0,0,0
"SWARM_5105",0,0,0,0
"SWARM_5109",0,0,0,0
"SWARM_4321",0,0,31.44,0
"SWARM_16991",0,0,0,0
"SWARM_2454",0,0,0,0
"SWARM_2453",0,55.52,0,61.35
"SWARM_68236",0,0,0,0
"SWARM_44133",0,0,0,0
"SWARM_44134",0,0,0,0
"SWARM_1162",0,68.49,63.58,69.61
"SWARM_10572",0,0,0,0
"SWARM_3151",0,0,0,0
"SWARM_22060",0,0,0,0
"SWARM_22063",34.58,0,34.85,0
"SWARM_30526",0,0,0,0
"SWARM_10778",0,0,0,0
"SWARM_30387",0,0,0,0
"SWARM_33873",0,0,0,0
"SWARM_14064",0,0,0,0
"SWARM_59769",0,0,0,0
"SWARM_17747",0,0,0,0
"SWARM_17749",0,0,0,0
"SWARM_11358",49.8,37.21,44.91,38.66
"SWARM_11357",0,45.89,34.8,66.14
"SWARM_10007",0,0,0,0
"SWARM_7462",0,0,0,0
"SWARM_48437",0,0,0,0
"SWARM_442",0,0,0,0
"SWARM_443",0,0,70.76,0
"SWARM_12097",0,0,0,0
"SWARM_12098",0,26.98,0,26.98
"SWARM_19977",0,0,0,0
"SWARM_783",0,0,0,0
"SWARM_1281",0,61.53,0,63.93
"SWARM_4105",0,0,0,0
"SWARM_27279",0,0,0,0
"SWARM_14230",0,0,0,0
"SWARM_14237",0,0,0,0
"SWARM_5875",0,0,0,0
"SWARM_138",0,0,0,0
"SWARM_7600",0,0,0,0
"SWARM_26157",0,0,0,0
"SWARM_19690",0,0,0,0
"SWARM_18537",0,0,0,0
"SWARM_10708",0,0,31.6,0
"SWARM_10705",0,0,0,0
"SWARM_46909",0,0,0,0
"SWARM_4695",0,0,0,0
"SWARM_4696",0,0,0,0
"SWARM_4697",0,0,0,0
"SWARM_2698",0,51.03,55.95,53.94
"SWARM_2699",0,0,0,0
"SWARM_2695",0,0,0,33.71
"SWARM_962",91.95,0,0,0
"SWARM_2034",0,0,0,0
"SWARM_2035",0,0,0,0
"SWARM_9785",0,0,0,0
"SWARM_9124",0,0,0,0
"SWARM_9127",21.86,0,0,0
"SWARM_53660",0,0,0,0
"SWARM_6148",0,0,0,0
"SWARM_8420",0,0,0,0
"SWARM_27684",0,0,0,0
"SWARM_20028",0,0,0,0
"SWARM_34793",0,0,0,0
"SWARM_15759",0,0,0,0
"SWARM_13750",0,0,0,0
"SWARM_17181",0,0,0,0
"SWARM_35916",0,0,0,0
"SWARM_4558",0,0,0,0
"SWARM_5243",0,0,0,0
"SWARM_41560",0,0,0,0
"SWARM_7115",0,0,0,0
"SWARM_3848",0,0,0,0
"SWARM_44278",0,0,0,0
"SWARM_20784",0,0,0,0
"SWARM_23541",0,0,0,0
"SWARM_31344",0,0,0,0
"SWARM_56974",0,0,0,0
"SWARM_11872",0,0,0,0
"SWARM_13658",0,0,0,0
"SWARM_9372",0,32.29,0,28.79
"SWARM_17023",0,0,0,0
"SWARM_7361",57.4,49.04,49.21,52.98
"SWARM_11090",59.44,0,40.34,0
"SWARM_69733",0,0,0,0
"SWARM_19241",0,0,0,0
"SWARM_1976",0,0,0,62.83
"SWARM_6616",0,0,0,0
"SWARM_29130",0,0,0,0
"SWARM_28886",0,0,0,0
"SWARM_25939",0,0,0,0
"SWARM_25931",0,0,0,0
"SWARM_1560",0,62.12,60.68,0
"SWARM_21746",0,0,0,0
"SWARM_17557",0,0,0,0
"SWARM_16207",0,0,0,0
"SWARM_22468",0,0,0,0
"SWARM_22461",0,0,0,0
"SWARM_25097",0,0,0,0
"SWARM_21051",0,0,0,0
"SWARM_6952",0,0,0,0
"SWARM_8709",0,0,0,0
"SWARM_279",0,0,0,0
"SWARM_5813",0,0,0,0
"SWARM_11753",34.1,45.99,45.95,42.7
"SWARM_1010",0,40.8,37.55,44.31
"SWARM_1012",0,0,0,0
"SWARM_1016",0,0,0,0
"SWARM_6898",0,0,0,0
"SWARM_2406",0,0,0,0
"SWARM_2400",0,0,0,0
"SWARM_32620",0,0,0,0
"SWARM_25465",0,0,0,0
"SWARM_25469",0,0,0,0
"SWARM_15492",0,0,0,0
"SWARM_15494",0,0,0,0
"SWARM_13868",0,0,0,0
"SWARM_13861",0,0,0,0
"SWARM_13289",0,0,0,0
"SWARM_22941",0,0,0,0
"SWARM_13897",0,26.36,34.68,28.58
"SWARM_16505",0,0,0,0
"SWARM_15723",0,0,0,0
"SWARM_5140",0,0,0,0
"SWARM_49415",0,0,0,0
"SWARM_70",0,0,0,0
"SWARM_76",0,59.92,61.57,53.86
"SWARM_74",0,56.56,0,59.78
"SWARM_1735",0,0,0,0
"SWARM_25750",0,0,0,0
"SWARM_1199",0,0,0,0
"SWARM_1197",0,0,0,57.73
"SWARM_1191",0,0,0,0
"SWARM_15995",0,0,0,0
"SWARM_21951",0,0,0,0
"SWARM_14712",0,0,0,0
"SWARM_2495",0,36.44,0,37.04
"SWARM_2497",0,0,0,0
"SWARM_17922",0,0,0,0
"SWARM_39072",0,0,0,0
"SWARM_14220",0,0,0,0
"SWARM_39079",0,0,0,0
"SWARM_34907",0,0,0,0
"SWARM_15389",0,0,0,0
"SWARM_7836",0,0,0,0
"SWARM_11540",0,0,0,0
"SWARM_10635",0,0,0,0
"SWARM_6554",35.39,39.51,25.5,79.05
"SWARM_9584",55.42,60.71,58.08,29.39
"SWARM_18445",0,0,0,0
"SWARM_4760",0,34.66,41.32,0
"SWARM_4762",0,0,0,0
"SWARM_5411",0,0,0,0
"SWARM_8327",0,0,0,0
"SWARM_20921",0,0,0,0
"SWARM_31991",0,0,0,0
"SWARM_31993",0,0,0,0
"SWARM_9752",0,0,0,0
"SWARM_58591",0,0,0,0
"SWARM_20114",0,0,0,0
"SWARM_54",0,0,0,0
"SWARM_34004",0,0,0,0
"SWARM_21248",0,0,0,0
"SWARM_54562",0,0,0,0
"SWARM_38207",0,0,0,0
"SWARM_766",0,0,0,0
"SWARM_19097",0,0,0,0
"SWARM_17699",0,0,0,0
"SWARM_16123",33.84,30.25,48.49,31.14
"SWARM_33208",0,0,0,0
"SWARM_5331",0,0,0,0
"SWARM_2643",0,0,0,0
"SWARM_2645",0,0,0,0
"SWARM_2647",0,0,0,0
"SWARM_2646",0,0,0,0
"SWARM_5194",0,0,0,0
"SWARM_26236",0,0,0,0
"SWARM_2147",28.27,32.89,0,54.12
"SWARM_20097",0,0,0,0
"SWARM_11111",0,0,0,0
"SWARM_69673",0,0,0,0
"SWARM_10241",0,0,0,0
"SWARM_10243",0,0,0,0
"SWARM_15144",0,0,0,0
"SWARM_5682",0,0,0,0
"SWARM_5684",0,0,0,0
"SWARM_5686",0,0,0,0
"SWARM_14238",0,0,0,0
"SWARM_7211",0,0,0,0
"SWARM_26781",0,0,0,0
"SWARM_19335",0,0,0,0
"SWARM_18687",0,0,0,0
"SWARM_28315",0,0,0,0
"SWARM_32808",0,0,0,0
"SWARM_339",0,0,0,0
"SWARM_334",0,0,0,0
"SWARM_3225",0,0,0,0
"SWARM_13074",72.24,74.03,72.63,36.78
"SWARM_13070",0,0,0,0
"SWARM_24618",0,0,0,0
"SWARM_25069",0,0,0,0
"SWARM_4457",0,0,0,0
"SWARM_2858",0,0,0,0
"SWARM_57691",0,0,0,0
"SWARM_57699",0,0,0,0
"SWARM_8014",0,0,0,0
"SWARM_7396",0,0,0,0
"SWARM_7397",0,0,0,0
"SWARM_7393",0,0,0,0
"SWARM_9189",21.61,0,0,0
"SWARM_33669",0,0,0,0
"SWARM_28296",0,0,0,0
"SWARM_21575",0,0,0,0
"SWARM_3379",98.96,0,0,0
"SWARM_15513",0,0,0,0
"SWARM_23155",0,0,0,0
"SWARM_8913",71.76,0,0,0
"SWARM_14643",0,0,0,0
"SWARM_6937",44.3,56.79,52.77,51.2
"SWARM_6930",0,0,0,0
"SWARM_38911",0,0,0,0
"SWARM_38910",0,0,0,0
"SWARM_10733",0,0,0,0
"SWARM_24097",0,0,0,0
"SWARM_24092",0,0,0,0
"SWARM_35398",0,0,0,0
"SWARM_3601",0,0,0,0
"SWARM_3609",0,0,0,0
"SWARM_1601",0,0,0,0
"SWARM_53486",0,0,0,0
"SWARM_22703",0,0,0,0
"SWARM_852",34.19,37.41,24.85,59.2
"SWARM_34295",0,0,0,0
"SWARM_14992",0,0,0,0
"SWARM_14994",0,0,0,0
"SWARM_34834",0,0,0,0
"SWARM_5991",0,0,0,0
"SWARM_6879",0,0,0,35.83
"SWARM_19004",0,0,0,0
"SWARM_19005",0,0,0,0
"SWARM_10521",0,0,0,0
"SWARM_3107",0,0,0,0
"SWARM_3103",0,0,0,0
"SWARM_18430",0,0,0,0
"SWARM_18431",0,0,0,0
"SWARM_2239",97.62,0,0,0
"SWARM_4425",0,0,0,0
"SWARM_31469",0,0,0,0
"SWARM_30339",0,0,0,0
"SWARM_13565",0,0,0,0
"SWARM_13566",0,0,0,0
"SWARM_13562",0,0,0,0
"SWARM_21983",29.35,30.03,46.01,22.77
"SWARM_21981",0,0,0,0
"SWARM_21987",0,0,0,0
"SWARM_21988",0,0,0,0
"SWARM_53722",0,0,0,0
"SWARM_16044",0,0,0,0
"SWARM_20203",0,0,0,0
"SWARM_10057",0,0,0,0
"SWARM_10053",36.69,46.58,34.54,46.9
"SWARM_41793",0,0,0,0
"SWARM_4966",0,0,0,0
