"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_15618",26.015,23.3,14,1,17.39,0.08,1.56,23,23.2865,23.695,26.05,26.256,0.85,0.59,2.42089455973184,0
"SWARM_9301",23.165,23.1,17,2,22.37,0.02,2.78,23.07,23.1,24.4025,26.37,26.47,0.97,0.87,3.91937766476659,0
"SWARM_15644",23,23,22,1,38.64,0.01,5.07,22.525,22.8675,23.165,25.155,25.3635,0.93,0.87,3.93477715890222,0
"SWARM_14100",26.015,26.22,26,1,32.5,0.03,2.83,21.705,23.2925,26.015,26.228,26.37125,0.82,0.83,2.76913322709811,0
"SWARM_12627",26.015,26.22,19,1,23.75,0.06,2.04,23,23.5365,25,26.0515,26.255,0.57,0.76,2.97626406702281,0
"SWARM_12919",25.655,25.655,17,2,30,0.01,4.55,25,25.195,25.655,26.005,26.065,0.98,0.93,5.62263182779759,0
"SWARM_10787",25,24.945,23,2,29.22,0.01,4.07,23.84325,24,24.8,25.6,26.011,0.92,0.91,4.41199082997969,0
"SWARM_20778",26,26.015,16,1,20.51,0.07,1.78,23.0665,23.6355,24.045,26.015,26.05075,0.31,0.71,2.92635817019417,0
"SWARM_13190",28.415,27.44,32,2,57.58,0.01,5.04,23.845,23.94,26.7225,28.415,28.875,0.99,0.97,5.75324476063514,2
"SWARM_15123",26,24.855,19,2,22.76,0.03,2.61,23.4595,23.5185,24.6,26,26.01675,0.79,0.89,3.38298335939625,0
"SWARM_14654",24.945,24.71,12,2,23.2,0.01,5.17,24,24.09,24.855,25,25.855,1,1,5.46362841740866,2
"SWARM_11190",22.955,23.1,24,2,25.85,0.03,2.13,22.955,23,24.91,26,27.35,0.96,0.79,2.93724255994506,0
"SWARM_11617",26,26.22,22,1,27.5,0.02,2.73,22.95475,22.9955,25.1075,26.22,26.37,0.59,0.88,2.8490672615042,0
"SWARM_297",7.005,7.005,23,1,43.6,0.04,2.49,3.515,7.005,24.6475,25.95,26.5,0.96,0.89,3.33251958798463,0
"SWARM_17704",21.705,23.94,17,2,16.9,0.09,1.66,22.95225,23.4595,24.555,26.22,26.5,0.69,0.52,2.39436100320149,0
"SWARM_13897",22.955,22.955,20,2,24.1,0.11,1.38,22.905,22.955,24.91,26.015,26.01675,0.55,0.6,2.45599505344052,0
"SWARM_14008",24.945,24.855,16,2,20.21,0.01,2.59,23,24.0285,24.945,25.7965,26.031,0.87,0.78,3.2023857231092,0
"SWARM_10738",25.05,25,17,2,24.79,0.01,4.08,23.58875,23.67,25,25.055,25.465,0.97,0.91,4.68334153228309,0
"SWARM_12906",22.525,23.425,24,1,44.99,0.01,6.43,19.95,21.445,23.4125,24,24.11225,1,1,7.94325508300662,1
"SWARM_12259",26.37,26.37,15,1,18.52,0.15,1.22,23.37375,23.4,25.05,26.065,26.37,0.65,0.52,2.28933131654047,0
"SWARM_13911",23.505,23.695,15,2,22.54,0.01,3.59,23.4,23.425,23.8,24.71,25,0.96,0.95,4.14537921225392,2
"SWARM_13358",27.2,27.2,24,1,27.91,0.06,1.54,18.13425,21.075,23.8,25.752,26.04,0.69,0.43,1.95328509554316,0
"SWARM_13506",26.065,26.065,14,1,17.72,0.11,1.41,23.3675,23.5815,24.91,26.015,26.03,0.7,0.45,2.08674769698283,0
"SWARM_14285",27.35,27.2,17,2,21.02,0.07,1.35,23.1,23.218,26.04,27.845,27.93925,0.62,0.77,4.18662577177312,0
"SWARM_12261",27.2,24.855,19,2,18.65,0.07,1.77,23,23.0485,25,25.6085,26,0.38,0.82,3.11969068654095,0
"SWARM_17581",24.49,24.855,15,1,20.14,0.02,2.8,23,23,24.51,25.483,25.6525,0.92,0.82,3.51166418641768,0
"SWARM_11347",25.785,25,31,1,38.1,0.01,4.68,23.913,24.508,25,25.9,26,0.98,0.99,4.52620982529964,1
"SWARM_13822",7.005,23.94,20,2,17.86,0.11,1.45,7.02875,17.8185,24.015,25.614,25.9075,0.43,0.79,3.24092388302585,0
"SWARM_7496",23.54,25.265,15,1,19.58,0.02,2.91,23.085,23.37,23.67,25.715,25.9,0.87,0.73,2.89586116634452,0
