Region,Platform,Station,Alias,ShortName,Grab,Year,HasTHC,HasPAH,HasNPD,INDEX,MET,SSU_ID,COI_ID,18S,COI,Extract,Extract conc,Type,Plate18S,PlateCOI,18S_N,COI_N,Grabs,THC,PAH,NPD,As,Ba,Cd,Cr,Cu,Hg,Ni,Pb,Zn,Acenaften,Acenaftylen,Antracen,Benz(a)antracen,Benzo(a)pyren,Benzo(bjk)fluoranten,Benzo(ghi)perylen,C1-alkyldibenzotiofener,C1-alkylfenantrener/antracener,C1-alkylnaftalener,C2-alkyldibenzotiofener,C2-alkylfenantrener/antracener,C2-alkylnaftalener,C3-alkyldibenzotiofener,C3-alkylfenantrener/antracener,C3-alkylnaftalener,Chrysen,Dibenz(ah)antracen,Dibenzotiofen,Fenantren,Fluoranten,Fluoren,Indeno(1.2.3-c.d)pyren,Naftalen,Pyren,Grus,Sand,Pelite,Kornstorrelse,Kurtosis,Skewness,Sorting,TOC,MorphoS,MorphoH,ES100,ISI,Individtetthet,MorphoJ,NQI1,NSI,Depth,Distance,UTM31E,UTM31N,WGS84E,WGS84N,Comment
II,RIN,RIN38,NA,RIN38.1.2018,1,2019,Y,Y,Y,Y,Y,S174SRIN38,S260C-RIN38,TRUE,TRUE,281-283,4.48,S,2,3,78,80,3,92,0.23,0.65,2.6,400,0.02,11.0,3.1,0.01,6.2,6.5,15,0.00400,0.00300,0.00300,0.02700,0.00900,0.010,0.025,0.000,0.03,0.04,0.0100,0.040,0.040,0.010,0.010,0.420,0.0510,0.0120,0.0000,0.0340,0.0130,0.0120,0.0030,0.0110,0.0120,0.03,0.89,0.08,3.36,3.02,-0.31,1.26,0.46,134,4.49,30.00,11.00,3110,NA,0.79,23.00,125,454,468160,6570050,2.440,59.266,Mange AMBi GIII-arter også på andre stasjoner enn med mest olje.
II,RIN,RIN38,NA,RIN38.2.2018,2,2019,Y,Y,Y,Y,Y,S175SRIN38,S261C-RIN38,TRUE,TRUE,284-286,3.57,S,2,3,79,81,3,90,0.21,0.98,3.0,300,0.02,10.0,2.8,0.01,6.0,6.6,14,0.00400,0.00400,0.00300,0.02300,0.00900,0.002,0.017,0.000,0.04,0.05,0.0200,0.060,0.110,0.010,0.010,0.630,0.0490,0.0140,0.0000,0.0360,0.0120,0.0140,0.0000,0.0120,0.0090,NA,NA,NA,NA,NA,NA,NA,NA,134,4.49,30.00,11.00,3110,NA,0.79,23.00,125,454,468160,6570050,2.440,59.266,
II,RIN,RIN38,NA,RIN38.3.2018,3,2019,N,N,N,Y,Y,S176SRIN38,S262C-RIN38,TRUE,TRUE,287-289,7.09,S,2,3,80,82,3,NA,NA,NA,2.7,410,0.02,10.0,2.7,0.01,5.8,6.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,4.49,30.00,11.00,3110,NA,0.79,23.00,125,454,468160,6570050,2.440,59.266,
II,RIN,RIN39,NA,RIN39.1.2018,1,2019,Y,Y,Y,Y,Y,S177SRIN39,S263C-RIN39,TRUE,TRUE,290-292,7.34,S,2,3,81,83,3,680,0.65,3.10,3.7,950,0.03,13.0,4.4,0.01,7.8,8.2,18,0.00800,0.01300,0.00400,0.05900,0.03600,0.146,0.055,0.030,0.07,0.11,0.0400,0.120,0.630,0.030,0.020,2.000,0.1400,0.0160,0.0000,0.0700,0.0220,0.0380,0.0150,0.0150,0.0160,0.05,0.85,0.10,3.41,3.94,-0.31,1.44,0.61,118,4.96,36.00,11.00,1950,NA,0.81,24.00,124,543,468140,6570180,2.440,59.267,
II,RIN,RIN39,NA,RIN39.2.2018,2,2019,Y,Y,Y,Y,Y,S178SRIN39,S264C-RIN39,TRUE,TRUE,293-295,11.95,S,2,3,82,84,3,520,1.40,3.60,3.9,890,0.03,13.0,4.4,0.01,7.7,7.9,18,0.00500,0.01300,0.00500,0.13000,0.07200,0.400,0.078,0.040,0.11,0.1,0.0600,0.120,0.730,0.040,0.020,2.300,0.3400,0.0620,0.0200,0.0900,0.0340,0.0380,0.0680,0.0140,0.0340,NA,NA,NA,NA,NA,NA,NA,NA,118,4.96,36.00,11.00,1950,NA,0.81,24.00,124,543,468140,6570180,2.440,59.267,
II,RIN,RIN39,NA,RIN39.3.2018,3,2019,N,N,N,Y,Y,S179SRIN39,S265C-RIN39,TRUE,TRUE,296-298,9.20,S,2,3,83,85,3,NA,NA,NA,3.2,800,0.04,12.0,3.9,0.01,7.3,7.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,4.96,36.00,11.00,1950,NA,0.81,24.00,124,543,468140,6570180,2.440,59.267,
II,RIN,RIN40,NA,RIN40.1.2018,1,2019,Y,Y,Y,Y,Y,S180SRIN40,S266C-RIN40,TRUE,TRUE,299-301,4.64,S,2,3,84,86,3,100,0.75,0.50,2.7,740,0.06,9.5,2.7,0.01,5.4,4.6,12,0.00300,0.00300,0.00200,0.06900,0.03200,0.246,0.056,0.000,0.02,0.05,0.0100,0.050,0.020,0.020,0.020,0.260,0.1900,0.0410,0.0000,0.0240,0.0140,0.0080,0.0310,0.0120,0.0120,0.05,0.87,0.08,3.39,3.73,-0.36,1.35,0.43,112,4.77,35.00,11.00,1837,NA,0.83,23.00,124,404,468260,6570107,2.442,59.267,
II,RIN,RIN40,NA,RIN40.2.2018,2,2019,N,N,N,Y,Y,S181SRIN40,S267C-RIN40,TRUE,TRUE,302-304,10.84,S,2,3,85,87,3,NA,NA,NA,4.1,1500,0.04,13.0,5.1,0.01,7.5,8.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,4.77,35.00,11.00,1837,NA,0.83,23.00,124,404,468260,6570107,2.442,59.267,
II,RIN,RIN40,NA,RIN40.3.2018,3,2019,Y,Y,Y,Y,Y,S182SRIN40,S268C-RIN40,TRUE,TRUE,305-307,13.83,S,2,3,86,88,3,160,0.54,1.60,3.6,1300,0.05,13.0,5.6,0.01,8.1,8.1,20,0.00500,0.00600,0.00400,0.04800,0.03700,0.118,0.037,0.020,0.05,0.07,0.0300,0.080,0.190,0.030,0.030,1.000,0.1300,0.0150,0.0000,0.0490,0.0200,0.0210,0.0140,0.0160,0.0160,NA,NA,NA,NA,NA,NA,NA,NA,112,4.77,35.00,11.00,1837,NA,0.83,23.00,124,404,468260,6570107,2.442,59.267,
III,VFR,VFR03,VF-14-01,VFR03.1.2019,1,2019,Y,N,N,Y,Y,S523S-VFR03,S619C-VFR03,TRUE,TRUE,759-761,3.55,S,6,7,55,55,3,15,NA,NA,1.6,1772,0.03,6.1,3.4,0.01,NA,4.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80,76.15,23.05,3.48,2.35,0.58,1.25,0.27,155,5.68,44.00,12.14,1799,0.78,0.85,26.34,182,1000,494936,6737864.0004,2.907,60.775,
III,VFR,VFR03,VF-14-01,VFR03.2.2019,2,2019,Y,N,N,Y,Y,S524S-VFR03,S620C-VFR03,TRUE,TRUE,762-764,3.77,S,6,7,56,56,3,12,NA,NA,1.4,1983,0.03,6.7,2.7,0.00,NA,4.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,5.68,44.00,12.14,1799,0.78,0.85,26.34,182,1000,494936,6737864.0004,2.907,60.775,
III,VFR,VFR03,VF-14-01,VFR03.3.2019,3,2019,Y,N,N,Y,Y,S525S-VFR03,S621C-VFR03,TRUE,TRUE,765-767,3.57,S,6,7,57,57,3,15,NA,NA,1.2,2234,0.03,6.5,4.7,0.01,NA,4.9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,5.68,44.00,12.14,1799,0.78,0.85,26.34,182,1000,494936,6737864.0004,2.907,60.775,
III,VFR,VFR04,VF-15-01,VFR04.1.2019,1,2019,Y,Y,Y,Y,Y,S526S-VFR04,S622C-VFR04,TRUE,TRUE,768-770,5.52,S,6,7,58,58,3,17,0.10,0.40,1.7,4148,0.03,7.3,7.7,0.04,NA,8.2,32,0.00158,0.00156,0.00203,0.00486,0.00581,0.011,0.011,0.001,0.0147765244,0.026474611,0.0035,0.025,0.112,0.008,0.013,0.182,0.0061,0.0091,0.0011,0.0109,0.0144,0.0071,0.0013,0.0040,0.0104,0.10,70.34,29.54,3.66,1.44,0.56,1.41,0.51,135,5.85,47.23,11.57,1172,0.83,0.85,25.80,162,500,495682.999,6736564.0003,2.921,60.763,
III,VFR,VFR04,VF-15-01,VFR04.2.2019,2,2019,Y,Y,Y,Y,Y,S527S-VFR04,S623C-VFR04,TRUE,TRUE,771-773,8.11,S,6,7,59,59,3,48,0.16,0.58,1.7,4387,0.05,7.9,8.1,0.01,NA,8.4,29,0.00244,0.00238,0.00196,0.00886,0.01254,0.021,0.017,0.001,0.0148357418,0.0274835092,0.0044,0.030,0.144,0.021,0.015,0.305,0.0099,0.0138,0.0013,0.0158,0.0227,0.0133,0.0021,0.0030,0.0177,NA,NA,NA,NA,NA,NA,NA,NA,135,5.85,47.23,11.57,1172,0.83,0.85,25.80,162,500,495682.999,6736564.0003,2.921,60.763,
III,VFR,VFR04,VF-15-01,VFR04.3.2019,3,2019,Y,Y,Y,Y,Y,S528S-VFR04,S624C-VFR04,TRUE,TRUE,774-776,5.46,S,6,7,60,60,3,30,0.41,0.39,1.8,4176,0.04,7.1,6.3,0.01,NA,7.1,27,0.02257,0.00130,0.01427,0.03012,0.03098,0.042,0.023,0.001,0.024647315,0.026470429,0.0039,0.040,0.066,0.014,0.018,0.132,0.0307,0.0192,0.0025,0.0516,0.0675,0.0191,0.0031,0.0077,0.0438,NA,NA,NA,NA,NA,NA,NA,NA,135,5.85,47.23,11.57,1172,0.83,0.85,25.80,162,500,495682.999,6736564.0003,2.921,60.763,
III,VFR,VFR05,VF-16-01,VFR05.1.2019,1,2019,Y,Y,Y,Y,Y,S529S-VFR05,S625C-VFR05,TRUE,TRUE,777-779,6.83,S,6,7,61,61,3,154,11.81,2.70,3.3,5767,0.09,10.8,18.6,0.02,NA,27.9,83,0.07434,0.02030,0.26256,1.18598,1.04781,1.573,0.667,0.021,0.4432578354,0.0522524792,0.0575,0.705,0.183,0.076,0.195,0.411,1.3744,0.5885,0.0177,0.5278,2.6559,0.0436,0.0932,0.0105,1.6857,2.00,67.26,30.71,3.51,1.71,0.23,1.94,0.70,80,4.47,31.52,9.28,780,0.71,0.68,22.15,163,250,496930,6734398.0005,2.944,60.744,
III,VFR,VFR05,VF-16-01,VFR05.2.2019,2,2019,Y,Y,Y,Y,Y,S530S-VFR05,S626C-VFR05,TRUE,TRUE,780-782,7.46,S,6,7,62,62,3,152,0.22,0.66,6.0,6062,0.27,21.7,30.7,0.03,NA,51.3,160,0.00210,0.00194,0.00265,0.00808,0.01811,0.032,0.023,0.002,0.0413902577,0.0447037838,0.0128,0.067,0.124,0.071,0.034,0.235,0.0182,0.0161,0.0015,0.0164,0.0260,0.0074,0.0031,0.0091,0.0368,NA,NA,NA,NA,NA,NA,NA,NA,80,4.47,31.52,9.28,780,0.71,0.68,22.15,163,250,496930,6734398.0005,2.944,60.744,
III,VFR,VFR05,VF-16-01,VFR05.3.2019,3,2019,Y,Y,Y,Y,Y,S531S-VFR05,S627C-VFR05,TRUE,TRUE,783-785,5.60,S,6,7,63,63,3,141,0.47,1.07,4.3,6073,0.16,12.7,25.4,0.04,NA,33.0,157,0.01239,0.00279,0.00627,0.02880,0.03938,0.062,0.031,0.005,0.0575079661,0.0605544317,0.0184,0.100,0.179,0.138,0.044,0.398,0.0358,0.0264,0.0036,0.0508,0.0757,0.0170,0.0054,0.0116,0.0642,NA,NA,NA,NA,NA,NA,NA,NA,80,4.47,31.52,9.28,780,0.71,0.68,22.15,163,250,496930,6734398.0005,2.944,60.744,
III,VFR,VFR20,NA,VFR20.1.2019,1,2019,Y,N,N,Y,Y,S532S-VFR20,S628C-VFR20,TRUE,TRUE,786-788,4.29,S,6,7,64,64,3,24,NA,NA,1.7,2822,0.03,5.8,4.2,0.01,NA,5.1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00,79.82,16.22,3.38,3.69,0.10,1.28,0.54,139,5.58,43.93,11.69,1084,0.78,0.84,25.33,175,250,494377,6738511,2.897,60.781,
III,VFR,VFR20,NA,VFR20.2.2019,2,2019,Y,N,N,Y,Y,S533S-VFR20,S629C-VFR20,TRUE,TRUE,789-791,2.36,S,6,7,65,65,3,17,NA,NA,1.6,2460,0.03,5.7,3.3,0.01,NA,4.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,5.58,43.93,11.69,1084,0.78,0.84,25.33,175,250,494377,6738511,2.897,60.781,
III,VFR,VFR20,NA,VFR20.3.2019,3,2019,Y,N,N,Y,Y,S534S-VFR20,S630C-VFR20,TRUE,TRUE,792-794,4.65,S,6,7,66,66,3,19,NA,NA,1.5,2039,0.02,5.3,2.8,0.00,NA,4.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,5.58,43.93,11.69,1084,0.78,0.84,25.33,175,250,494377,6738511,2.897,60.781,
III,VFR,VFR32,NA,VFR32.1.2019,1,2019,Y,Y,Y,N,Y,S544S-VFR32,S640C-VFR32,TRUE,TRUE,822-824,19.10,S,6,7,76,76,3,50954,31.88,750.32,9.4,2826,0.16,28.6,44.4,0.06,NA,22.5,81,0.98429,2.01270,1.84396,0.14219,0.03453,0.087,0.033,2.531,55.4845138224,7.7235257438,20.5516,82.963,74.413,32.047,49.498,413.793,0.6772,0.0127,0.9772,10.0552,1.7085,10.4718,0.0048,0.2834,3.5302,1.20,20.36,78.48,5.45,0.82,-0.05,1.64,2.24,NA,NA,NA,NA,NA,NA,NA,0.00,176,100,494371,6738823,2.897,60.785,Bio utgår
III,VFR,VFR32,NA,VFR32.2.2019,2,2019,Y,Y,Y,N,Y,S545S-VFR32,S641C-VFR32,TRUE,TRUE,825-827,33.37,S,6,7,77,77,3,11233,6.03,145.47,10.2,5032,0.40,30.3,35.3,0.04,NA,19.9,129,0.13850,0.39969,0.29887,0.03027,0.02661,0.053,0.039,0.327,4.6691930398,1.8140088364,3.9109,13.988,16.323,20.248,5.784,76.729,0.1928,0.0150,0.1642,1.3184,0.3907,1.8763,0.0006,0.1901,1.0576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,176,100,494371,6738823,2.897,60.785,Bio utgår
III,VFR,VFR32,NA,VFR32.3.2019,3,2019,Y,Y,Y,N,Y,S547S-VFR32,S643C-VFR32,TRUE,TRUE,831-833,6.38,S,6,7,79,79,3,13102,12.44,364.76,8.5,3680,0.18,26.2,42.5,0.05,NA,20.5,73,0.25522,1.04785,0.58823,0.05966,0.02434,0.044,0.026,0.751,13.7317061982,5.2746464627,8.0285,33.930,49.013,29.969,13.085,206.701,0.2884,0.0067,0.5322,3.5268,0.7029,3.8738,0.0012,0.2184,1.7810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,176,100,494371,6738823,2.897,60.785,Bio utgår
III,VFR,VFR33,NA,VFR33.1.2019,1,2019,Y,Y,Y,N,Y,S548S-VFR33,S644C-VFR33,TRUE,TRUE,834-836,10.24,S,6,7,80,80,3,17614,24.00,386.11,12.3,7204,0.34,24.3,20.2,0.05,NA,16.3,56,2.34794,1.28124,0.62208,0.16393,0.05181,0.125,0.040,1.864,23.2878497712,3.6199338938,15.4624,52.920,32.440,22.066,23.041,201.612,0.7453,0.0233,0.9908,8.6102,0.9397,6.8023,0.0031,0.1963,2.0473,0.00,20.53,79.47,5.48,0.75,0.00,1.55,3.05,NA,NA,NA,NA,NA,NA,NA,0.00,133,177,494336,6738858,2.896,60.785,Bio utgår. Rar dybde?
III,VFR,VFR33,NA,VFR33.2.2019,2,2019,Y,Y,Y,N,Y,S549S-VFR33,S645C-VFR33,TRUE,TRUE,837-839,7.26,S,6,7,81,81,3,44119,40.42,605.49,10.8,6170,0.24,22.9,18.5,0.05,NA,14.7,68,3.66318,1.79077,0.96788,0.27163,0.05829,0.164,0.038,3.536,40.913801265,4.4932308707,28.6409,88.697,41.388,34.242,63.472,281.629,1.3301,0.0182,1.9344,16.3407,1.6653,10.3482,0.0049,0.1988,3.5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,133,177,494336,6738858,2.896,60.785,Bio utgår. Rar dybde?
III,VFR,VFR33,NA,VFR33.3.2019,3,2019,Y,Y,Y,N,Y,S550S-VFR33,S646C-VFR33,TRUE,TRUE,840-842,8.51,S,6,7,82,82,3,50027,55.84,735.67,10.6,5974,0.30,26.1,22.2,0.08,NA,18.0,80,4.91827,2.79200,1.42260,0.39528,0.06634,0.212,0.051,5.080,60.1543177217,6.9891343437,37.5065,117.077,64.716,42.366,0.000,376.427,1.8035,0.0199,2.6959,22.3636,2.1780,14.6622,0.0071,0.2927,4.6579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,133,177,494336,6738858,2.896,60.785,Bio utgår. Rar dybde?
III,VFR,VFR34,NA,VFR34.1.2019,1,2019,Y,Y,Y,N,Y,S551S-VFR34,S647C-VFR34,TRUE,TRUE,843-845,17.80,S,6,7,83,83,3,637,1.43,22.48,2.2,3573,0.06,7.7,4.1,0.01,NA,4.3,20,0.03309,0.05092,0.07851,0.01388,0.01140,0.019,0.013,0.077,1.365751028,0.1522424086,0.9769,3.328,1.512,4.141,1.335,9.088,0.0465,0.0095,0.0505,0.4265,0.1280,0.2571,0.0009,0.0292,0.3105,0.00,41.45,58.55,4.58,0.69,0.31,1.60,0.90,NA,NA,NA,NA,NA,NA,NA,0.00,178,200,494301,6738893,2.895,60.785,Bio utgår
III,VFR,VFR34,NA,VFR34.2.2019,2,2019,Y,Y,Y,N,Y,S552S-VFR34,S648C-VFR34,TRUE,TRUE,846-848,13.83,S,6,7,84,84,3,4159,7.03,151.44,2.7,5282,0.08,9.4,5.9,0.01,NA,5.4,30,0.24881,0.41577,0.34791,0.02185,0.00910,0.022,0.013,0.443,12.3359175255,0.1281915746,4.5748,26.581,12.065,12.801,7.807,71.833,0.1334,0.0075,0.2682,2.5612,0.4166,1.6944,0.0005,0.0452,1.0937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,178,200,494301,6738893,2.895,60.785,Bio utgår
III,VFR,VFR34,NA,VFR34.3.2019,3,2019,Y,Y,Y,N,Y,S553S-VFR34,S649C-VFR34,TRUE,TRUE,849-851,15.57,S,6,7,85,85,3,396,0.46,5.49,1.9,3516,0.07,7.9,4.1,0.01,NA,4.1,19,0.00422,0.00663,0.01868,0.01227,0.01416,0.026,0.016,0.020,0.3818899639,0.0691501205,0.2653,1.100,0.221,1.661,0.466,1.163,0.0290,0.0109,0.0112,0.1010,0.0389,0.0408,0.0016,0.0288,0.1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,178,200,494301,6738893,2.895,60.785,Bio utgår
III,VFR,VFRK01,NA,VFRK01.1.2019,1,2019,Y,N,N,Y,Y,S535S-VFRK01,S631C-VFRK01,TRUE,TRUE,795-797,3.24,S,6,7,67,67,3,23,NA,NA,1.6,2966,0.02,6.2,4.7,0.01,NA,6.5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,86.84,12.98,3.37,2.62,0.40,0.83,0.62,111,5.32,39.91,10.70,882,0.78,0.83,24.82,176,250,494659,6738877,2.902,60.784,
III,VFR,VFRK01,NA,VFRK01.2.2019,2,2019,Y,N,N,Y,Y,S536S-VFRK01,S632C-VFRK01,TRUE,TRUE,798-800,3.50,S,6,7,68,68,3,23,NA,NA,1.7,3085,0.03,6.0,5.4,0.01,NA,7.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,5.32,39.91,10.70,882,0.78,0.83,24.82,176,250,494659,6738877,2.902,60.784,
III,VFR,VFRK01,NA,VFRK01.3.2019,3,2019,Y,N,N,Y,Y,S537S-VFRK01,S633C-VFRK01,TRUE,TRUE,801-803,3.63,S,6,7,69,69,3,25,NA,NA,1.6,3043,0.02,6.3,4.1,0.01,NA,6.6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,5.32,39.91,10.70,882,0.78,0.83,24.82,176,250,494659,6738877,2.902,60.784,
III,VFR,VFRK02,NA,VFRK02.1.2019,1,2019,Y,Y,Y,Y,Y,S538S-VFRK02,S634C-VFRK02,TRUE,TRUE,804-806,2.76,S,6,7,70,70,3,15,NA,NA,1.2,866,0.03,5.5,2.1,0.00,NA,3.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10,86.90,12.99,3.36,2.62,0.43,0.82,0.48,121,4.89,36.48,11.35,1242,0.71,0.82,24.60,177,257,494196,6738709,2.893,60.782,
III,VFR,VFRK02,NA,VFRK02.2.2019,2,2019,Y,Y,Y,Y,Y,S539S-VFRK02,S635C-VFRK02,TRUE,TRUE,807-809,2.46,S,6,7,71,71,3,27,NA,NA,1.1,1169,0.02,5.4,2.4,0.00,NA,3.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,4.89,36.48,11.35,1242,0.71,0.82,24.60,177,257,494196,6738709,2.893,60.782,
III,VFR,VFRK02,NA,VFRK02.3.2019,3,2019,Y,Y,Y,Y,Y,S540S-VFRK02,S636C-VFRK02,TRUE,TRUE,810-812,1.83,S,6,7,72,72,3,17,NA,NA,1.1,1062,0.03,5.3,2.1,0.00,NA,4.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,4.89,36.48,11.35,1242,0.71,0.82,24.60,177,257,494196,6738709,2.893,60.782,
III,VFR,VFRK03,NA,VFRK03.1.2019,1,2019,Y,N,N,Y,Y,S541S-VFRK03,S637C-VFRK03,TRUE,TRUE,813-815,2.69,S,6,7,73,73,3,18,NA,NA,1.2,1430,0.03,5.2,3.9,0.00,NA,4.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30,90.69,9.04,3.33,2.50,0.38,0.70,0.42,126,4.89,35.45,11.13,1329,0.70,0.80,23.80,175,250,494265,6738929,2.895,60.784,
III,VFR,VFRK03,NA,VFRK03.2.2019,2,2019,Y,N,N,Y,Y,S542S-VFRK03,S638C-VFRK03,TRUE,TRUE,816-818,2.47,S,6,7,74,74,3,24,NA,NA,1.1,1191,0.02,5.8,5.1,0.01,NA,4.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,4.89,35.45,11.13,1329,0.70,0.80,23.80,175,250,494265,6738929,2.895,60.784,
III,VFR,VFRK03,NA,VFRK03.3.2019,3,2019,Y,N,N,Y,Y,S543S-VFRK03,S639C-VFRK03,TRUE,TRUE,819-821,3.04,S,6,7,75,75,3,23,NA,NA,1.0,1273,0.02,5.2,2.5,0.00,NA,3.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,4.89,35.45,11.13,1329,0.70,0.80,23.80,175,250,494265,6738929,2.895,60.784,
III,BRA,BRA06,NA,BRA06.1.2019,1,2019,Y,N,N,Y,Y,S554S-BRA06,S650C-BRA06,TRUE,TRUE,852-854,1.95,S,6,7,86,86,3,14,NA,NA,1.9,133,0.00,4.0,1.0,0.00,NA,3.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60,87.24,12.19,3.00,2.26,0.43,0.98,0.21,106,4.14,30.40,11.72,1436,0.62,0.78,23.88,137,250,502445,6712207,3.045,60.542,
III,BRA,BRA06,NA,BRA06.2.2019,2,2019,Y,N,N,Y,Y,S555S-BRA06,S651C-BRA06,TRUE,TRUE,855-857,1.99,S,6,7,87,87,3,22,NA,NA,1.8,129,,3.9,1.2,0.00,NA,3.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,4.14,30.40,11.72,1436,0.62,0.78,23.88,137,250,502445,6712207,3.045,60.542,
III,BRA,BRA06,NA,BRA06.3.2019,3,2019,Y,N,N,Y,Y,S556S-BRA06,S652C-BRA06,TRUE,TRUE,858-860,2.79,S,6,7,88,88,3,17,NA,NA,1.9,194,,4.0,1.1,0.00,NA,3.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,4.14,30.40,11.72,1436,0.62,0.78,23.88,137,250,502445,6712207,3.045,60.542,
III,BRA,BRA07,NA,BRA07.1.2019,1,2019,Y,Y,Y,Y,Y,S557S-BRA07,S653C-BRA07,TRUE,TRUE,861-863,5.95,S,6,7,89,89,3,94,0.14,4.00,3.0,5387,0.02,6.8,8.1,0.01,NA,9.3,22,0.00419,0.01099,0.00341,0.00166,0.00256,0.006,0.007,0.004,0.0737967916,0.1532804738,0.0285,0.108,0.785,0.133,0.025,2.643,0.0047,0.0055,0.0042,0.0320,0.0042,0.0472,0.0007,0.0061,0.0050,0.20,90.27,9.55,2.98,2.09,0.40,0.87,0.42,94,3.99,24.30,10.20,2456,0.61,0.67,19.90,138,250,502688.495,6711822.7138,3.047,60.540,
