"abundance","AverageShortestPathLength","BetweennessCentrality","class","ClosenessCentrality","ClusteringCoefficient","degree","degree.layout","Eccentricity","family","genus","IsSingleNode","kingdom","Label","name","negdegree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","order","oriID","PartnerOfMultiEdgedNodePairs","phylum","pi","posdegree","Radiality","samplecount","selected","SelfLoops","shared name","species","Stress","superkingdom","TopologicalCoefficient","unknowndegree"
"0.001597588347543076","3.1158536585365852","0.007934646019703994","Imbricatea","0.3209393346379648","0.2","5","5","7",,,"false","Rhizaria","Spongomonadida","Spongomonadida","4","14.4","0","5","Spongomonadida","Spongomonadida","0","Cercozoa","2","1","0.9317466561762392","17","false","0","Spongomonadida",,"2034","SAR","0.28","0"
"0.5276311488824341","3.1463414634146343","0.05807203151869436","Macrostomida","0.3178294573643411","0.0","10","10","6",,,"false","Metazoa (Animalia)","Macrostomida","Macrostomida","10","4.8","0","10",,"Macrostomida","0","Platyhelminthes","0","0","0.9307631785995278","20","false","0","Macrostomida",,"9384","Opisthokonta","0.1357142857142857","0"
"0.27599663536691843","2.981707317073171","0.03289597417691324","Imbricatea","0.33537832310838445","0.37142857142857144","21","21","7",,,"false","Rhizaria","Marimonadida","Marimonadida","0","12.952380952380953","0","21","Marimonadida","Marimonadida","0","Cercozoa","1","21","0.9360739575137688","37","false","0","Marimonadida",,"7826","SAR","0.24438454627133874","0"
"0.009877159573543013","2.9878048780487805","0.08143677076615338","Spirotrichea","0.3346938775510204","0.21818181818181817","11","11","5",,,"false","Alveolata","Spirotrichea","Spirotrichea","1","7.818181818181818","0","11",,"Spirotrichea","0","Ciliophora","2","10","0.9358772619984265","28","false","0","Spirotrichea",,"10588","SAR","0.1447811447811448","0"
"0.06800659625788706","3.207317073170732","0.025082116991947536","Imbricatea","0.311787072243346","0.2564102564102564","13","13","7","Pseudopirsonia family incertae sedis","Pseudopirsonia","false","Rhizaria","Pseudopirsonia","Pseudopirsonia","0","10.076923076923077","0","13","Marimonadida","Pseudopirsonia","0","Cercozoa","1","13","0.9287962234461055","37","false","0","Pseudopirsonia",,"6648","SAR","0.20153846153846153","0"
"0.09795964366889784","3.4146341463414633","0.01778726773412468","Syndiniales","0.29285714285714287","0.4230769230769231","13","13","8",,,"false","Alveolata","Syndiniales-Group-II","Syndiniales-Group-II","0","10.76923076923077","0","13","Syndiniales Group II","Syndiniales-Group-II","0","Syndiniales class incertae sedis","0","13","0.9221085759244689","38","false","0","Syndiniales-Group-II",,"5212","SAR","0.22913256955810146","0"
"0.07810405633478319","2.768292682926829","0.036157649971182","Hyphochytriomycetes","0.3612334801762115","0.3157894736842105","19","19","6",,,"false","Stramenopiles","Hyphochytriales","Hyphochytriales","0","12.210526315789474","0","19","Hyphochytriales","Hyphochytriales","0","Hyphochytriomycetes phylum incertae sedis","0","19","0.9429583005507474","35","false","0","Hyphochytriales",,"7302","SAR","0.21818181818181817","0"
"0.002064192669106034","3.317073170731707","7.50432676624148E-4","Imbricatea","0.30147058823529416","0.0","2","2","6","Thaumatomonadidae","Thaumatomastix","false","Rhizaria","Thaumatomastix","Thaumatomastix","2","24.0","0","2","Thaumatomonadida","Thaumatomastix","0","Cercozoa","0","0","0.925255704169945","18","false","0","Thaumatomastix",,"328","SAR","0.6571428571428571","0"
"0.1177906945182003","3.158536585365854","0.004877339619844795","Dinoflagellata incertae sedis","0.3166023166023166","0.5256410256410257","13","13","7",,,"false","Alveolata","Dinoflagellata-incertae-sedis","Dinoflagellata-incertae-sedis","0","12.923076923076923","0","13",,"Dinoflagellata-incertae-sedis","0","Dinoflagellata","1","13","0.9303697875688434","37","false","0","Dinoflagellata-incertae-sedis",,"1734","SAR","0.3005366726296959","0"
"0.014714281253315078","2.6341463414634148","0.030977809354016405",,"0.3796296296296296","0.4725274725274725","14","14","5",,,"false","Rhizaria","Retaria","Retaria","3","15.357142857142858","0","14",,"Retaria","0","Retaria","0","11","0.947285601888277","24","false","0","Retaria",,"7264","SAR","0.19944341372912802","0"
"0.0796194613351336","2.926829268292683","0.017332156860720774","Labyrinthulomycetes","0.3416666666666667","0.45454545454545453","22","22","7",,,"false","Stramenopiles","Labyrinthulomycetes","Labyrinthulomycetes","0","14.590909090909092","0","22",,"Labyrinthulomycetes","0","Labyrinthulomycetes phylum incertae sedis","1","22","0.937844217151849","38","false","0","Labyrinthulomycetes",,"5784","SAR","0.2652892561983471","0"
"0.33850488713424204","2.957317073170732","0.005621243331356053",,"0.3381443298969072","0.5824175824175825","14","14","7",,,"false","Fungi","Fungi","Fungi","0","15.928571428571429","0","14",,"Fungi","0",,"1","14","0.9368607395751377","37","false","0","Fungi",,"1750","Opisthokonta","0.294973544973545","0"
"0.00986092491599317","2.847560975609756","0.024479257742701568","Cercomonadidae class incertae sedis","0.3511777301927195","0.4725274725274725","14","14","6","Cercomonadidae","Cercomonas","false","Rhizaria","Cercomonas","Cercomonas","0","16.571428571428573","0","14","Cercomonadidae order incertae sedis","Cercomonas","0","Cercozoa","2","14","0.9404012588512982","31","false","0","Cercomonas",,"6036","SAR","0.2716627634660422","0"
"0.0478878940618846","2.9939024390243905","0.01545319165909195","Imbricatea","0.3340122199592668","0.46405228758169936","18","18","7",,,"false","Rhizaria","p15D09","p15D09","0","14.444444444444445","0","18","p15D09","p15D09","0","Cercozoa","0","18","0.9356805664830843","36","false","0","p15D09",,"5410","SAR","0.26262626262626265","0"
"0.2465843057760269","2.8353658536585367","0.018167480973705113","Chromadorea","0.35268817204301073","0.3888888888888889","9","9","5",,,"false","Metazoa (Animalia)","Araeolaimida","Araeolaimida","4","16.11111111111111","0","9","Araeolaimida","Araeolaimida","0","Nematoda","0","5","0.9407946498819827","29","false","0","Araeolaimida",,"4576","Opisthokonta","0.2441077441077441","0"
"0.24939572757599276","2.8353658536585367","0.01113389282525538","Chromadorea","0.35268817204301073","0.5833333333333334","9","9","5",,,"false","Metazoa (Animalia)","Desmodorida","Desmodorida","3","17.444444444444443","0","9","Desmodorida","Desmodorida","0","Nematoda","1","6","0.9407946498819827","27","false","0","Desmodorida",,"3382","Opisthokonta","0.2528180354267311","0"
"0.9867035981328078","3.847560975609756","0.0028711410880179196","Spirotrichea","0.25990491283676703","0.5111111111111111","10","10","8",,,"false","Alveolata","Choreotrichia","Choreotrichia","1","10.5","0","10","Choreotrichia","Choreotrichia","0","Ciliophora","0","9","0.9081431943351691","37","false","0","Choreotrichia",,"810","SAR","0.328125","0"
"0.01578016926570375","2.9634146341463414","0.020007012850607384",,"0.3374485596707819","0.3888888888888889","9","9","6",,,"false","Stramenopiles","Peronosporomycetes-phylum-incertae-sedis","Peronosporomycetes-phylum-incertae-sedis","0","11.666666666666666","0","9",,"Peronosporomycetes-phylum-incertae-sedis","0","Peronosporomycetes phylum incertae sedis","1","9","0.9366640440597954","31","false","0","Peronosporomycetes-phylum-incertae-sedis",,"3316","SAR","0.26262626262626265","0"
"0.2920036704528942","3.6402439024390243","0.003192591603112378","Prostomatea","0.2747068676716918","0.0","2","2","7","Cryptocaryon family incertae sedis","Cryptocaryon","false","Alveolata","Cryptocaryon","Cryptocaryon","0","10.5","0","2","Cryptocaryon order incertae sedis","Cryptocaryon","0","Ciliophora","0","2","0.9148308418568056","38","false","0","Cryptocaryon",,"560","SAR","0.5","0"
"0.19343369617586428","3.9878048780487805","1.396604492999304E-4","Imbricatea","0.25076452599388377","0.8571428571428571","7","7","8","Peregriniidae",,"false","Rhizaria","Peregriniidae","Peregriniidae","0","12.285714285714286","0","7","Thaumatomonadida","Peregriniidae","0","Cercozoa","0","7","0.9036191974822974","38","false","0","Peregriniidae",,"32","SAR","0.4387755102040816","0"
"1.0932317478792446","3.018292682926829","0.016466476898455717","CCW10","0.33131313131313134","0.5054945054945055","14","14","7",,,"false","Rhizaria","CCW10","CCW10","0","14.714285714285714","0","14",,"CCW10","0","Cercozoa","1","14","0.9348937844217151","38","false","0","CCW10",,"4282","SAR","0.28296703296703296","0"
"0.27190111429791336","3.3719512195121952","0.005112023479192887","Syndiniales","0.2965641952983725","0.5512820512820513","13","13","8",,,"false","Alveolata","Syndiniales-Group-I","Syndiniales-Group-I","0","13.461538461538462","0","13","Syndiniales Group I","Syndiniales-Group-I","0","Syndiniales class incertae sedis","0","13","0.9234854445318647","38","false","0","Syndiniales-Group-I",,"1648","SAR","0.32051282051282054","0"
"0.0022152124014452636","3.908536585365854","0.0","Bicosoecida class incertae sedis","0.25585023400936036","0.0","1","1","7",,,"false","Stramenopiles","Bicosoecida-class-incertae-sedis","Bicosoecida-class-incertae-sedis","1","17.0","0","1",,"Bicosoecida-class-incertae-sedis","0","Bicosoecida phylum incertae sedis","3","0","0.9061762391817466","20","false","0","Bicosoecida-class-incertae-sedis",,"0","SAR","0.0","0"
"0.001557057068508499","3.9207317073170733","0.008511721803705598","Paramicrosporidium class incertae sedis","0.255054432348367","0.0","3","3","7","Paramicrosporidium family incertae sedis",,"false","Cryptomycota Holomycota kingdom incertae sedis","Paramicrosporidium-family-incertae-sedis","Paramicrosporidium-family-incertae-sedis","3","7.0","0","3","Paramicrosporidium order incertae sedis","Paramicrosporidium-family-incertae-sedis","0","Cryptomycota","1","0","0.9057828481510621","21","false","0","Paramicrosporidium-family-incertae-sedis",,"1572","Opisthokonta","0.42857142857142855","0"
"0.0","4.567073170731708","0.01235065477359357","Phoroniformea","0.21895861148197596","0.0","3","3","8",,,"false","Metazoa (Animalia)","Phoroniformea","Phoroniformea","2","3.0","0","3",,"Phoroniformea","0","Brachiopoda","0","1","0.8849331235247837","0","false","0","Phoroniformea",,"1882","Opisthokonta","0.5","0"
"0.014672071222345479","2.707317073170732","0.041336742618409916","Vampyrellidae class incertae sedis","0.36936936936936937","0.4338235294117647","17","17","7",,,"false","Rhizaria","Vampyrellidae-order-incertae-sedis","Vampyrellidae-order-incertae-sedis","1","16.88235294117647","0","17","Vampyrellidae order incertae sedis","Vampyrellidae-order-incertae-sedis","0","Cercozoa","1","16","0.94492525570417","33","false","0","Vampyrellidae-order-incertae-sedis",,"9036","SAR","0.21102941176470588","0"
"0.28135076030782596","3.6280487804878048","0.014211995915922378","Imbricatea","0.27563025210084036","0.3484848484848485","12","12","8","Nudifila family incertae sedis","Nudifila","false","Rhizaria","Nudifila","Nudifila","3","9.083333333333334","0","12","Nudifila order incertae sedis","Nudifila","0","Cercozoa","5","9","0.9152242328874901","33","false","0","Nudifila",,"2652","SAR","0.2903225806451613","0"
"0.030615477699387113","3.3597560975609757","0.00884202845117255",,"0.29764065335753176","0.5333333333333333","6","6","7",,,"false","Alveolata","Ciliophora","Ciliophora","1","13.5","0","6",,"Ciliophora","0","Ciliophora","0","5","0.9238788355625492","32","false","0","Ciliophora",,"1680","SAR","0.3252032520325203","0"
"0.37932990577270076","3.658536585365854","0.012421833063830311","Thecofilosea","0.2733333333333333","0.5238095238095238","7","7","8",,,"false","Rhizaria","BOLA322","BOLA322","0","10.0","0","7","BOLA322","BOLA322","0","Cercozoa","0","7","0.9142407553107789","38","false","0","BOLA322",,"2214","SAR","0.36507936507936506","0"
"0.0027257604585479837","3.5304878048780486","0.00603977673386794","Novel Apicomplexa Class 1","0.28324697754749567","0.42857142857142855","7","7","8",,,"false","Alveolata","Novel-Apicomplexa-Class-1","Novel-Apicomplexa-Class-1","0","12.142857142857142","0","7",,"Novel-Apicomplexa-Class-1","0","Apicomplexa","0","7","0.9183713611329661","32","false","0","Novel-Apicomplexa-Class-1",,"1790","SAR","0.3373015873015873","0"
"0.3951233815880999","3.7134146341463414","0.0020918371562335097","Spirotrichea","0.26929392446633826","0.8","6","6","8",,,"false","Alveolata","Oligotrichia","Oligotrichia","0","13.166666666666666","0","6","Oligotrichia","Oligotrichia","0","Ciliophora","0","6","0.9124704956726987","38","false","0","Oligotrichia",,"868","SAR","0.3761904761904762","0"
"0.2098924111921969","3.426829268292683","0.009886656411352505","Imbricatea","0.2918149466192171","0.4888888888888889","10","10","8","NAMAKO-15",,"false","Rhizaria","NAMAKO-15","NAMAKO-15","0","11.8","0","10","Marimonadida","NAMAKO-15","0","Cercozoa","0","10","0.9217151848937845","38","false","0","NAMAKO-15",,"3344","SAR","0.2565217391304348","0"
"0.4447722780565714","2.951219512195122","0.006694093800438041",,"0.33884297520661155","0.6545454545454545","11","11","6",,,"false","Rhizaria","Cercozoa","Cercozoa","0","17.0","0","11",,"Cercozoa","0","Cercozoa","1","11","0.9370574350904799","38","false","0","Cercozoa",,"2060","SAR","0.32075471698113206","0"
"0.08480259401357394","2.951219512195122","0.021164930063239162","Labyrinthulomycetes","0.33884297520661155","0.6212121212121212","12","12","7",,,"false","Stramenopiles","D2P04F01","D2P04F01","0","16.916666666666668","0","12","D2P04F01","D2P04F01","0","Labyrinthulomycetes phylum incertae sedis","1","12","0.9370574350904799","37","false","0","D2P04F01",,"3508","SAR","0.3020833333333333","0"
"0.8001910787091011","2.847560975609756","0.02404233047462422","Imbricatea","0.3511777301927195","0.43333333333333335","21","21","7",,,"false","Rhizaria","Thaumatomonadida","Thaumatomonadida","0","14.19047619047619","0","21","Thaumatomonadida","Thaumatomonadida","0","Cercozoa","0","21","0.9404012588512982","38","false","0","Thaumatomonadida",,"6436","SAR","0.24895572263993315","0"
"0.01171526247095972","3.6219512195121952","0.004691439376398635","Bolidomonas class incertae sedis","0.27609427609427606","0.6428571428571429","8","8","7","Bolidomonas family incertae sedis",,"false","Stramenopiles","Bolidomonas-family-incertae-sedis","Bolidomonas-family-incertae-sedis","0","11.0","0","8","Bolidomonas order incertae sedis","Bolidomonas-family-incertae-sedis","0","Bolidomonas phylum incertae sedis","0","8","0.9154209284028324","35","false","0","Bolidomonas-family-incertae-sedis",,"762","SAR","0.3548387096774194","0"
"0.09078409316287063","3.6890243902439024","0.013091992117753035","Dinophyceae","0.2710743801652893","0.5277777777777778","9","9","7","Suessiaceae","Protodinium","false","Alveolata","Protodinium","Protodinium","0","10.222222222222221","0","9","Gymnodiniphycidae","Protodinium","0","Dinoflagellata","5","9","0.9132572777340677","37","false","0","Protodinium",,"2736","SAR","0.3486590038314176","0"
"0.010863911483527996","4.225609756097561","0.003214656252064162","Imbricatea","0.23665223665223664","0.6666666666666666","3","3","7","Cyphoderiidae",,"false","Rhizaria","Cyphoderiidae","Cyphoderiidae","0","6.333333333333333","0","3","Euglyphida","Cyphoderiidae","0","Cercozoa","0","3","0.8959480723839496","20","false","0","Cyphoderiidae",,"510","SAR","0.4523809523809524","0"
"0.002278481626938769","4.524390243902439","0.024240610504264553","Acanthoecida","0.2210242587601078","0.3333333333333333","3","3","7","Acanthoecidae",,"false","Choanomonada","Acanthoecidae","Acanthoecidae","0","3.3333333333333335","0","3","Acanthoecidae order incertae sedis","Acanthoecidae","0","Choanoflagellida","0","3","0.8863099921321794","19","false","0","Acanthoecidae",,"4292","Opisthokonta","0.5","0"
"0.029459019358164206","2.8292682926829267","0.05793594561377423","RAD A","0.353448275862069","0.28888888888888886","10","10","5",,,"false","Rhizaria","RAD-A","RAD-A","5","10.8","0","10",,"RAD-A","0","Retaria","0","5","0.940991345397325","23","false","0","RAD-A",,"9490","SAR","0.20576923076923076","0"
"0.0018699343753197262","3.3536585365853657","0.006604056809475662","Hyphochytriomycetes","0.2981818181818182","0.5","5","5","6","Rhizidiomyces family incertae sedis",,"false","Stramenopiles","Rhizidiomyces-family-incertae-sedis","Rhizidiomyces-family-incertae-sedis","2","9.8","0","5","Hyphochytriales","Rhizidiomyces-family-incertae-sedis","0","Hyphochytriomycetes phylum incertae sedis","0","3","0.9240755310778915","16","false","0","Rhizidiomyces-family-incertae-sedis",,"948","SAR","0.3161290322580645","0"
"0.0036986307262492457","2.975609756097561","0.02265779199025268",,"0.3360655737704918","0.5555555555555556","9","9","6",,,"false","Freshwater Opisthokonta","Freshwater-Opisthokonta","Freshwater-Opisthokonta","0","16.88888888888889","0","9",,"Freshwater-Opisthokonta","0",,"1","9","0.9362706530291109","26","false","0","Freshwater-Opisthokonta",,"4738","Opisthokonta","0.31865828092243187","0"
"0.0025767183849548813","3.5060975609756095","0.0","Labyrinthulomycetes","0.28521739130434787","0.0","1","1","7",,,"false","Stramenopiles","D52","D52","1","31.0","0","1","D52","D52","0","Labyrinthulomycetes phylum incertae sedis","0","0","0.9191581431943351","25","false","0","D52",,"0","SAR","0.0","0"
"0.01583041452750183","3.408536585365854","0.013890640374109956","Craspedida","0.29338103756708406","0.3333333333333333","3","3","7","Codosigidae","Lagenoeca","false","Choanomonada","Lagenoeca","Lagenoeca","2","10.666666666666666","0","3","Codosigidae order incertae sedis","Lagenoeca","0","Choanoflagellida","0","1","0.9223052714398111","25","false","0","Lagenoeca",,"1456","Opisthokonta","0.36904761904761907","0"
"0.0026065651898207784","4.2682926829268295","0.0","Oligohymenophorea","0.23428571428571426","0.0","1","1","7","Pleuronema family incertae sedis","Pleuronema","false","Alveolata","Pleuronema","Pleuronema","0","6.0","0","1","Scuticociliatia","Pleuronema","0","Ciliophora","0","1","0.8945712037765539","16","false","0","Pleuronema",,"0","SAR","0.0","0"
"0.019749509279639206","2.6341463414634148","0.03431453680434142","Labyrinthulomycetes","0.3796296296296296","0.43859649122807015","19","19","6",,,"false","Stramenopiles","PW19","PW19","1","15.736842105263158","0","19","PW19","PW19","0","Labyrinthulomycetes phylum incertae sedis","1","18","0.947285601888277","35","false","0","PW19",,"7934","SAR","0.20175438596491227","0"
"0.42429068293177785","3.1707317073170733","9.949826223590304E-4","Chytridiomycetes","0.3153846153846154","0.7333333333333333","10","10","7",,,"false","Fungi","Chytridiales","Chytridiales","0","16.7","0","10","Chytridiales","Chytridiales","0","Chytridiomycota","0","10","0.9299763965381589","37","false","0","Chytridiales",,"510","Opisthokonta","0.3883720930232558","0"
"0.021890665562397778","3.457317073170732","4.6311786425714277E-4","Labyrinthulomycetes","0.2892416225749559","0.6944444444444444","9","9","7","Thraustochytriaceae","Thraustochytrium","false","Stramenopiles","Thraustochytrium","Thraustochytrium","0","14.88888888888889","0","9","Thraustochytriaceae order incertae sedis","Thraustochytrium","0","Labyrinthulomycetes phylum incertae sedis","1","9","0.9207317073170732","37","false","0","Thraustochytrium",,"150","SAR","0.41358024691358025","0"
"0.07217600655347084","3.3597560975609757","0.03950226821225983","Polychaeta","0.29764065335753176","0.07142857142857142","8","8","6",,,"false","Metazoa (Animalia)","Terebellida","Terebellida","7","3.875","0","8","Terebellida","Terebellida","0","Annelida","0","1","0.9238788355625492","18","false","0","Terebellida",,"4482","Opisthokonta","0.18055555555555555","0"
"0.18800071496174128","3.0304878048780486","0.04362822983931709","Chaetonotida class incertae sedis","0.3299798792756539","0.13333333333333333","6","6","6",,,"false","Metazoa (Animalia)","Chaetonotida","Chaetonotida","5","12.333333333333334","0","6","Chaetonotida","Chaetonotida","0","Gastrotricha","0","1","0.9345003933910306","20","false","0","Chaetonotida",,"7214","Opisthokonta","0.24","0"
"2.4485828978261126","3.231707317073171","0.007468361372705142","Enoplea","0.30943396226415093","0.13333333333333333","6","6","7",,,"false","Metazoa (Animalia)","Enoplea","Enoplea","6","13.0","0","6",,"Enoplea","0","Nematoda","0","0","0.9280094413847365","26","false","0","Enoplea",,"2222","Opisthokonta","0.2814814814814815","0"
"0.04161972028358466","3.0548780487804876","0.054916763990417596","Andalucia class incertae sedis","0.32734530938123757","0.058823529411764705","18","18","6","Andalucia family incertae sedis","Andalucia","false","Discoba","Andalucia","Andalucia","17","5.333333333333333","0","18","Andalucia order incertae sedis","Andalucia","0","Jakobida","5","1","0.9337136113296617","17","false","0","Andalucia",,"13016","Excavata","0.15591397849462366","0"
"0.4745758139911276","3.3658536585365852","0.007904954230231026","Polychaeta","0.2971014492753623","0.3333333333333333","3","3","6",,,"false","Metazoa (Animalia)","Sabellida","Sabellida","3","12.666666666666666","0","3","Sabellida","Sabellida","0","Annelida","0","0","0.9236821400472068","19","false","0","Sabellida",,"1646","Opisthokonta","0.3978494623655914","0"
"0.0015186145449142098","3.3048780487804876","0.018637352799313545","Acantharia","0.3025830258302583","0.26666666666666666","6","6","6",,,"false","Rhizaria","Chaunocanthida","Chaunocanthida","3","9.0","0","6","Chaunocanthida","Chaunocanthida","0","Retaria","0","3","0.9256490952006294","16","false","0","Chaunocanthida",,"2188","SAR","0.24761904761904763","0"
"0.017567871713376128","3.567073170731707","0.008085507511970414",,"0.28034188034188035","0.4","10","10","7",,,"false",,"DH147-EKD10","DH147-EKD10","2","9.9","0","10",,"DH147-EKD10","0",,"5","8","0.9171911880409127","34","false","0","DH147-EKD10",,"1630","DH147-EKD10","0.3","0"
"0.001968153639789373","2.75","0.07568644315649488","Imbricatea","0.36363636363636365","0.06666666666666667","10","10","6","Pseudopirsonia family incertae sedis","Pseudopirsonia","false","Rhizaria","Pseudopirsonia-mucosa","Pseudopirsonia-mucosa","7","11.8","0","10","Marimonadida","Pseudopirsonia-mucosa","0","Cercozoa","0","3","0.9435483870967742","17","false","0","Pseudopirsonia-mucosa","Pseudopirsonia mucosa","12016","SAR","0.1701492537313433","0"
"0.0038754247086877844","3.207317073170732","0.03720189201171925","Breviatea","0.311787072243346","0.1111111111111111","9","9","6",,,"false","Breviatea kingdom incertae sedis","NAMAKO-2","NAMAKO-2","7","6.0","0","9","NAMAKO-2","NAMAKO-2","0","Breviatea phylum incertae sedis","5","2","0.9287962234461055","14","false","0","NAMAKO-2",,"5336","Breviatea superkingdom incertae sedis","0.21794871794871795","0"
"0.001107169764928054","3.908536585365854","0.0","Tubulinea","0.25585023400936036","0.0","1","1","7",,,"false","Amoebozoa (kingdom)","Euamoebida","Euamoebida","1","17.0","0","1","Euamoebida","Euamoebida","0","Lobosa","1","0","0.9061762391817466","20","false","0","Euamoebida",,"0","Amoebozoa","0.0","0"
"0.1379180073586732","3.3353658536585367","0.026007103762730677","Chrysophyceae","0.29981718464351004","0.3263157894736842","20","20","7",,,"false","Stramenopiles","E222","E222","0","9.3","0","20","E222","E222","0","Chrysophyceae phylum incertae sedis","0","20","0.9246656176239182","38","false","0","E222",,"5032","SAR","0.2325","0"
"0.027472737087116134","3.8109756097560976","0.0028413597521521465",,"0.2624","0.5714285714285714","7","7","8",,,"false","Mesomycetozoa","Pseudoperkinsidae","Pseudoperkinsidae","0","11.285714285714286","0","7",,"Pseudoperkinsidae","0","Pseudoperkinsidae","5","7","0.9093233674272226","35","false","0","Pseudoperkinsidae",,"974","Opisthokonta","0.35267857142857145","0"
"0.0986575347568447","3.067073170731707","0.006239926812831322","Polychaeta","0.3260437375745527","0.0","4","4","6",,,"false","Metazoa (Animalia)","Eunicida","Eunicida","4","20.75","0","4","Eunicida","Eunicida","0","Annelida","0","0","0.9333202202989772","15","false","0","Eunicida",,"2636","Opisthokonta","0.4030612244897959","0"
"0.0121164738206344","2.5121951219512195","0.19455057728138223","Oxymonadida class incertae sedis","0.39805825242718446","0.03225806451612903","31","31","6",,,"false","Metamonada","Oxymonadida","Oxymonadida","31","6.161290322580645","0","31","Oxymonadida","Oxymonadida","0","Preaxostyla","4","0","0.951219512195122","14","false","0","Oxymonadida",,"34942","Excavata","0.09907834101382489","0"
"0.0011515731735802432","3.6951219512195124","0.004271318229444963","Cercozoa incertae sedis","0.2706270627062706","0.0","3","3","7",,,"false","Rhizaria","Cercozoa-incertae-sedis","Cercozoa-incertae-sedis","2","7.333333333333333","0","3",,"Cercozoa-incertae-sedis","0","Cercozoa","0","1","0.9130605822187254","13","false","0","Cercozoa-incertae-sedis",,"626","SAR","0.3958333333333333","0"
"0.004684634369811838","3.426829268292683","0.014865685722377016","Metromonadea","0.2918149466192171","0.38095238095238093","7","7","8","Metopion family incertae sedis",,"false","Rhizaria","Metopion-family-incertae-sedis","Metopion-family-incertae-sedis","0","11.571428571428571","0","7","Metopion order incertae sedis","Metopion-family-incertae-sedis","0","Cercozoa","0","7","0.9217151848937845","26","false","0","Metopion-family-incertae-sedis",,"2234","SAR","0.3319327731092437","0"
"0.02544872202184984","3.5609756097560976","0.055005837051187695","Dermocystida class incertae sedis","0.2808219178082192","0.3","5","5","6","Rhinosporideacae",,"false","Mesomycetozoea","Rhinosporideacae","Rhinosporideacae","1","7.4","0","5","Dermocystida","Rhinosporideacae","0","Dermocystida phylum incertae sedis","0","4","0.9173878835562549","25","false","0","Rhinosporideacae",,"8890","Opisthokonta","0.2482758620689655","0"
"0.007891320710468787","2.8109756097560976","0.1144808317293203",,"0.3557483731019523","0.058823529411764705","17","17","5",,,"false","Alveolata","Colpodellida","Colpodellida","17","6.0588235294117645","0","17",,"Colpodellida","0","Colpodellida","0","0","0.9415814319433516","18","false","0","Colpodellida",,"21460","SAR","0.13676470588235295","0"
"0.03783899050810811","2.792682926829268","0.014167795291576003","Phytomyxea","0.35807860262008734","0.5384615384615384","14","14","6",,,"false","Rhizaria","Phytomyxea","Phytomyxea","0","15.142857142857142","0","14",,"Phytomyxea","0","Cercozoa","1","14","0.9421715184893784","37","false","0","Phytomyxea",,"3922","SAR","0.26108374384236455","0"
"0.021799854559888126","2.8536585365853657","0.011853939196671116","RAD B","0.35042735042735046","0.5","9","9","5",,,"false","Rhizaria","RAD-B","RAD-B","2","14.777777777777779","0","9",,"RAD-B","0","Retaria","0","7","0.940204563335956","26","false","0","RAD-B",,"2386","SAR","0.2504708097928437","0"
"0.03343955157060369","3.817073170731707","0.00478714325227867","Oligohymenophorea","0.26198083067092653","0.5","5","5","6",,,"false","Alveolata","Scuticociliatia","Scuticociliatia","0","6.4","0","5","Scuticociliatia","Scuticociliatia","0","Ciliophora","1","5","0.9091266719118805","34","false","0","Scuticociliatia",,"622","SAR","0.35555555555555557","0"
"0.003563143892948","4.237804878048781","0.012195121951219513","Spirotrichea","0.23597122302158272","0.3333333333333333","3","3","7","Holosticha family incertae sedis","Holosticha","false","Alveolata","Holosticha","Holosticha","0","4.666666666666667","0","3","Hypotrichia","Holosticha","0","Ciliophora","0","3","0.8955546813532651","26","false","0","Holosticha",,"1528","SAR","0.5416666666666666","0"
"4.6363987015423524E-4","3.073170731707317","0.014042031506715333","Spirotrichea","0.3253968253968254","0.16666666666666666","4","4","6","Euplotes family incertae sedis","Euplotes","false","Alveolata","Euplotes","Euplotes","3","19.25","0","4","Euplotia","Euplotes","0","Ciliophora","0","1","0.9331235247836349","15","false","0","Euplotes",,"2214","SAR","0.3472222222222222","0"
"0.13143380908719318","3.1341463414634148","0.014919475294524831","Imbricatea","0.31906614785992216","0.35714285714285715","8","8","7",,,"false","Rhizaria","Imbricatea","Imbricatea","0","11.625","0","8",,"Imbricatea","0","Cercozoa","0","8","0.9311565696302124","37","false","0","Imbricatea",,"3410","SAR","0.27380952380952384","0"
"1.0593754356801606","3.3963414634146343","0.001187031418896637",,"0.29443447037701975","0.7333333333333333","10","10","8",,,"false","Stramenopiles","Stramenopiles","Stramenopiles","0","16.9","0","10",,"Stramenopiles","0",,"1","10","0.9226986624704956","38","false","0","Stramenopiles",,"688","SAR","0.3930232558139535","0"
"0.126571463255719","3.1463414634146343","0.03110041656977202","Labyrinthulomycetes","0.3178294573643411","0.3516483516483517","14","14","7",,,"false","Stramenopiles","TAGIRI-15","TAGIRI-15","0","12.785714285714286","0","14","TAGIRI-15","TAGIRI-15","0","Labyrinthulomycetes phylum incertae sedis","1","14","0.9307631785995278","38","false","0","TAGIRI-15",,"9354","SAR","0.27639751552795033","0"
"0.7663440643843838","2.9146341463414633","0.09890699939074879","Polychaeta","0.34309623430962344","0.022058823529411766","17","17","6",,,"false","Metazoa (Animalia)","Capitellida","Capitellida","17","5.235294117647059","0","17","Capitellida","Capitellida","0","Annelida","4","0","0.9382376081825334","24","false","0","Capitellida",,"18556","Opisthokonta","0.09637046307884856","0"
