"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"sim_mutInfo|correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray","5.878643578643579","","copresence","Demospongiae->Poecilosclerida","5","0.27402752779817385|0.7208061530267463|0.45024532191348676|1.6093816970969588|0.44183670445483636","sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","sim_mutInfo=0.20375559390887527|correl_spearman=0.004156752256751439|correl_pearson=0.069707307811255|dist_kullbackleibler=0.0|dist_bray=0.13800817920695174","sim_mutInfo=0.27402752779817385|correl_spearman=0.7208061530267463|correl_pearson=0.45024532191348676|dist_kullbackleibler=1.6093816970969588|dist_bray=0.44183670445483636","Demospongiae->Poecilosclerida","0.1741731107","0.1692811","0.06806971952162245","0.27402752779817385","0.0","0.0","0.0","0.47112679367222876|0.6996046832223302|0.518608290250295|1.5488786878339753|0.41849627725086946","0.4725433045216163|0.7067887085542592|0.5032075223941723|1.5612314242048542|0.4245987866953714","100.0|100.0|100.0|100.0|100.0","0.1285350813732681|0.0733008639233323|0.13019010265775519|0.37143119740932695|0.06806810950981","false","","Demospongiae->Poecilosclerida","0.0"
"sim_mutInfo|dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","8.522422380486898","","copresence","Demospongiae->Enterogona","5","0.18581323926813376|0.5523239983000261|0.37607425693460494|0.2143114281311257|4.6881813818930365","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.3783940074717046|dist_bray=0.2685936823488996|correl_spearman=0.1857364699999129|correl_pearson=0.264093745325679|dist_kullbackleibler=1.7231549457619177E-4","sim_mutInfo=0.18581323926813376|dist_bray=0.5523239983000261|correl_spearman=0.37607425693460494|correl_pearson=0.2143114281311257|dist_kullbackleibler=4.6881813818930365","Demospongiae->Enterogona","0.17358089379999997","0.16193947","0.057029781202724866","0.18581323926813376","4.213022637216124E-4","4.213022637216124E-4","0.0012774971867687602","0.2697594534488221|0.5465925851374088|0.37215545876932704|0.34177236693963325|4.458186742668966","0.2597027722276841|0.5556635607049296|0.3803289535603427|0.23719109358627072|4.33823699801463","92.0|92.0|92.0|92.0|92.0","0.096442867677151|0.11576247524382562|0.14838870130534718|0.2651916839845451|1.3188448761593285","false","","Demospongiae->Enterogona","0.0012774971867687602"
"sim_mutInfo|correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","7.477983707205717","","copresence","Demospongiae->Scyphozoa","5","0.20559765539390407|0.32861415570352975|0.5161733197104954|0.5000098078156957|2.3778028156933635","sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.2736879114456505|correl_pearson=0.20032890587961372|correl_spearman=0.08827390334733748|dist_bray=0.2640562549798362|dist_kullbackleibler=7.081112115114863E-6","sim_mutInfo=0.20559765539390407|correl_pearson=0.32861415570352975|correl_spearman=0.5161733197104954|dist_bray=0.5000098078156957|dist_kullbackleibler=2.3778028156933635","Demospongiae->Scyphozoa","0.18253173200000003","0.176032105","0.06876151738890439","0.20559765539390407","4.1075839386506274E-6","4.1075839386506274E-6","1.829803313980686E-5","0.390037516759011|0.3496636759573799|0.5096502633479979|0.489459985368954|2.332151828437119","0.38145807486686545|0.33836452425756786|0.529487671593368|0.4904958141893821|2.240561013455695","100.0|100.0|100.0|100.0|100.0","0.11893362919029508|0.15203783677449412|0.12873281437649972|0.07396068657496334|0.664407935121872","false","","Demospongiae->Scyphozoa","1.829803313980686E-5"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson","5.249799189082025","","copresence","Demospongiae->Basommatophora","5","0.5966889007565034|4.836373809972366|0.2307597702305273|0.48048060457399294|0.29464222015269914","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence","dist_bray=0.28214797745990916|dist_kullbackleibler=6.72339058216398E-5|sim_mutInfo=0.3144307108981469|correl_spearman=0.10005555156652951|correl_pearson=0.24045881687853227","dist_bray=0.5966889007565034|dist_kullbackleibler=4.836373809972366|sim_mutInfo=0.2307597702305273|correl_spearman=0.48048060457399294|correl_pearson=0.29464222015269914","Demospongiae->Basommatophora","0.7476161940999998","0.75853812","0.06583095498220493","0.5966889007565034","7.171521204296649E-5","7.171521204296649E-5","2.46030289490469E-4","0.5752220515791386|4.581570508747247|0.32077125707905224|0.46658585138850334|0.3050367156075281","0.5931781681815802|4.747607426425655|0.31269024597844464|0.4542068298494951|0.2927992018517123","82.0|82.0|82.0|82.0|82.0","0.0894309924859261|1.1126379331209977|0.1065779764004796|0.1273904302874954|0.1790542349960227","false","","Demospongiae->Basommatophora","2.46030289490469E-4"
"dist_bray|correl_spearman|correl_pearson|sim_mutInfo|dist_kullbackleibler","8.55255381873029","","copresence","Demospongiae->Euphysa","5","0.629446428074308|0.34991931475689075|0.5312746797764992|0.1794882474515851|5.16191636373507","dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","dist_bray=0.29971343425014496|correl_spearman=0.2063281556885559|correl_pearson=0.20849256925418524|sim_mutInfo=0.38120149151134497|dist_kullbackleibler=5.116851987674309E-6","dist_bray=0.629446428074308|correl_spearman=0.34991931475689075|correl_pearson=0.5312746797764992|sim_mutInfo=0.1794882474515851|dist_kullbackleibler=5.16191636373507","Demospongiae->Euphysa","0.7874972916999998","0.803696765","0.0781364435118565","0.629446428074308","1.2012596395827302E-5","1.2012596395827302E-5","4.8255729111443006E-5","0.6281582817312729|0.33553148392578647|0.4062058426749115|0.24146840233270575|5.088151223351861","0.6377599395029044|0.34475504816207925|0.48753966458516634|0.24486821013276128|5.053223034966738","54.0|54.0|54.0|54.0|54.0","0.09203513242938187|0.16064320832234255|0.251201257507807|0.07583997409074071|1.155574612314217","false","","Demospongiae->Euphysa","4.8255729111443006E-5"
"dist_kullbackleibler|dist_bray|correl_spearman|sim_mutInfo|correl_pearson","4.938144045496987","","copresence","Demospongiae->Anthozoa","5","1.8651601427878517|0.4282392085136233|0.6259215261053539|0.31356915618259995|0.4307659969511414","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=4.926663108362206E-6|dist_bray=0.19338913051046303|correl_spearman=0.043674303157923255|sim_mutInfo=0.21507433172510249|correl_pearson=0.10042931270170752","dist_kullbackleibler=1.8651601427878517|dist_bray=0.4282392085136233|correl_spearman=0.6259215261053539|sim_mutInfo=0.31356915618259995|correl_pearson=0.4307659969511414","Demospongiae->Anthozoa","5.466659457499999","5.3784636","1.4217117072877583","1.8651601427878517","3.436637300291423E-7","3.436637300291423E-7","1.8673058163433165E-6","1.8234027297009354|0.4118698043130547|0.6036642222337711|0.448432370898049|0.4599537861053821","1.7291879201508056|0.4206342128302006|0.611216786796716|0.44659499705722905|0.45678220778830547","100.0|100.0|100.0|100.0|100.0","0.6793018996201741|0.07125528708552627|0.1373197534402637|0.1303908123109953|0.12268658294262534","false","","Demospongiae->Anthozoa","1.8673058163433165E-6"
"dist_bray|sim_mutInfo|correl_spearman|correl_pearson|dist_kullbackleibler","4.614009846362787","","copresence","Demospongiae->Cephalothrix","5","0.5140336299216666|0.27249994094302554|0.5677284911883003|0.5047719353950142|3.1593048343601358","dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","dist_bray=0.22356786272868479|sim_mutInfo=0.25408487008701|correl_spearman=0.04158557536132612|correl_pearson=0.11196101558340238|dist_kullbackleibler=7.046594063808698E-8","dist_bray=0.5140336299216666|sim_mutInfo=0.27249994094302554|correl_spearman=0.5677284911883003|correl_pearson=0.5047719353950142|dist_kullbackleibler=3.1593048343601358","Demospongiae->Cephalothrix","0.7537040133000003","0.76511111","0.08202144010215165","0.5140336299216666","4.642800366383426E-9","4.642800366383426E-9","3.1855710543068766E-8","0.5135235525419574|0.3996065468016642|0.5683213466273219|0.4980756044993076|3.171869352920015","0.4930417515404182|0.3891491512864922|0.5815209978459631|0.5218104797933065|2.991755736792985","100.0|100.0|100.0|100.0|100.0","0.09982077045958365|0.12039510946042647|0.12280717755866367|0.1810528824360549|1.0955289999945832","false","","Demospongiae->Cephalothrix","3.1855710543068766E-8"
"correl_spearman|correl_pearson|sim_mutInfo|dist_bray|dist_kullbackleibler","8.262870012870014","","copresence","Demospongiae->Prionospio","5","0.4072751296311649|0.37545120192272907|0.1391290049996905|0.5787803496738989|5.726806170161309","correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.1684628894557213|correl_pearson=0.24436169626560345|sim_mutInfo=0.3668840189825516|dist_bray=0.27658475245414504|dist_kullbackleibler=1.4916916269758218E-5","correl_spearman=0.4072751296311649|correl_pearson=0.37545120192272907|sim_mutInfo=0.1391290049996905|dist_bray=0.5787803496738989|dist_kullbackleibler=5.726806170161309","Demospongiae->Prionospio","0.050567517599999966","0.03493053","0.17799425764830426","0.4072751296311649","3.068848395337831E-5","3.068848395337831E-5","1.1357155478809296E-4","0.40038205017178546|0.34840097382578233|0.275025018983841|0.5942205434345978|5.438874786854692","0.4121428552324221|0.3565310258604716|0.2679869598780904|0.5927363380271025|5.541868523151764","74.0|74.0|74.0|74.0|74.0","0.13270904990052873|0.23188089846067433|0.09539083396910958|0.10953033139774022|1.3651082598189779","false","","Demospongiae->Prionospio","1.1357155478809296E-4"
"correl_spearman|correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler","6.628206076312441","","copresence","Demospongiae->Adenophorea","5","0.44720095719821623|0.1468296100670071|0.6552809279730172|0.21789055230622356|6.3775107654470515","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.10578961759929978|correl_pearson=0.2951513078511592|dist_bray=0.3476741818206849|sim_mutInfo=0.30168045322995296|dist_kullbackleibler=3.0616637555802573E-4","correl_spearman=0.44720095719821623|correl_pearson=0.1468296100670071|dist_bray=0.6552809279730172|sim_mutInfo=0.21789055230622356|dist_kullbackleibler=6.3775107654470515","Demospongiae->Adenophorea","0.007979861799999998","0.027756040000000003","0.17985904624357146","0.44720095719821623","4.891880393876891E-4","4.891880393876891E-4","0.001469127019247373","0.45403512409767083|0.17006949705059707|0.6440183479374353|0.3122346433553774|5.758876547551043","0.4505837586022716|0.14728383699833392|0.6412191448025637|0.3155549729475946|5.826163735434849","90.0|90.0|90.0|90.0|90.0","0.1274938512044452|0.12345783115791104|0.08643932553140625|0.09742900578861478|1.4027718438018166","false","","Demospongiae->Adenophorea","0.001469127019247373"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray","4.8489304812834195","","copresence","Demospongiae->Ploima","5","0.3186821372069677|1.5387860350310072|0.7327667562765197|0.43441776029196477|0.4442116109197737","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence","sim_mutInfo=0.1763528311683802|dist_kullbackleibler=5.551115123125783E-16|correl_spearman=0.00921461921622968|correl_pearson=0.09875486449856047|dist_bray=0.1943493342607231","sim_mutInfo=0.3186821372069677|dist_kullbackleibler=1.5387860350310072|correl_spearman=0.7327667562765197|correl_pearson=0.43441776029196477|dist_bray=0.4442116109197737","Demospongiae->Ploima","0.17426951210000008","0.157351775","0.08023358573163683","0.3186821372069677","0.0","0.0","0.0","0.5235692339760323|1.5139772104069378|0.7055231387476638|0.4347451117854254|0.43879167235799227","0.5384068533766029|1.4763029648717403|0.7232041685443796|0.4387947423152313|0.4471162226502886","98.0|98.0|98.0|98.0|98.0","0.14126485933115193|0.4145255671156117|0.09075374401677429|0.11558992978004831|0.06529019352639782","false","","Demospongiae->Ploima","0.0"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman|sim_mutInfo","3.6843284166813577","","copresence","Demospongiae->Halichondrida","5","2.1630947993952097|0.5575894978259596|0.45040291327186754|0.6789470755846604|0.3525439102844299","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=4.103828388224429E-12|correl_pearson=0.06556388292576121|dist_bray=0.17828640318327937|correl_spearman=0.017460138124976154|sim_mutInfo=0.24754514013030976","dist_kullbackleibler=2.1630947993952097|correl_pearson=0.5575894978259596|dist_bray=0.45040291327186754|correl_spearman=0.6789470755846604|sim_mutInfo=0.3525439102844299","Demospongiae->Halichondrida","8.0427852676","7.96232609","1.9590234335513959","2.1630947993952097","7.549516567451064E-15","7.549516567451064E-15","9.337559965005264E-14","2.1500818931390513|0.5834776904673971|0.4301691981035929|0.6676437088091848|0.4179149114679098","2.0203235635486365|0.5988426289916464|0.4447442451517959|0.6752089758116866|0.40671961130338663","100.0|100.0|100.0|100.0|100.0","0.743307072764902|0.16434198179187431|0.08700552139106821|0.09934477464740361|0.13004424709649348","false","","Demospongiae->Halichondrida","9.337559965005264E-14"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","5.1081232492997195","","copresence","Demospongiae->Gastropoda","5","0.1903475772721398|0.46724578923456006|0.48436792860488165|1.709452602352306|0.7331996397752083","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.23046575138389103|dist_bray=0.2357422949699478|sim_mutInfo=0.1556107596230512|dist_kullbackleibler=1.6408483764940307E-5|correl_spearman=0.009945625569146521","correl_pearson=0.1903475772721398|dist_bray=0.46724578923456006|sim_mutInfo=0.48436792860488165|dist_kullbackleibler=1.709452602352306|correl_spearman=0.7331996397752083","Demospongiae->Gastropoda","-0.03340765629999997","-0.07182176500000001","0.13950759973663182","0.1903475772721398","5.475242145225323E-7","5.475242145225323E-7","2.81313513471076E-6","0.26197478307791744|0.4372003308390574|0.5657556862131958|1.5611578044911454|0.7208267063029585","0.2274473312027169|0.439188349593047|0.5616788336004134|1.5924030172020394|0.727159072613591","100.0|100.0|100.0|100.0|100.0","0.1604961224696965|0.08174272577730766|0.16159692639304482|0.41142805305969216|0.09678614643015375","false","","Demospongiae->Gastropoda","2.81313513471076E-6"
"correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson","5.469792952145892","","copresence","Demospongiae->Pycnogonida","5","0.734214850058825|0.42703218246201335|1.867129450134502|0.3400007688728701|0.5520948981102347","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence","correl_spearman=0.009534375523927774|dist_bray=0.15475502728854007|dist_kullbackleibler=1.709743457922741E-13|sim_mutInfo=0.1996161184240029|correl_pearson=0.041229074966599444","correl_spearman=0.734214850058825|dist_bray=0.42703218246201335|dist_kullbackleibler=1.867129450134502|sim_mutInfo=0.3400007688728701|correl_pearson=0.5520948981102347","Demospongiae->Pycnogonida","0.008808802699999998","-0.0040839050000000005","0.1878965477556504","0.734214850058825","0.0","0.0","0.0","0.7233994553805397|0.41139301722088845|1.8416646555711376|0.47161335804726934|0.5652048625586799","0.737152524726598|0.4153167367014985|1.7241955767074333|0.4704473810308174|0.5725333964952877","96.0|96.0|96.0|96.0|96.0","0.09292470509227728|0.07075902548163392|0.6506315570613953|0.12443805314168221|0.11241287516380276","false","","Demospongiae->Pycnogonida","0.0"
"sim_mutInfo|dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","7.2247399659164335","","copresence","Echinocardium-flavescens->Crinoidea","5","0.3284309794270417|0.619829317811019|0.6099349519117776|0.5192063975938073|3.9737207747464067","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.214091434253046|dist_bray=0.2693528037290578|correl_spearman=0.05094169291955325|correl_pearson=0.19091859903896524|dist_kullbackleibler=6.929156359802846E-9","sim_mutInfo=0.3284309794270417|dist_bray=0.619829317811019|correl_spearman=0.6099349519117776|correl_pearson=0.5192063975938073|dist_kullbackleibler=3.9737207747464067","Echinocardium-flavescens->Crinoidea","0.16773126789999998","0.17069221","0.07188679889248352","0.3284309794270417","7.820324388063682E-10","7.820324388063682E-10","6.074290578724827E-9","0.4845279801591977|0.5971776186287162|0.608154175502428|0.45872678634013314|4.111579046820283","0.4739715966502056|0.6161249848078806|0.6355023695624288|0.5199560580664762|3.670015817665867","100.0|100.0|100.0|100.0|100.0","0.15987352843173117|0.11833750176458681|0.14761776607387134|0.2701001668133672|1.926511944347181","false","","Echinocardium-flavescens->Crinoidea","6.074290578724827E-9"
"sim_mutInfo|dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman","6.638045288045285","","copresence","Echinocardium-flavescens->Clitellata","5","0.34638807145644224|0.6297340427753597|0.562092667388946|5.327308423588385|0.4754928558509676","sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","sim_mutInfo=0.21269392126843972|dist_bray=0.31769383426753917|correl_pearson=0.2620685321303219|dist_kullbackleibler=5.492655386518663E-6|correl_spearman=0.10640331972153927","sim_mutInfo=0.34638807145644224|dist_bray=0.6297340427753597|correl_pearson=0.562092667388946|dist_kullbackleibler=5.327308423588385|correl_spearman=0.4754928558509676","Echinocardium-flavescens->Clitellata","0.17024949979999998","0.15186140999999997","0.06688168889093364","0.34638807145644224","4.733615310392736E-6","4.733615310392736E-6","2.0411001797106292E-5","0.4541759141421625|0.6500689765623284|0.37567248145397175|5.547009681478588|0.4927846721687781","0.45571639139694775|0.6218596119774399|0.5211275080990239|4.697982472090027|0.5202903062072566","100.0|100.0|100.0|100.0|100.0","0.12687509538323685|0.1380758023689151|0.37053377072564003|2.4804631216877735|0.1519604502339358","false","","Echinocardium-flavescens->Clitellata","2.0411001797106292E-5"
"dist_bray|dist_kullbackleibler|correl_pearson|sim_mutInfo|correl_spearman","6.865639915639912","","copresence","Echinocardium-flavescens->Plotocnide-borealis","5","0.5316129459841953|3.7604293405698415|0.49613286798528594|0.3898372601755584|0.5261676094337943","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_bray=0.22548151059739752|dist_kullbackleibler=2.0648502907505417E-9|correl_pearson=0.16823291854542527|sim_mutInfo=0.21046303999259958|correl_spearman=0.08443311413657023","dist_bray=0.5316129459841953|dist_kullbackleibler=3.7604293405698415|correl_pearson=0.49613286798528594|sim_mutInfo=0.3898372601755584|correl_spearman=0.5261676094337943","Echinocardium-flavescens->Plotocnide-borealis","0.8211379005999997","0.8395427449999999","0.08554374673208369","0.5316129459841953","2.409882293719079E-10","2.409882293719079E-10","1.9870959263999422E-9","0.5263666185537204|3.573670945504061|0.5057150701819931|0.48502683464070506|0.5501130191903123","0.5039678564521031|3.2109800425063026|0.5607151744594743|0.47557410859585114|0.573675705296632","100.0|100.0|100.0|100.0|100.0","0.1529135536798492|1.738837180814159|0.2858709653273977|0.14331930005215102|0.1452587624624123","false","","Echinocardium-flavescens->Plotocnide-borealis","1.9870959263999422E-9"
"correl_spearman|dist_kullbackleibler|sim_mutInfo","7.458558108558106","","copresence","Echinocardium-flavescens->Scyphozoa","3","0.4866507282174178|6.177025021091743|0.28769840491690113","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_spearman=0.08155352821234307|dist_kullbackleibler=5.571845294194411E-5|sim_mutInfo=0.24360232842043483","correl_spearman=0.4866507282174178|dist_kullbackleibler=6.177025021091743|sim_mutInfo=0.28769840491690113","Echinocardium-flavescens->Scyphozoa","-0.0300639673","-0.021010285","0.1746406418229394","0.4866507282174178","5.380774943837263E-4","5.380774943837263E-4","0.0015955610243555292","0.49464809462660886|5.779255571181724|0.42219897299379516","0.5061085137925848|5.801001431007651|0.405276444511677","100.0|100.0|100.0","0.14154091663199786|1.4458092178339186|0.13661957246545117","false","","Echinocardium-flavescens->Scyphozoa","0.0015955610243555292"
"correl_pearson|correl_spearman|sim_mutInfo|dist_kullbackleibler|dist_bray","7.272786363962834","","copresence","Echinocardium-flavescens->Halichondrida","5","0.2243786718542379|0.3677880267679508|0.20586915948570317|6.173924442298828|0.7199620038112052","correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence","correl_pearson=0.2900770295673262|correl_spearman=0.15932668728094418|sim_mutInfo=0.34285561818131005|dist_kullbackleibler=9.939855119434071E-6|dist_bray=0.345975551445858","correl_pearson=0.2243786718542379|correl_spearman=0.3677880267679508|sim_mutInfo=0.20586915948570317|dist_kullbackleibler=6.173924442298828|dist_bray=0.7199620038112052","Echinocardium-flavescens->Halichondrida","2.230697000000026E-4","-0.044703030000000005","0.17292429111373925","0.2243786718542379","2.6741289474552232E-5","2.6741289474552232E-5","9.938318517279814E-5","0.23540684650062807|0.392441600901204|0.31801114488632476|5.984438068922896|0.6889980583281045","0.2622814296263816|0.4162505221397659|0.3248431573203976|5.674698475050814|0.6938197212180477","100.0|100.0|100.0|100.0|100.0","0.1807647123452598|0.15835352504984399|0.11757627981278626|2.0118399067552017|0.0980479962905838","false","","Echinocardium-flavescens->Halichondrida","9.938318517279814E-5"
"correl_pearson|dist_kullbackleibler|dist_bray|correl_spearman|sim_mutInfo","8.91386946386946","","copresence","Echinocardium-flavescens->Anthoathecata","5","0.6091268712058893|3.6028474461340556|0.570090816591482|0.5656188939403971|0.39577154038820916","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","correl_pearson=0.16086523821756415|dist_kullbackleibler=1.237712266011215E-9|dist_bray=0.2483630830451613|correl_spearman=0.04590123955931752|sim_mutInfo=0.21483791476460234","correl_pearson=0.6091268712058893|dist_kullbackleibler=3.6028474461340556|dist_bray=0.570090816591482|correl_spearman=0.5656188939403971|sim_mutInfo=0.39577154038820916","Echinocardium-flavescens->Anthoathecata","-0.0359126161","-0.072365935","0.14889539326338905","0.6091268712058893","7.183864614290769E-11","7.183864614290769E-11","6.752832737433323E-10","0.4880051407646507|3.5081497607381293|0.5630709851737012|0.5797503926131633|0.45244232075950713","0.5768109304356832|3.3133211616427993|0.5592612335261955|0.5713833025395461|0.41969489542937977","100.0|100.0|100.0|100.0|100.0","0.2795500114017452|1.0971552366316975|0.10091052160675794|0.12532788126750619|0.13317975450102956","false","","Echinocardium-flavescens->Anthoathecata","6.752832737433323E-10"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman|sim_mutInfo","8.711675252851723","","copresence","Basommatophora->Hexanauplia","5","4.7296110809280005|0.21418374842717083|0.6082157848044265|0.4251119966223108|0.17079722556609145","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=6.4112074620314985E-6|correl_pearson=0.24531027546810796|dist_bray=0.31336804959733733|correl_spearman=0.12198767528835802|sim_mutInfo=0.3452254954522363","dist_kullbackleibler=4.7296110809280005|correl_pearson=0.21418374842717083|dist_bray=0.6082157848044265|correl_spearman=0.4251119966223108|sim_mutInfo=0.17079722556609145","Basommatophora->Hexanauplia","9.096867307199998","9.130064395","1.9048395026534417","4.7296110809280005","9.832169644230504E-6","9.832169644230504E-6","4.0536138006915235E-5","4.54755639226306|0.22834854453206316|0.5921703304295863|0.39567931182374616|0.2749773319893721","4.602730110599616|0.21053950446587702|0.6067527884733607|0.40138934883269417|0.2746998607760127","82.0|82.0|82.0|82.0|82.0","1.0871717021560878|0.12435883073771707|0.08681051932043266|0.1349991928210994|0.08198151128749419","false","","Basommatophora->Hexanauplia","4.0536138006915235E-5"
"dist_kullbackleibler|correl_pearson|correl_spearman|sim_mutInfo|dist_bray","4.663815596168537","","copresence","Basommatophora->Scyphozoa","5","4.073823362963651|0.6745331309250203|0.4377113260076718|0.14987426337847376|0.49807167762003546","dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence","dist_kullbackleibler=1.351353988932047E-6|correl_pearson=0.10074004915638157|correl_spearman=0.14078705993061413|sim_mutInfo=0.33207929149912885|dist_bray=0.1818542229900625","dist_kullbackleibler=4.073823362963651|correl_pearson=0.6745331309250203|correl_spearman=0.4377113260076718|sim_mutInfo=0.14987426337847376|dist_bray=0.49807167762003546","Basommatophora->Scyphozoa","9.508670173499997","9.40797882","2.1376933187212153","4.073823362963651","4.5250250235717715E-7","4.5250250235717715E-7","2.3500129956671077E-6","3.8578459570444164|0.610370071625787|0.4443086560277624|0.3049932649646288|0.47786731534345234","3.70078412652088|0.6649878689514015|0.4377079128185292|0.3003617506726717|0.48244648290275116","82.0|82.0|82.0|82.0|82.0","1.450336901402606|0.23246814464924692|0.15670077402046925|0.10985278015560793|0.0962374271992146","false","","Basommatophora->Scyphozoa","2.3500129956671077E-6"
"sim_mutInfo|dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman","3.5375529699059114","","copresence","Basommatophora->Chromadorida","5","0.36498582137927027|4.388924060319261|0.5461792148990892|0.1629187529210051|0.5665453826100515","sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence","sim_mutInfo=0.23514469879880068|dist_kullbackleibler=1.0658141036401503E-14|dist_bray=0.25065182279325326|correl_pearson=0.3024302058655355|correl_spearman=0.06445379410195134","sim_mutInfo=0.36498582137927027|dist_kullbackleibler=4.388924060319261|dist_bray=0.5461792148990892|correl_pearson=0.1629187529210051|correl_spearman=0.5665453826100515","Basommatophora->Chromadorida","0.15633570009999997","0.15703884","0.06074310920615081","0.36498582137927027","2.220446049250313E-16","2.220446049250313E-16","3.313046486183007E-15","0.4073933918229895|3.9934909630835986|0.527300698217257|0.22394048090283186|0.5659408449434407","0.41338189775412126|3.959747678516013|0.5604486317152834|0.16464522417544006|0.5646646757427065","82.0|82.0|82.0|82.0|82.0","0.1209101410591615|1.4646932327247573|0.11746002507405079|0.21949477657592703|0.1397901325446673","false","","Basommatophora->Chromadorida","3.313046486183007E-15"
