"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_kullbackleibler|dist_bray|correl_pearson","20.27926498153092","","copresence","Syndiniales-Group-II->Novel-Apicomplexa-Class-1","4","0.6145930293639205|0.9454552880817155|0.2784736457299867|0.6978029212597583","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","correl_spearman=0.03359749041461968|dist_kullbackleibler=0.009856169554611882|dist_bray=0.1598312495415768|correl_pearson=0.011171331339169366","correl_spearman=0.6145930293639205|dist_kullbackleibler=0.9454552880817155|dist_bray=0.2784736457299867|correl_pearson=0.6978029212597583","Syndiniales-Group-II->Novel-Apicomplexa-Class-1","-0.021042630099999994","-0.016170615","0.17142320956909757","0.6145930293639205","9.634126823142575E-4","9.634126823142575E-4","0.012022183315321988","0.6029170150725922|0.9474571844100593|0.27610921641053265|0.7118999460204318","0.6234246185498625|0.8534594907319979|0.27276840608346525|0.7263157743491131","100.0|100.0|100.0|100.0","0.11620808359279157|0.3580878633124561|0.0462535531260763|0.09691826055857912","false","","Syndiniales-Group-II->Novel-Apicomplexa-Class-1","0.012022183315321988"
"correl_pearson|dist_bray|dist_kullbackleibler|correl_spearman","64.67593859785437","","copresence","Syndiniales-Group-II->E222","4","0.8115107819539861|0.20828144702246654|0.2915996295822307|0.7531458584090158","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=8.833373835744895E-4|dist_bray=0.08473404812604413|dist_kullbackleibler=1.0900807994040917E-6|correl_spearman=0.008446573056115625","correl_pearson=0.8115107819539861|dist_bray=0.20828144702246654|dist_kullbackleibler=0.2915996295822307|correl_spearman=0.7531458584090158","Syndiniales-Group-II->E222","0.0015507728999999948","0.003738275","0.16380575289102373","0.8115107819539861","5.84064174802279E-9","5.84064174802279E-9","2.101877398094911E-7","0.8202489356930269|0.2054989229172983|0.2806668452112426|0.7354496749637057","0.8245412623079964|0.207155118919154|0.280517031312553|0.739764492200697","100.0|100.0|100.0|100.0","0.06855246893224003|0.03362092078425217|0.06962501978625558|0.09287915527294564","true","","Syndiniales-Group-II->E222","2.101877398094911E-7"
"correl_spearman|sim_mutInfo|correl_pearson|dist_bray|dist_kullbackleibler","20.126242965877836","","copresence","Syndiniales-Group-II->Oligotrichia","5","0.7914432651274752|0.4046277133392009|0.8249849298694253|0.15184169287403937|0.14989637672076245","correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.0038966678291229018|sim_mutInfo=0.24149323963023733|correl_pearson=8.381708062878968E-4|dist_bray=0.06212140308253211|dist_kullbackleibler=7.534970791756024E-7","correl_spearman=0.7914432651274752|sim_mutInfo=0.4046277133392009|correl_pearson=0.8249849298694253|dist_bray=0.15184169287403937|dist_kullbackleibler=0.14989637672076245","Syndiniales-Group-II->Oligotrichia","-0.026552139399999997","-0.00481453","0.17581196555248868","0.7914432651274752","3.735046716357715E-10","3.735046716357715E-10","1.4988554376865707E-8","0.7764382475575199|0.43844918907831937|0.8209486509274376|0.15080884754750296|0.1493402761888856","0.794501927664625|0.41388064906635424|0.8367641608051515|0.14861503886237998|0.14843092360083313","100.0|100.0|100.0|100.0|100.0","0.09106790778364358|0.1875867512149547|0.0655260185467163|0.022232353872822904|0.041349493696875655","true","","Syndiniales-Group-II->Oligotrichia","1.4988554376865707E-8"
"correl_pearson|dist_bray|correl_spearman|sim_mutInfo","99.00462361712368","","copresence","Syndiniales-Group-II->Amastigomonas-family-incertae-sedis","4","0.7471095605589658|0.3169436250434462|0.7484267439889226|0.32243806362748595","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","correl_pearson=0.0011641434240889925|dist_bray=0.12098863395434989|correl_spearman=0.0028731556923301538|sim_mutInfo=0.2487642075897546","correl_pearson=0.7471095605589658|dist_bray=0.3169436250434462|correl_spearman=0.7484267439889226|sim_mutInfo=0.32243806362748595","Syndiniales-Group-II->Amastigomonas-family-incertae-sedis","0.006881346399999993","0.013278115","0.15994336446238314","0.7471095605589658","2.2802887754536094E-4","2.2802887754536094E-4","0.0034009226709840194","0.7570483415391216|0.31935862764124096|0.7470017188788393|0.38503014150583126","0.7569800888255591|0.3186554230924944|0.7546582023083725|0.3935672342698948","100.0|100.0|100.0|100.0","0.060701022133645775|0.04098625378879756|0.07257468954615896|0.1402583282446819","false","","Syndiniales-Group-II->Amastigomonas-family-incertae-sedis","0.0034009226709840194"
"sim_mutInfo|correl_pearson|correl_spearman|dist_kullbackleibler|dist_bray","28.721189389174977","","copresence","Pseudopirsonia->Labyrinthuloides","5","0.4603409770179281|0.8148888905550261|0.8525002735529046|0.2792219627950889|0.20407169101395783","sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","sim_mutInfo=0.19318516521151508|correl_pearson=0.0022047226834520095|correl_spearman=2.7116797168380558E-5|dist_kullbackleibler=1.0820233597996776E-12|dist_bray=0.05823464411710999","sim_mutInfo=0.4603409770179281|correl_pearson=0.8148888905550261|correl_spearman=0.8525002735529046|dist_kullbackleibler=0.2792219627950889|dist_bray=0.20407169101395783","Pseudopirsonia->Labyrinthuloides","0.13785624590000004","0.127430365","0.05029204437885396","0.4603409770179281","0.0","0.0","0.0","0.4997712922552269|0.8031905319543062|0.8444588403986555|0.28173554420340724|0.20304038540727945","0.5340840048196215|0.8121241194154079|0.8503893824723048|0.2690434216174104|0.20217538179220657","100.0|100.0|100.0|100.0|100.0","0.17456546615979013|0.08243783227511257|0.042629952673071216|0.06880141108125397|0.031656859797329795","true","","Pseudopirsonia->Labyrinthuloides","0.0"
"dist_bray|dist_kullbackleibler|correl_spearman|sim_mutInfo","194.18704461208594","","copresence","Pseudopirsonia->Suessiaceae","4","0.37366229576410726|0.7880173348513898|0.6638581901739793|0.405680059691389","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.20801155535686833|dist_kullbackleibler=5.941637986042192E-4|correl_spearman=0.02500436303010034|sim_mutInfo=0.2923574190389321","dist_bray=0.37366229576410726|dist_kullbackleibler=0.7880173348513898|correl_spearman=0.6638581901739793|sim_mutInfo=0.405680059691389","Pseudopirsonia->Suessiaceae","0.5116772496","0.515254565","0.0434927039327366","0.37366229576410726","0.0013496232553673604","0.0013496232553673604","0.016224565772498138","0.35620646721081173|0.730155128690159|0.6547078358686415|0.33707721759976117","0.35145832190597126|0.7254707899404328|0.6722245968300908|0.324963973291427","100.0|100.0|100.0|100.0","0.03653871191963285|0.19134390771542087|0.1101610097622804|0.13660053583972476","false","","Pseudopirsonia->Suessiaceae","0.016224565772498138"
"sim_mutInfo|dist_kullbackleibler|dist_bray|correl_spearman","65.00986003614489","","copresence","Pseudopirsonia->Novel-Apicomplexa-Class-1","4","0.38616931862252923|0.9175286300402798|0.36418857992064146|0.6881556270633836","sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence","sim_mutInfo=0.217395476194866|dist_kullbackleibler=3.5511229177220827E-6|dist_bray=0.1969601001728699|correl_spearman=0.013860652179320532","sim_mutInfo=0.38616931862252923|dist_kullbackleibler=0.9175286300402798|dist_bray=0.36418857992064146|correl_spearman=0.6881556270633836","Pseudopirsonia->Novel-Apicomplexa-Class-1","0.1422797066","0.13325258499999998","0.05216737267636116","0.38616931862252923","8.434688313241345E-6","8.434688313241345E-6","1.7555481869873217E-4","0.44424781166771604|0.9391595633699187|0.36703788431723827|0.6745881389711387","0.43464507758230875|0.9172666970676207|0.36727423687137484|0.6857229228097323","100.0|100.0|100.0|100.0","0.14948521968519626|0.2066859914031888|0.04590221792803015|0.09624138907743611","true","","Pseudopirsonia->Novel-Apicomplexa-Class-1","1.7555481869873217E-4"
"dist_kullbackleibler|dist_bray|correl_pearson","97.10468114095491","","copresence","Pseudopirsonia->Apusozoa","3","0.7224987615677662|0.2643331064430062|0.6837715938548155","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=0.0013884634966410125|dist_bray=0.12221153232876714|correl_pearson=0.018034140410631394","dist_kullbackleibler=0.7224987615677662|dist_bray=0.2643331064430062|correl_pearson=0.6837715938548155","Pseudopirsonia->Apusozoa","2.3438727186","2.26329901","0.5340605595561195","0.7224987615677662","0.0034897466796477428","0.0034897466796477428","0.035586484422440785","0.7215050440267627|0.25976553643298866|0.701811523705582","0.6766474925281565|0.2589079699879728|0.7139036298343953","100.0|100.0|100.0","0.294135056296201|0.044093904550220296|0.11833790309278314","false","","Pseudopirsonia->Apusozoa","0.035586484422440785"
"correl_pearson|dist_kullbackleibler|dist_bray|correl_spearman","87.9325755914765","","copresence","Pseudopirsonia->Metromonadea","4","0.7680090142508839|1.2121450709732442|0.29785234351888346|0.6536092563646322","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.02017319688715341|dist_kullbackleibler=3.5940745535256724E-7|dist_bray=0.08980777414237795|correl_spearman=0.022562742241732714","correl_pearson=0.7680090142508839|dist_kullbackleibler=1.2121450709732442|dist_bray=0.29785234351888346|correl_spearman=0.6536092563646322","Pseudopirsonia->Metromonadea","-0.0025745555000000002","-0.029610314999999998","0.17644055080508458","0.7680090142508839","9.859406380208213E-8","9.859406380208213E-8","2.909829036444519E-6","0.7592984177303272|1.1879643455905045|0.2871051033646184|0.6530839618839489","0.7862389179011637|1.1282414503687113|0.2862245447981843|0.6646774751490038","100.0|100.0|100.0|100.0","0.13809535998712552|0.36075883799935654|0.05062199150758813|0.10354831932043113","true","","Pseudopirsonia->Metromonadea","2.909829036444519E-6"
"correl_pearson|sim_mutInfo|dist_kullbackleibler|correl_spearman","275.5609446109446","","copresence","Spirotrichea->Chlorarachniophyta","4","0.5877712569228601|0.44757629122468723|1.4281347866982752|0.7284366737273634","correl_pearson=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.045507791514964924|sim_mutInfo=0.2175758189833446|dist_kullbackleibler=1.5543122344752192E-15|correl_spearman=0.012182221468584165","correl_pearson=0.5877712569228601|sim_mutInfo=0.44757629122468723|dist_kullbackleibler=1.4281347866982752|correl_spearman=0.7284366737273634","Spirotrichea->Chlorarachniophyta","-3.8227729999999906E-4","-0.020632915","0.1849500555237956","0.5877712569228601","2.7755575615628914E-15","2.7755575615628914E-15","1.8002395439997452E-13","0.5985193817673945|0.454297305840152|1.4098086418744138|0.7122861510238274","0.5807258790260769|0.47614734505342926|1.4012260365778777|0.7239221667360699","100.0|100.0|100.0|100.0","0.12557534672613188|0.1649949242469852|0.41880405418114447|0.0949196312755794","true","","Spirotrichea->Chlorarachniophyta","1.8002395439997452E-13"
"dist_kullbackleibler|correl_spearman|correl_pearson|sim_mutInfo|dist_bray","182.9331917093022","","copresence","Spirotrichea->Navicula","5","0.520432944795768|0.7726074509156318|0.8401534165823769|0.33005605625742085|0.22495707979325252","dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown|dist_bray=copresence","dist_kullbackleibler=0.0|correl_spearman=0.006233042916307163|correl_pearson=0.004400360611122478|sim_mutInfo=0.17098252943171288|dist_bray=0.04715470902717134","dist_kullbackleibler=0.520432944795768|correl_spearman=0.7726074509156318|correl_pearson=0.8401534165823769|sim_mutInfo=0.33005605625742085|dist_bray=0.22495707979325252","Spirotrichea->Navicula","4.872724107099999","4.9986513850000005","0.9330488032550229","0.520432944795768","0.0","0.0","0.0","0.5381093949207668|0.7606956743209848|0.8203653728980399|0.502811997150411|0.22609609258049848","0.49499342662591167|0.782770547750943|0.8461820832387361|0.513252567875684|0.2200311158332079","100.0|100.0|100.0|100.0|100.0","0.18399176398472475|0.09415597547946597|0.09713098855977599|0.1336067962509857|0.049211989371083724","true","","Spirotrichea->Navicula","0.0"
"sim_mutInfo|dist_bray|dist_kullbackleibler|correl_spearman","282.2415352129773","","copresence","Spirotrichea->Scuticociliatia","4","0.41291346711306476|0.374409065423816|1.5264426023600153|0.6846077605603764","sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","sim_mutInfo=0.21812513448225057|dist_bray=0.18293545847118076|dist_kullbackleibler=2.74384996544752E-5|correl_spearman=0.032388281995296364","sim_mutInfo=0.41291346711306476|dist_bray=0.374409065423816|dist_kullbackleibler=1.5264426023600153|correl_spearman=0.6846077605603764","Spirotrichea->Scuticociliatia","0.1391909717","0.133","0.04984530394640291","0.41291346711306476","9.53852304793612E-5","9.53852304793612E-5","0.00157880954188094","0.44594090735707625|0.36017079727524254|1.5032918002712738|0.659647838124101","0.4576408783121446|0.36166992275900733|1.405019485218264|0.6657944893520026","100.0|100.0|100.0|100.0","0.1552409231532907|0.04602103316324101|0.6007056079743539|0.12864412670481548","true","","Spirotrichea->Scuticociliatia","0.00157880954188094"
"dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman|sim_mutInfo","895.0830059578126","","copresence","Spirotrichea->Centrohelea","5","0.3017886920965961|0.5881686626437804|1.0130477259035482|0.834295327268802|0.6088392674015277","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.10472948751400735|correl_pearson=0.047288175881203764|dist_kullbackleibler=0.0|correl_spearman=1.4711395840694141E-4|sim_mutInfo=0.05657068415354394","dist_bray=0.3017886920965961|correl_pearson=0.5881686626437804|dist_kullbackleibler=1.0130477259035482|correl_spearman=0.834295327268802|sim_mutInfo=0.6088392674015277","Spirotrichea->Centrohelea","0.6575705723999999","0.6673827699999999","0.08324866151868297","0.3017886920965961","0.0","0.0","0.0","0.3098008264062501|0.6221023932585059|0.9623237130158014|0.8275540270479697|0.6635053111904408","0.30326948670964293|0.6288944698513238|0.9132715673654017|0.8349478609223229|0.6661462648626684","100.0|100.0|100.0|100.0|100.0","0.07678182379243605|0.14873076995278264|0.3406905487049693|0.05278456929779307|0.11231471095059849","true","","Spirotrichea->Centrohelea","0.0"
"dist_kullbackleibler|sim_mutInfo|dist_bray|correl_pearson|correl_spearman","143.43866480933164","","copresence","Spirotrichea->Amastigomonas","5","1.0808444710627507|0.37078778772584897|0.32237958788870835|0.6516920011012738|0.7216162177939895","dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_kullbackleibler=8.837375276016246E-14|sim_mutInfo=0.21715657387989135|dist_bray=0.0838495807585351|correl_pearson=0.017830595832849128|correl_spearman=0.010978441700419894","dist_kullbackleibler=1.0808444710627507|sim_mutInfo=0.37078778772584897|dist_bray=0.32237958788870835|correl_pearson=0.6516920011012738|correl_spearman=0.7216162177939895","Spirotrichea->Amastigomonas","5.5841628702","5.411616820000001","1.2335306423829189","1.0808444710627507","4.6629367034256575E-15","4.6629367034256575E-15","2.9896391875526804E-13","1.0508258832426052|0.44911599282498743|0.3082271606643275|0.6713177322096539|0.7089314962585479","0.9976878479305125|0.4446675813380774|0.3063190901335452|0.671722628637939|0.7081633943698198","100.0|100.0|100.0|100.0|100.0","0.37884980903785714|0.15593936990921833|0.04708052680317164|0.10363918260912958|0.09929541495426593","true","","Spirotrichea->Amastigomonas","2.9896391875526804E-13"
"sim_mutInfo|dist_kullbackleibler|correl_spearman","622.833983189377","","copresence","Spirotrichea->Freshwater-Opisthokonta","3","0.43439377078276964|1.4589538384145084|0.6682153138426843","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","sim_mutInfo=0.19056328058744665|dist_kullbackleibler=7.105427357601002E-15|correl_spearman=0.01271962233723356","sim_mutInfo=0.43439377078276964|dist_kullbackleibler=1.4589538384145084|correl_spearman=0.6682153138426843","Spirotrichea->Freshwater-Opisthokonta","0.1390667269","0.133398635","0.0484399252850428","0.43439377078276964","2.3581137043038325E-13","2.3581137043038325E-13","1.252719832629217E-11","0.4722646070318224|1.386728394073734|0.669146466781729","0.4782125555758583|1.3278237270682038|0.6642408312161692","100.0|100.0|100.0","0.14473458113060686|0.33445084383945745|0.09179644526712838","true","","Spirotrichea->Freshwater-Opisthokonta","1.252719832629217E-11"
"sim_mutInfo|correl_pearson|correl_spearman|dist_kullbackleibler","259.06618492300987","","copresence","Spirotrichea->Navicula-family-incertae-sedis","4","0.36761903788248684|0.6339415199548201|0.7568714329784234|1.2484048693812726","sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.18478594102401874|correl_pearson=0.016678604389462115|correl_spearman=0.006893626426977217|dist_kullbackleibler=0.0","sim_mutInfo=0.36761903788248684|correl_pearson=0.6339415199548201|correl_spearman=0.7568714329784234|dist_kullbackleibler=1.2484048693812726","Spirotrichea->Navicula-family-incertae-sedis","0.14452101580000007","0.13741303500000002","0.06034733121496551","0.36761903788248684","0.0","0.0","0.0","0.4949938551449964|0.6731138673233015|0.754099383357019|1.2063919057844605","0.47981102625227057|0.6642787309160296|0.7608704812169578|1.1679169774701457","100.0|100.0|100.0|100.0","0.1525657450628926|0.09446866886764677|0.08754898938898474|0.30494317161749845","true","","Spirotrichea->Navicula-family-incertae-sedis","0.0"
"correl_spearman|dist_kullbackleibler","812.0829483866081","","mutualExclusion","Spirotrichea->Capitellida","2","-0.5851395129676845|16.499796399427364","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.04041031883292978|dist_kullbackleibler=1.5467404830049603E-5","correl_spearman=-0.5851395129676845|dist_kullbackleibler=16.499796399427364","Spirotrichea->Capitellida","-0.002705087500000003","5.663900000000004E-4","0.17951157614766491","-0.5851395129676845","0.0010071113924675634","0.0010071113924675634","0.012483705215964598","-0.5829396229535226|16.303790817922362","-0.6013021663934788|16.70555254618248","100.0|100.0","0.11044508624759954|2.2081473890441874","false","","Spirotrichea->Capitellida","0.012483705215964598"
"correl_spearman|dist_kullbackleibler|dist_bray|sim_mutInfo","628.2782244500144","","copresence","Spirotrichea->TAGIRI-17","4","0.7493832437474597|1.2638595601933866|0.3856453661839625|0.5213024164609212","correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.0108611164213398|dist_kullbackleibler=2.220446049250313E-16|dist_bray=0.11696063458349837|sim_mutInfo=0.15474505836834773","correl_spearman=0.7493832437474597|dist_kullbackleibler=1.2638595601933866|dist_bray=0.3856453661839625|sim_mutInfo=0.5213024164609212","Spirotrichea->TAGIRI-17","0.029053744000000003","0.033079735","0.15687062252364087","0.7493832437474597","6.661338147750939E-16","6.661338147750939E-16","4.703410656728448E-14","0.7381139168444227|1.1765516602421706|0.36513992015822117|0.5112081341038656","0.755099643645883|1.0843850918935336|0.3650571455334359|0.5205059716188773","100.0|100.0|100.0|100.0","0.0954396557229565|0.3884943885768095|0.06268790256738573|0.13204451438941234","true","","Spirotrichea->TAGIRI-17","4.703410656728448E-14"
"correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray|sim_mutInfo","139.72809672355837","","copresence","Marimonadida->Vampyrellidae-order-incertae-sedis","5","0.7020488383348181|0.6768553754848529|0.9261904490084957|0.33213425363164706|0.5924970112472703","correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.009756989344910705|correl_pearson=0.05132390767866307|dist_kullbackleibler=1.6779678457812253E-7|dist_bray=0.1455606047402126|sim_mutInfo=0.2099109624534677","correl_spearman=0.7020488383348181|correl_pearson=0.6768553754848529|dist_kullbackleibler=0.9261904490084957|dist_bray=0.33213425363164706|sim_mutInfo=0.5924970112472703","Marimonadida->Vampyrellidae-order-incertae-sedis","-0.0226136624","-0.02136051","0.16070475644625382","0.7020488383348181","1.981321751109988E-8","1.981321751109988E-8","6.822106622031797E-7","0.691479723838548|0.6315248238060929|0.9300475114800903|0.33597167480181944|0.4704685060473968","0.6907026685183093|0.6568492963059462|0.9053071019246035|0.33603298168905915|0.49728697182440096","100.0|100.0|100.0|100.0|100.0","0.09348167615992672|0.1619133777942013|0.25847964954946456|0.057220602223889146|0.1729214332770769","true","","Marimonadida->Vampyrellidae-order-incertae-sedis","6.822106622031797E-7"
"dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman","293.4875767991419","","copresence","Marimonadida->Protogastrostyla","4","0.30320749326964125|0.8544857286406851|1.3604985992869196|0.7282402028263735","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","dist_bray=0.02749124899045352|correl_pearson=0.0016059127027042708|dist_kullbackleibler=0.0|correl_spearman=0.00996451581337543","dist_bray=0.30320749326964125|correl_pearson=0.8544857286406851|dist_kullbackleibler=1.3604985992869196|correl_spearman=0.7282402028263735","Marimonadida->Protogastrostyla","0.7273831499000002","0.741704345","0.07112328423251098","0.30320749326964125","0.0","0.0","0.0","0.28518441376615145|0.849859996789235|1.327641044152405|0.7394277374317043","0.28165580673502005|0.8658053210376555|1.2563772896080863|0.7568770929795179","100.0|100.0|100.0|100.0","0.053098038546221256|0.08350260541671846|0.4352749218517717|0.09443036044345617","true","","Marimonadida->Protogastrostyla","0.0"
"dist_kullbackleibler|correl_spearman|dist_bray","193.3459720603881","","copresence","Marimonadida->Thaumatomonadidae","3","0.9538174556895245|0.6582043014721426|0.39634190708643513","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=1.0424142660170332E-9|correl_spearman=0.020782117163494707|dist_bray=0.20330546506032454","dist_kullbackleibler=0.9538174556895245|correl_spearman=0.6582043014721426|dist_bray=0.39634190708643513","Marimonadida->Thaumatomonadidae","3.449561042099999","3.3127630200000002","0.8663993855548064","0.9538174556895245","3.261517145247694E-8","3.261517145247694E-8","1.063903078139862E-6","0.9398646345551732|0.6496496099555442|0.3899730045214069","0.9147562879860593|0.6707597774967591|0.38797091091342806","100.0|100.0|100.0","0.1754832313906795|0.10832158509830674|0.049994812889476055","true","","Marimonadida->Thaumatomonadidae","1.063903078139862E-6"
"dist_kullbackleibler|sim_mutInfo|correl_spearman","45.21655990256847","","copresence","Marimonadida->CCW10","3","1.2072954975623087|0.7080660167356603|0.8608162818689129","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_kullbackleibler=6.21054490222317E-4|sim_mutInfo=0.20345021739841845|correl_spearman=8.086185447320204E-5","dist_kullbackleibler=1.2072954975623087|sim_mutInfo=0.7080660167356603|correl_spearman=0.8608162818689129","Marimonadida->CCW10","2.886496374299999","2.80555099","0.7339698329457012","1.2072954975623087","3.311345381129538E-5","3.311345381129538E-5","6.016509620827545E-4","1.068684888076448|0.5134075726299543|0.8507994935406721","1.0576272872458485|0.5422077626047523|0.863645873920029","100.0|100.0|100.0","0.3169228462932241|0.22220286418990728|0.05334111183683659","true","","Marimonadida->CCW10","6.016509620827545E-4"
"correl_spearman|dist_kullbackleibler","64.54497276341802","","copresence","Marimonadida->Stramenopiles","2","0.6078345552029759|1.0153149998431201","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.037680403998674616|dist_kullbackleibler=6.761655342946149E-5","correl_spearman=0.6078345552029759|dist_kullbackleibler=1.0153149998431201","Marimonadida->Stramenopiles","-0.02100886330000001","-0.02932487","0.1487310088837428","0.6078345552029759","0.003031802348255619","0.003031802348255619","0.03233536041791557","0.592288948179173|0.9744306465552125","0.5997583993910989|0.9583998493614284","100.0|100.0","0.11894638714505362|0.18663660613923336","false","","Marimonadida->Stramenopiles","0.03233536041791557"
"sim_mutInfo|dist_kullbackleibler|correl_pearson|correl_spearman|dist_bray","95.80837928844234","","copresence","Spongomonadida->Protogastrostyla","5","0.5667289127470891|1.5494852738104747|0.6217403534518271|0.8150943020251773|0.4053023637709078","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.11792278406100043|dist_kullbackleibler=0.0|correl_pearson=0.05774223040927495|correl_spearman=9.548645520877086E-4|dist_bray=0.09136712035668415","sim_mutInfo=0.5667289127470891|dist_kullbackleibler=1.5494852738104747|correl_pearson=0.6217403534518271|correl_spearman=0.8150943020251773|dist_bray=0.4053023637709078","Spongomonadida->Protogastrostyla","0.1354205035","0.13172217","0.05492059441463136","0.5667289127470891","0.0","0.0","0.0","0.5687904853270588|1.4092516829463686|0.6283380493579889|0.814928815231294|0.3825810782723941","0.5917747333775207|1.3407245758808806|0.6307820027993134|0.8311769424047064|0.37697681162946994","96.0|96.0|96.0|96.0|96.0","0.13364794527098256|0.6422972657478037|0.17248088715660106|0.06717874568920293|0.09046670534479337","true","","Spongomonadida->Protogastrostyla","0.0"
"dist_bray|correl_spearman|dist_kullbackleibler","116.47676019125785","","mutualExclusion","Spongomonadida->NAMAKO-2","3","0.9608108952806328|-0.387710254804695|15.542346459126055","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.19824589484956534|correl_spearman=0.10826437761459562|dist_kullbackleibler=1.3573341961503615E-7","dist_bray=0.9608108952806328|correl_spearman=-0.387710254804695|dist_kullbackleibler=15.542346459126055","Spongomonadida->NAMAKO-2","0.8234079214999999","0.8272517500000001","0.0843531197183224","0.9608108952806328","1.1189372344788673E-5","1.1189372344788673E-5","2.2451193863032813E-4","0.9570650206817974|-0.4087540821234113|15.030976377348567","0.9611431879448377|-0.4279595827569839|15.078525740567441","42.0|42.0|42.0","0.024847994573079877|0.11404216141744507|0.8556830779440753","true","","Spongomonadida->NAMAKO-2","2.2451193863032813E-4"
"sim_mutInfo|correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","52.43905538905538","","copresence","Chlorarachniophyta->Centrohelea","5","0.387443757409482|0.5981237618456362|0.733648088438507|0.39123029853805813|1.4930163191101788","sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.12635316754278508|correl_pearson=0.018611390448946774|correl_spearman=0.010165571572581023|dist_bray=0.07598399796109101|dist_kullbackleibler=4.8627768478581856E-14","sim_mutInfo=0.387443757409482|correl_pearson=0.5981237618456362|correl_spearman=0.733648088438507|dist_bray=0.39123029853805813|dist_kullbackleibler=1.4930163191101788","Chlorarachniophyta->Centrohelea","0.1388509826","0.12542449","0.06532689332123974","0.387443757409482","1.3322676295501878E-15","1.3322676295501878E-15","9.062669314184082E-14","0.5322816594035447|0.6183379581845155|0.731210200652636|0.37390905053279255|1.431573545686038","0.53591682724549|0.5980293630413999|0.7605061399559496|0.37036412471315083|1.317121480887208","100.0|100.0|100.0|100.0|100.0","0.11831390512001863|0.0883575778901978|0.09967670471031743|0.05611852244273358|0.607410619711162","true","","Chlorarachniophyta->Centrohelea","9.062669314184082E-14"
