"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson","14.125541125541123","","copresence","Novel-Clade-2->Thecofilosea","5","0.7443865790147703|0.19344330001903154|0.26543347639805903|0.2504104495442565|0.7408466281222361","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence","correl_spearman=4.861720132512404E-4|dist_bray=0.19061282473078567|dist_kullbackleibler=0.008903239695429499|sim_mutInfo=0.24873730547252726|correl_pearson=1.3973789130661274E-4","correl_spearman=0.7443865790147703|dist_bray=0.19344330001903154|dist_kullbackleibler=0.26543347639805903|sim_mutInfo=0.2504104495442565|correl_pearson=0.7408466281222361","Novel-Clade-2->Thecofilosea","-0.0362819087","-0.041876545","0.14236798663298916","0.7443865790147703","5.4940717897356E-7","5.4940717897356E-7","2.4960904536609576E-5","0.7324402393192913|0.18953317608203255|0.25555560873833566|0.36575992940463187|0.7402177545369838","0.7390486203989337|0.18881616916268784|0.25386540979748495|0.3800083264358789|0.7450369691062919","100.0|100.0|100.0|100.0|100.0","0.05431625055396259|0.01996384246900058|0.05100606854491842|0.15448286277187595|0.04425877883196743","true","","Novel-Clade-2->Thecofilosea","2.4960904536609576E-5"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|correl_pearson|dist_bray","16.044588744588744","","copresence","Novel-Clade-2->Thaumatomonadida","5","0.7331170494322552|0.5164343966005067|0.48328851478361795|0.556867296585219|0.23680793896901364","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","correl_spearman=4.059867321648536E-4|sim_mutInfo=0.1941625050379226|dist_kullbackleibler=0.001688634462306493|correl_pearson=0.021674985624065224|dist_bray=0.14588098271099148","correl_spearman=0.7331170494322552|sim_mutInfo=0.5164343966005067|dist_kullbackleibler=0.48328851478361795|correl_pearson=0.556867296585219|dist_bray=0.23680793896901364","Novel-Clade-2->Thaumatomonadida","-0.02681806539999998","-0.013105095","0.12446634254806341","0.7331170494322552","5.0575693023580115E-6","5.0575693023580115E-6","1.8892831105030706E-4","0.7246980219989017|0.4271409351760327|0.45059685294346224|0.589203815430981|0.22885433136355451","0.7293033482396236|0.4464447046785569|0.4395531543667534|0.5861184915883156|0.22626992022553893","100.0|100.0|100.0|100.0|100.0","0.05036503210647262|0.15125671190086842|0.11427060796846095|0.0937386804276217|0.027120982506105177","false","","Novel-Clade-2->Thaumatomonadida","1.8892831105030706E-4"
"correl_spearman|dist_bray|correl_pearson|dist_kullbackleibler","50.75586527293856","","copresence","Novel-Clade-2->Imbricatea","4","0.621787757192863|0.2518480645647073|0.59116775552555|0.4058736999080627","correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","correl_spearman=0.027888646372801917|dist_bray=0.19972922502760526|correl_pearson=0.03680678034787099|dist_kullbackleibler=0.007907903124344529","correl_spearman=0.621787757192863|dist_bray=0.2518480645647073|correl_pearson=0.59116775552555|dist_kullbackleibler=0.4058736999080627","Novel-Clade-2->Imbricatea","-0.018827797999999996","-0.029497139999999998","0.13866268542331137","0.621787757192863","0.0030472864387772747","0.0030472864387772747","0.04817387307446331","0.5942768269619103|0.2494989026241508|0.5704665085307282|0.402442008115715","0.6097199106045481|0.24914215425151576|0.5937981995331115|0.3901812788783254","100.0|100.0|100.0|100.0","0.10274079798539343|0.0259657809559705|0.09789852079364826|0.07823322037066698","false","","Novel-Clade-2->Imbricatea","0.04817387307446331"
"dist_bray|correl_spearman|dist_kullbackleibler|correl_pearson|sim_mutInfo","59.00591630591631","","copresence","Novel-Clade-2->BOLA322","5","0.20967038008694083|0.8283957995389744|0.2572395069570126|0.6766098974776777|0.4189861682079674","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_bray=0.1206915705322904|correl_spearman=2.026606250459806E-4|dist_kullbackleibler=2.203753317653323E-5|correl_pearson=7.465060425648207E-4|sim_mutInfo=0.21509196301992028","dist_bray=0.20967038008694083|correl_spearman=0.8283957995389744|dist_kullbackleibler=0.2572395069570126|correl_pearson=0.6766098974776777|sim_mutInfo=0.4189861682079674","Novel-Clade-2->BOLA322","0.40558724010000013","0.40955171","0.03127897863448934","0.20967038008694083","3.947257520842129E-9","3.947257520842129E-9","3.21064833509788E-7","0.21079475192672115|0.8136108907451445|0.2564069409166386|0.6875354797795956|0.42423041155140395","0.21319117826218248|0.8216391602282901|0.2553896001640088|0.6799607002495955|0.44790086648682315","100.0|100.0|100.0|100.0|100.0","0.027646022824833926|0.054199169239737256|0.04760046860456125|0.050873851613601084|0.1635296327150576","true","","Novel-Clade-2->BOLA322","3.21064833509788E-7"
"correl_spearman|dist_kullbackleibler|correl_pearson|dist_bray|sim_mutInfo","35.81711525189787","","copresence","Novel-Clade-2->Apusomonas-proboscidea","5","0.7303579434333196|0.6539818523068571|0.6673045061695366|0.26656229011006505|0.394234359553046","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.006434638581867769|dist_kullbackleibler=5.199626248175715E-4|correl_pearson=0.008328039053671077|dist_bray=0.1095071227866502|sim_mutInfo=0.21569465847345948","correl_spearman=0.7303579434333196|dist_kullbackleibler=0.6539818523068571|correl_pearson=0.6673045061695366|dist_bray=0.26656229011006505|sim_mutInfo=0.394234359553046","Novel-Clade-2->Apusomonas-proboscidea","-0.001958976599999988","0.007000920000000001","0.13245058670545007","0.7303579434333196","7.281273645798336E-6","7.281273645798336E-6","2.5858776757578175E-4","0.7098425521595891|0.6196564937984989|0.661084260702067|0.26190349020920595|0.3820046344888472","0.7210773887667936|0.5977916311989862|0.6642887098710601|0.2597650533535278|0.4017667472711186","100.0|100.0|100.0|100.0|100.0","0.08189140035226039|0.171428729476933|0.07678806651570587|0.026649110126695293|0.12977837597315486","false","","Novel-Clade-2->Apusomonas-proboscidea","2.5858776757578175E-4"
"dist_bray|correl_pearson|dist_kullbackleibler|correl_spearman|sim_mutInfo","31.037936507936504","","copresence","Novel-Clade-2->Vampyrellidae-order-incertae-sedis","5","0.278398610931341|0.597346977377818|0.6413893577635664|0.6647314949201746|0.3648246869247944","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.1546782558690638|correl_pearson=0.016964634943731294|dist_kullbackleibler=0.0031694025043162988|correl_spearman=0.017499640182619403|sim_mutInfo=0.25992716298719093","dist_bray=0.278398610931341|correl_pearson=0.597346977377818|dist_kullbackleibler=0.6413893577635664|correl_spearman=0.6647314949201746|sim_mutInfo=0.3648246869247944","Novel-Clade-2->Vampyrellidae-order-incertae-sedis","0.4519297590000001","0.4561461","0.03431827761497009","0.278398610931341","1.8257005931432424E-4","1.8257005931432424E-4","0.004402451824811882","0.27574969194150634|0.5893587106608826|0.6346612493003316|0.6462557694237318|0.3377871982509302","0.27662649396253364|0.5954844600509825|0.6216539030810779|0.6489069565408807|0.3236701162807095","100.0|100.0|100.0|100.0|100.0","0.0300355946728421|0.08123089150336411|0.16976342467175032|0.08992163753825486|0.13819781074451754","false","","Novel-Clade-2->Vampyrellidae-order-incertae-sedis","0.004402451824811882"
"correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo|dist_bray","47.019501636574915","","copresence","Novel-Clade-2->Apusozoa","5","0.6051215725293686|0.6177751216596947|0.6370876992148837|0.23998536192737374|0.281491653717745","correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence","correl_pearson=0.02053249499752252|correl_spearman=0.03479784452816492|dist_kullbackleibler=0.0031091767159374673|sim_mutInfo=0.26779966327211957|dist_bray=0.19786296463497188","correl_pearson=0.6051215725293686|correl_spearman=0.6177751216596947|dist_kullbackleibler=0.6370876992148837|sim_mutInfo=0.23998536192737374|dist_bray=0.281491653717745","Novel-Clade-2->Apusozoa","8.337625999999997E-4","0.015644985","0.13543279923952956","0.6051215725293686","4.363440389021367E-4","4.363440389021367E-4","0.009055485548080146","0.5812114977825389|0.5869457379879444|0.6435438672180287|0.32697345269180544|0.2872858226467541","0.579546163411325|0.6019666824656613|0.6299331918956262|0.3520597042377973|0.28466995766574976","100.0|100.0|100.0|100.0|100.0","0.08071210172257545|0.09923635644797502|0.13164411457997915|0.1373178467809173|0.03633686804233007","false","","Novel-Clade-2->Apusozoa","0.009055485548080146"
"correl_pearson|dist_kullbackleibler|dist_bray|correl_spearman","51.83737373737371","","copresence","Novel-Clade-2->Novel-Apicomplexa-Class-1","4","0.5818669141448791|1.2844780239306108|0.3606665315613248|0.6227017020418456","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.03826552350944423|dist_kullbackleibler=7.459494155728219E-4|dist_bray=0.1956763809570441|correl_spearman=0.019043402410124977","correl_pearson=0.5818669141448791|dist_kullbackleibler=1.2844780239306108|dist_bray=0.3606665315613248|correl_spearman=0.6227017020418456","Novel-Clade-2->Novel-Apicomplexa-Class-1","0.009573146400000003","0.008137985","0.16763601787338778","0.5818669141448791","4.0395512265700706E-4","4.0395512265700706E-4","0.008559435645207086","0.5706678751563906|1.2351551221975916|0.3535627234338347|0.6050281724541543","0.5771990211145175|1.2134877320175737|0.35640392634020346|0.6111720396373246","100.0|100.0|100.0|100.0","0.10035702620653537|0.2735959292762802|0.03555764646769711|0.0886816426801564","false","","Novel-Clade-2->Novel-Apicomplexa-Class-1","0.008559435645207086"
"correl_pearson|dist_kullbackleibler|dist_bray|sim_mutInfo|correl_spearman","15.44010101010101","","copresence","Novel-Clade-2->p15D09","5","0.6760974019574253|0.39714427810617714|0.1955831446530215|0.4344286835002307|0.7402885682574921","correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence","correl_pearson=0.007502961462671154|dist_kullbackleibler=0.001346166462078191|dist_bray=0.0796447886827476|sim_mutInfo=0.23699755864406474|correl_spearman=0.0030484360625807616","correl_pearson=0.6760974019574253|dist_kullbackleibler=0.39714427810617714|dist_bray=0.1955831446530215|sim_mutInfo=0.4344286835002307|correl_spearman=0.7402885682574921","Novel-Clade-2->p15D09","-0.0012584968000000007","-0.007174075","0.14556467167205311","0.6760974019574253","6.580318211324432E-6","6.580318211324432E-6","2.4046771550513847E-4","0.6775559154347445|0.38000310677574994|0.19392983579103062|0.39433555252466546|0.7324075109582487","0.6768416454868682|0.3631842222463725|0.1923214320460626|0.41970872258298897|0.7370737543799679","100.0|100.0|100.0|100.0|100.0","0.07789160542049103|0.12171713469403327|0.021688861317900248|0.1557505930459908|0.06880379835411625","false","","Novel-Clade-2->p15D09","2.4046771550513847E-4"
"dist_kullbackleibler|dist_bray|correl_spearman|correl_pearson","46.725724918356434","","copresence","Novel-Clade-2->Cercozoa-07.05.2004","4","0.5602422356762273|0.2675822254676433|0.5794416460343212|0.5469919258579711","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence","dist_kullbackleibler=0.0068410950248389835|dist_bray=0.20273331738153688|correl_spearman=0.02159065863952042|correl_pearson=0.0316372995138583","dist_kullbackleibler=0.5602422356762273|dist_bray=0.2675822254676433|correl_spearman=0.5794416460343212|correl_pearson=0.5469919258579711","Novel-Clade-2->Cercozoa-07.05.2004","1.3720485574999999","1.39168904","0.19764550709271733","0.5602422356762273","0.0020648693643000593","0.0020648693643000593","0.035179514203260806","0.5668274473814003|0.2734347262985171|0.5590716822529572|0.5360354078624208","0.5626012744145092|0.2739416034480967|0.574258888542158|0.5420110760514287","100.0|100.0|100.0|100.0","0.1066645331836291|0.02737455411651692|0.08252346714983742|0.08273727177501845","false","","Novel-Clade-2->Cercozoa-07.05.2004","0.035179514203260806"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson","121.28335032147511","","copresence","Novel-Clade-2->Labyrinthulomycetes","5","0.2181409529169731|0.35344713979806136|0.40651598505636155|0.5936139332365751|0.5498526047048469","dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence|correl_pearson=copresence","dist_bray=0.2163606152939186|dist_kullbackleibler=0.01617023730860634|sim_mutInfo=0.2375185303324831|correl_spearman=0.03099380843417815|correl_pearson=0.039992596232667155","dist_bray=0.2181409529169731|dist_kullbackleibler=0.35344713979806136|sim_mutInfo=0.40651598505636155|correl_spearman=0.5936139332365751|correl_pearson=0.5498526047048469","Novel-Clade-2->Labyrinthulomycetes","0.33593913570000006","0.34052517","0.025103046131868666","0.2181409529169731","0.0021945862508924163","0.0021945862508924163","0.03716068843855486","0.2142993515092661|0.3406652939591002|0.3596368777196269|0.581030442242414|0.547336838349615","0.213189556938783|0.3366507895480946|0.388215023917873|0.5946315198709176|0.54781663178106","100.0|100.0|100.0|100.0|100.0","0.024039041902844754|0.06215612686306741|0.135560970146792|0.10622013930983579|0.10518330217037941","false","","Novel-Clade-2->Labyrinthulomycetes","0.03716068843855486"
"dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","32.15404040404047","","copresence","Novel-Clade-2->Syndiniales-Group-II","4","0.1878609063739205|0.7048578502518573|0.7031244974393479|0.2801531530441046","dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","dist_bray=0.1445769478494221|correl_spearman=0.010566240638704205|correl_pearson=0.007663954616919044|dist_kullbackleibler=0.006484100146611382","dist_bray=0.1878609063739205|correl_spearman=0.7048578502518573|correl_pearson=0.7031244974393479|dist_kullbackleibler=0.2801531530441046","Novel-Clade-2->Syndiniales-Group-II","0.3510330092000002","0.35325557","0.027761143278610508","0.1878609063739205","3.122066648143518E-4","3.122066648143518E-4","0.006845470481125113","0.18840253131714335|0.6757878804314266|0.6842048278556149|0.2825310958686407","0.18454048057951433|0.6820175769554029|0.692157501601679|0.2796939946667715","100.0|100.0|100.0|100.0","0.023540131800918573|0.08600948926536281|0.0800726578546025|0.0675549258018569","false","","Novel-Clade-2->Syndiniales-Group-II","0.006845470481125113"
"dist_bray|correl_spearman|dist_kullbackleibler|correl_pearson|sim_mutInfo","20.197082594496784","","copresence","Novel-Clade-2->Labyrinthuloides","5","0.2349020765178178|0.7948433364637587|0.409601154182511|0.7015256821286351|0.2632109895109864","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_bray=0.07413206632418778|correl_spearman=2.80150925945577E-4|dist_kullbackleibler=2.803814595297993E-5|correl_pearson=0.003015302467623049|sim_mutInfo=0.2068532096460336","dist_bray=0.2349020765178178|correl_spearman=0.7948433364637587|dist_kullbackleibler=0.409601154182511|correl_pearson=0.7015256821286351|sim_mutInfo=0.2632109895109864","Novel-Clade-2->Labyrinthuloides","0.43807678829999985","0.44118999000000003","0.036300165623036305","0.2349020765178178","1.3569860901618824E-8","1.3569860901618824E-8","9.63842373617799E-7","0.23103354253957087|0.7752394176212336|0.4001643564082813|0.6935450728431429|0.40819456323162107","0.23054101023378393|0.7778014942726734|0.3922131935293378|0.6904735943550943|0.4250998694610011","100.0|100.0|100.0|100.0|100.0","0.02051028522640629|0.04986599677348119|0.08979197962274066|0.06282382247041436|0.14214778484880247","true","","Novel-Clade-2->Labyrinthuloides","9.63842373617799E-7"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","17.5642861202452","","copresence","Cercomonas->PW19","4","0.5320940984838216|0.6143271880316257|0.3601173799195909|1.0292022906699771","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.04010405276864648|correl_spearman=0.025209356866084887|dist_bray=0.22136119775312135|dist_kullbackleibler=1.8255022659197095E-4","correl_pearson=0.5320940984838216|correl_spearman=0.6143271880316257|dist_bray=0.3601173799195909|dist_kullbackleibler=1.0292022906699771","Cercomonas->PW19","-0.006196723700000001","-2.724749999999999E-4","0.1289997074828377","0.5320940984838216","1.9376886828714746E-4","1.9376886828714746E-4","0.004609322654585305","0.5433357894261328|0.5995500103865419|0.35245854209088107|1.002323246862892","0.539777101737598|0.5956477241692795|0.3548141645872748|0.9877639419723061","100.0|100.0|100.0|100.0","0.09866630990650176|0.09489669619784838|0.03700004569836975|0.1912121296435534","false","","Cercomonas->PW19","0.004609322654585305"
