"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","5.862993640346581","","copresence","Hydrozoa->Decapoda","5","0.35398270152162903|0.5535311907063998|0.2566076443238816|4.42854739630174|0.6123946780651073","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.164705228144628|dist_bray=0.2525925136506215|sim_mutInfo=0.30765592261659597|dist_kullbackleibler=7.002421778685708E-4|correl_spearman=0.02762792078242049","correl_pearson=0.35398270152162903|dist_bray=0.5535311907063998|sim_mutInfo=0.2566076443238816|dist_kullbackleibler=4.42854739630174|correl_spearman=0.6123946780651073","Hydrozoa->Decapoda","-0.0272966966","-0.047704805","0.15606460899246835","0.35398270152162903","1.814399275110734E-4","1.814399275110734E-4","0.0011050195585223012","0.3989431568121628|0.5468441168161915|0.25427347115520643|4.270143557309533|0.6005054592699958","0.35746669548923704|0.5469782953328746|0.24845034135904376|4.2411731335191|0.5927241220405112","92.0|92.0|92.0|92.0|92.0","0.19099844774707675|0.08425549839646772|0.1075346708179485|1.0751872464585308|0.10044732829299925","false","","Hydrozoa->Decapoda","0.0011050195585223012"
"correl_spearman|dist_kullbackleibler|sim_mutInfo|dist_bray","13.171747141747138","","copresence","Hydrozoa->Malacostraca","4","0.6614953009430798|2.8028475942942706|0.34236740041236713|0.6065903472251756","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence","correl_spearman=0.007557703527812598|dist_kullbackleibler=0.0018885456484001306|sim_mutInfo=0.25555486707516917|dist_bray=0.3367959395149237","correl_spearman=0.6614953009430798|dist_kullbackleibler=2.8028475942942706|sim_mutInfo=0.34236740041236713|dist_bray=0.6065903472251756","Hydrozoa->Malacostraca","-0.053028325300000005","-0.060347029999999996","0.15279925463278626","0.6614953009430798","8.024447389964884E-4","8.024447389964884E-4","0.003909689089444002","0.6567307840303478|2.369817288692758|0.3578641059205628|0.5434312375475521","0.6579800315601994|2.6197066331315053|0.375403968555003|0.5898373483238998","100.0|100.0|100.0|100.0","0.08533980437456982|0.8988901183368391|0.14801243823184523|0.14936052254636215","false","","Hydrozoa->Malacostraca","0.003909689089444002"
"dist_kullbackleibler|dist_bray|correl_spearman|sim_mutInfo|correl_pearson","9.715666995636036","","copresence","Hydrozoa->Halichondrida","5","2.900586537872413|0.4254021138792309|0.6436983390855875|0.22994340771467048|0.5448167600374575","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=3.573587334493311E-6|dist_bray=0.17607797544910175|correl_spearman=0.022446711297193223|sim_mutInfo=0.27341855712821883|correl_pearson=0.0353986078218394","dist_kullbackleibler=2.900586537872413|dist_bray=0.4254021138792309|correl_spearman=0.6436983390855875|sim_mutInfo=0.22994340771467048|correl_pearson=0.5448167600374575","Hydrozoa->Halichondrida","6.683728292299999","6.595160115","0.9260098620181788","2.900586537872413","9.68179509897027E-8","9.68179509897027E-8","1.1631416851776612E-6","2.9594934556540347|0.4386090031775021|0.6120005368666902|0.31999915617105934|0.5703361515479928","2.995187898188896|0.4353460115574899|0.6202132823937732|0.32502326509699553|0.5635790111690524","100.0|100.0|100.0|100.0|100.0","0.6882164004285712|0.05913243513865447|0.09748243301569066|0.12816489295771755|0.11255742185141729","false","","Hydrozoa->Halichondrida","1.1631416851776612E-6"
"correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler|sim_mutInfo","7.750888000888001","","copresence","Hydrozoa->Leptothecata","5","0.25588900968609307|0.4667202857986289|0.7295918367346933|1.5332137707073095|0.37449585609016234","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.18507090058167547|dist_bray=0.2860786615338413|correl_spearman=0.00787408446509641|dist_kullbackleibler=0.00644688544896499|sim_mutInfo=0.20938341720014714","correl_pearson=0.25588900968609307|dist_bray=0.4667202857986289|correl_spearman=0.7295918367346933|dist_kullbackleibler=1.5332137707073095|sim_mutInfo=0.37449585609016234","Hydrozoa->Leptothecata","-0.07425488040000001","-0.07799461499999999","0.1254422230925663","0.25588900968609307","3.915654611021946E-4","3.915654611021946E-4","0.002146268183666404","0.29056898270198045|0.46851551348210285|0.710116642377606|1.4852824214667377|0.4452705865327229","0.2517718286819818|0.46880173615315|0.7338881766187719|1.5185984673529536|0.4430646630103605","100.0|100.0|100.0|100.0|100.0","0.1657101291831149|0.07311016581640326|0.101482081944043|0.4012767780335137|0.17493091997466328","false","","Hydrozoa->Leptothecata","0.002146268183666404"
"dist_kullbackleibler|correl_spearman|sim_mutInfo|dist_bray|correl_pearson","2.8006715506715505","","copresence","Hydrozoa->Anthoathecata","5","0.2755625181188718|0.8524489795918361|0.6893144437818117|0.1949508624446199|0.8185233050085693","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=5.2444715237243145E-12|correl_spearman=3.2286087972754896E-4|sim_mutInfo=0.17487465035345434|dist_bray=0.032233081389282714|correl_pearson=2.1632954792405457E-5","dist_kullbackleibler=0.2755625181188718|correl_spearman=0.8524489795918361|sim_mutInfo=0.6893144437818117|dist_bray=0.1949508624446199|correl_pearson=0.8185233050085693","Hydrozoa->Anthoathecata","2.1202686121000003","2.1384955000000003","0.363903359359205","0.2755625181188718","0.0","0.0","0.0","0.27320538616126744|0.8407742238998743|0.5410039395814844|0.1928593587181476|0.8189043751237096","0.2664379210849608|0.8521756565812648|0.5790890193068869|0.19321806099523248|0.822778424493441","100.0|100.0|100.0|100.0|100.0","0.07378928946474128|0.06901606908940484|0.2031515862956072|0.027805928869407158|0.04668285581964254","true","","Hydrozoa->Anthoathecata","0.0"
"dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray","18.332724382693414","","copresence","Hydrozoa->Ascidiacea","4","2.985868281810805|0.556324260810952|0.5580601219061949|0.4550714445801327","dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=1.442583993414015E-4|correl_spearman=0.048027725446327274|correl_pearson=0.021448582539255856|dist_bray=0.18042817542108924","dist_kullbackleibler=2.985868281810805|correl_spearman=0.556324260810952|correl_pearson=0.5580601219061949|dist_bray=0.4550714445801327","Hydrozoa->Ascidiacea","5.9638897255000005","5.91735249","0.8304252627149826","2.985868281810805","2.1172287321569172E-5","2.1172287321569172E-5","1.6578657125907288E-4","2.984279816209334|0.530103337624519|0.5708706314764627|0.44852667155462","2.960416456871009|0.5289161953813438|0.5768772329379923|0.44176089653478967","100.0|100.0|100.0|100.0","0.6754721484555056|0.10764304577591653|0.09335749936560024|0.05381554489989678","false","","Hydrozoa->Ascidiacea","1.6578657125907288E-4"
"dist_kullbackleibler|correl_pearson|correl_spearman|dist_bray|sim_mutInfo","10.49760177730766","","copresence","Hydrozoa->Plotocnide-borealis","5","3.1621339247872253|0.3415850039406466|0.6024796552268357|0.5082423911158498|0.2848970307923757","dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|sim_mutInfo=unknown","dist_kullbackleibler=2.825223541773614E-4|correl_pearson=0.13210679686404053|correl_spearman=0.03635498921022545|dist_bray=0.24648697721268287|sim_mutInfo=0.2671937253739336","dist_kullbackleibler=3.1621339247872253|correl_pearson=0.3415850039406466|correl_spearman=0.6024796552268357|dist_bray=0.5082423911158498|sim_mutInfo=0.2848970307923757","Hydrozoa->Plotocnide-borealis","6.273336161400002","6.33601814","0.8973789054035156","3.1621339247872253","6.85134387944375E-5","6.85134387944375E-5","4.7687528430731497E-4","3.139857875246382|0.34477487010391217|0.5789269452778932|0.4995514820811637|0.31539529284161494","3.127719442009377|0.3509236652888433|0.5934758305865259|0.497009967041735|0.32573801798777335","100.0|100.0|100.0|100.0|100.0","0.8259502261917638|0.12681736598811907|0.1111794636385255|0.054651291140778595|0.1116273666248415","false","","Hydrozoa->Plotocnide-borealis","4.7687528430731497E-4"
"sim_mutInfo|dist_kullbackleibler|correl_pearson|correl_spearman|dist_bray","6.504984982337924","","copresence","Hydrozoa->Onychophorida","5","0.2669595840873886|3.438822941387906|0.6492833507455973|0.6308436687316661|0.4355794650145891","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence","sim_mutInfo=0.3086941037034416|dist_kullbackleibler=2.1157254108450374E-5|correl_pearson=0.009302398050994976|correl_spearman=0.03635403429325368|dist_bray=0.14030514553423057","sim_mutInfo=0.2669595840873886|dist_kullbackleibler=3.438822941387906|correl_pearson=0.6492833507455973|correl_spearman=0.6308436687316661|dist_bray=0.4355794650145891","Hydrozoa->Onychophorida","0.09658371660000001","0.09158635","0.043716752164598076","0.2669595840873886","2.279745551225787E-7","2.279745551225787E-7","2.5308061372468547E-6","0.2708532785403927|3.39972767529985|0.6601173686081993|0.6079038445823932|0.43942412366065103","0.25651515660001234|3.356335085439629|0.6683005702313641|0.6269649802005364|0.4360777464150212","94.0|94.0|94.0|94.0|94.0","0.12169587530742414|0.7439165640733915|0.08898422679757166|0.11373783478589472|0.06215268203733032","false","","Hydrozoa->Onychophorida","2.5308061372468547E-6"
"sim_mutInfo|correl_spearman|dist_kullbackleibler|dist_bray|correl_pearson","11.673677023677024","","copresence","Ascidiacea->Onychophorida","5","0.2892857217874827|0.5366012313072483|5.822030295541073|0.5704221387220836|0.27203854177801035","sim_mutInfo=unknown|correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","sim_mutInfo=0.2755035794563292|correl_spearman=0.06688088572962386|dist_kullbackleibler=1.6380557425099695E-4|dist_bray=0.23617010547851125|correl_pearson=0.21833077188873223","sim_mutInfo=0.2892857217874827|correl_spearman=0.5366012313072483|dist_kullbackleibler=5.822030295541073|dist_bray=0.5704221387220836|correl_pearson=0.27203854177801035","Ascidiacea->Onychophorida","0.10172869390000003","0.09981536","0.039786190120484066","0.2892857217874827","1.1670113690864792E-4","1.1670113690864792E-4","7.637828139468971E-4","0.3044148703149936|0.542052864027679|5.381243609864666|0.5504827137101892|0.313320278054761","0.28096303043034876|0.5344633833399186|5.364293771980781|0.5518838868998184|0.2966757849455698","94.0|94.0|94.0|94.0|94.0","0.11555510714729673|0.13179685984429304|2.1845826600771225|0.10221857562451728|0.17563574673121327","false","","Ascidiacea->Onychophorida","7.637828139468971E-4"
"dist_kullbackleibler|sim_mutInfo|correl_pearson","19.130158730158726","","copresence","Ascidiacea->Anopla","3","5.119522541824531|0.1823598062513505|0.25520778404962796","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=5.333383956696025E-9|sim_mutInfo=0.29902734155272964|correl_pearson=0.24374667249582888","dist_kullbackleibler=5.119522541824531|sim_mutInfo=0.1823598062513505|correl_pearson=0.25520778404962796","Ascidiacea->Anopla","11.437309226300004","11.420999375000001","2.4518490288160795","5.119522541824531","2.8865458467919325E-7","2.8865458467919325E-7","3.083606715211648E-6","4.9736624597098595|0.23265080660196946|0.27531809659173784","4.875396368450303|0.23436342408671096|0.25295859741562876","100.0|100.0|100.0","1.2770206992389734|0.06686831416215774|0.15156534896760854","false","","Ascidiacea->Anopla","3.083606715211648E-6"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler|correl_spearman","7.8893939393939405","","copresence","Ascidiacea->Plotocnide-borealis","5","0.47486974711636676|0.4632239038808117|0.23205746646449654|2.9764702381676886|0.6027588427888998","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.1343467045707578|dist_bray=0.18047634986142025|sim_mutInfo=0.222920876979394|dist_kullbackleibler=3.6970426720017713E-13|correl_spearman=0.03473130120153922","correl_pearson=0.47486974711636676|dist_bray=0.4632239038808117|sim_mutInfo=0.23205746646449654|dist_kullbackleibler=2.9764702381676886|correl_spearman=0.6027588427888998","Ascidiacea->Plotocnide-borealis","0.0011895983999999948","-0.018534795","0.15064778897556977","0.47486974711636676","1.1435297153639112E-14","1.1435297153639112E-14","4.1786481682256255E-13","0.4716832835920542|0.47176861247073903|0.3404776806253958|2.9785705193449257|0.5920376432877433","0.4730921430733118|0.4664511793837202|0.33094830174060097|2.9579493916037367|0.5967393895735384","100.0|100.0|100.0|100.0|100.0","0.18094111696485843|0.09059672653369781|0.08927795277366732|0.9654675650795645|0.10937229431066915","true","","Ascidiacea->Plotocnide-borealis","4.1786481682256255E-13"
"dist_bray|dist_kullbackleibler|correl_spearman|sim_mutInfo|correl_pearson","17.308513708513708","","copresence","Cephalothrix->Ascidiacea","5","0.4132926501406864|3.7937393682034073|0.5866371709012493|0.1615635631264256|0.6520981957611083","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_bray=0.09497609206480606|dist_kullbackleibler=0.0|correl_spearman=0.03479820306084502|sim_mutInfo=0.24299238065435502|correl_pearson=0.05765103046944664","dist_bray=0.4132926501406864|dist_kullbackleibler=3.7937393682034073|correl_spearman=0.5866371709012493|sim_mutInfo=0.1615635631264256|correl_pearson=0.6520981957611083","Cephalothrix->Ascidiacea","0.8169318678000002","0.82714604","0.07776317978582108","0.4132926501406864","0.0","0.0","0.0","0.4125080389188856|3.6465026227315813|0.602532491356942|0.27487492704559685|0.662708754560054","0.4071101208643988|3.5173117125407773|0.6158781158470121|0.2700465607816023|0.6921647755168397","34.0|34.0|34.0|34.0|34.0","0.09520357089871669|1.223245888706553|0.10728694747421212|0.09035604427390262|0.16200937585758668","true","","Cephalothrix->Ascidiacea","0.0"
"correl_spearman|sim_mutInfo|dist_kullbackleibler","17.673015873015874","","copresence","Onychophorida->Anopla","3","0.427365780822069|0.14486769209797412|5.434882092713407","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.13083005734228875|sim_mutInfo=0.32609466243874385|dist_kullbackleibler=3.076801036172583E-10","correl_spearman=0.427365780822069|sim_mutInfo=0.14486769209797412|dist_kullbackleibler=5.434882092713407","Onychophorida->Anopla","-0.005704326800000001","-0.0065655950000000005","0.14902769832946552","0.427365780822069","8.058309353131676E-9","8.058309353131676E-9","1.0871907814754185E-7","0.41564623118693106|0.2239796160822021|5.532865693203986","0.4162442650753816|0.2231182097426636|5.479840743483648","94.0|94.0|94.0","0.1409071509714825|0.08425396174065405|1.2933450903860242","false","","Onychophorida->Anopla","1.0871907814754185E-7"
"correl_pearson|sim_mutInfo|correl_spearman|dist_kullbackleibler|dist_bray","6.981601731601732","","copresence","Onychophorida->Anthoathecata","5","0.5506692946933351|0.20972376670417248|0.5113165716252941|3.9679675049667513|0.5168687858288973","correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_pearson=0.03948951443938853|sim_mutInfo=0.33805796055861626|correl_spearman=0.09883697164703392|dist_kullbackleibler=1.284873975849754E-4|dist_bray=0.2155355838686248","correl_pearson=0.5506692946933351|sim_mutInfo=0.20972376670417248|correl_spearman=0.5113165716252941|dist_kullbackleibler=3.9679675049667513|dist_bray=0.5168687858288973","Onychophorida->Anthoathecata","0.013928327100000004","-0.01305437","0.1461924899178504","0.5506692946933351","2.8701865214419975E-5","2.8701865214419975E-5","2.1514133156449845E-4","0.5540540720955918|0.22002322144496522|0.4882618331798635|3.9646381177833714|0.516384567477991","0.5475513536691099|0.22293046611213052|0.5097457016395279|3.8985830039604363|0.5200451835124206","94.0|94.0|94.0|94.0|94.0","0.09454177521173546|0.08924265008614804|0.13594667129114316|0.843593272598044|0.06669224558341218","false","","Onychophorida->Anthoathecata","2.1514133156449845E-4"
"correl_spearman|sim_mutInfo|dist_kullbackleibler","28.942857142857136","","copresence","Cirratulus-cirratus->Capitella-capitata","3","0.6200004655966003|0.22909476791043337|6.199713956048961","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_spearman=0.025499198165995662|sim_mutInfo=0.2440874578448422|dist_kullbackleibler=0.0","correl_spearman=0.6200004655966003|sim_mutInfo=0.22909476791043337|dist_kullbackleibler=6.199713956048961","Cirratulus-cirratus->Capitella-capitata","-0.010450391900000001","-0.005352145","0.14830842445053827","0.6200004655966003","0.0","0.0","0.0","0.6113776156339966|0.2931005315640711|6.023690970490293","0.6223991714984116|0.29253296521548466|6.218404865796067","72.0|72.0|72.0","0.1015328188161015|0.11965733877390754|2.0173292892045875","true","","Cirratulus-cirratus->Capitella-capitata","0.0"
"dist_kullbackleibler|dist_bray|correl_spearman","94.0","","mutualExclusion","Cirratulus-cirratus->Terebellida","3","30.80872100942153|0.9980507193404212|-0.25947747283945743","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=5.3094391283869946E-5|dist_bray=0.2273854828570986|correl_spearman=0.23658071653426005","dist_kullbackleibler=30.80872100942153|dist_bray=0.9980507193404212|correl_spearman=-0.25947747283945743","Cirratulus-cirratus->Terebellida","22.8083709301","23.225614315","4.46095851900766","30.80872100942153","0.0017130518921919524","0.0017130518921919524","0.007852742419342688","29.017506990461722|0.9962978121188608|-0.26900162961033625","29.790279726581396|0.9978119316491217|-0.26570048493618226","74.0|74.0|74.0","2.5662288383526355|0.0039039599045143647|0.13020163940070292","false","","Cirratulus-cirratus->Terebellida","0.007852742419342688"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","94.0","","mutualExclusion","Cirratulus-cirratus->Palaeonemertea","4","-0.08867556403854872|-0.1835970602157631|0.9972368910745458|27.188931234679064","correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_pearson=0.31052400633286736|correl_spearman=0.3526332850261583|dist_bray=0.13711698003978445|dist_kullbackleibler=4.644950528376324E-5","correl_pearson=-0.08867556403854872|correl_spearman=-0.1835970602157631|dist_bray=0.9972368910745458|dist_kullbackleibler=27.188931234679064","Cirratulus-cirratus->Palaeonemertea","","","","-0.08867556403854872","4.775900300308944E-4","4.775900300308944E-4","0.002530298093359145","-100.0|-100.0|-100.0|-100.0","-100.0|-100.0|-100.0|-100.0","-8.0|-8.0|-8.0|-8.0","-100.0|-100.0|-100.0|-100.0","false","","Cirratulus-cirratus->Palaeonemertea","0.002530298093359145"
"sim_mutInfo|dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler","32.02413250148544","","mutualExclusion","Cirratulus-cirratus->Plotocnide-borealis","5","0.12238397477686913|0.9914977962129791|-0.1508743115586487|-0.4609965148730521|23.99849872557564","sim_mutInfo=unknown|dist_bray=mutualExclusion|correl_pearson=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","sim_mutInfo=0.33257437097968806|dist_bray=0.15281929673527106|correl_pearson=0.24124717666539608|correl_spearman=0.09060254387669886|dist_kullbackleibler=1.555324812825276E-4","sim_mutInfo=0.12238397477686913|dist_bray=0.9914977962129791|correl_pearson=-0.1508743115586487|correl_spearman=-0.4609965148730521|dist_kullbackleibler=23.99849872557564","Cirratulus-cirratus->Plotocnide-borealis","0.07123046810000006","0.06309282","0.04491289622697844","0.12238397477686913","1.2893478251907453E-4","1.2893478251907453E-4","8.314397372737379E-4","0.18788966368953944|0.9889350533115739|-0.16584787617601282|-0.4477499264332545|22.81610347148563","0.18616086133862675|0.9908767070605117|-0.1603996621176478|-0.45027316672731454|23.455600221044822","74.0|74.0|74.0|74.0|74.0","0.07264941995160394|0.007782425845183956|0.03507818198588306|0.10701542104702559|2.6863163093938565","false","","Cirratulus-cirratus->Plotocnide-borealis","8.314397372737379E-4"
"correl_spearman|correl_pearson|dist_bray|dist_kullbackleibler","58.2998778998779","","mutualExclusion","Cirratulus-cirratus->Anopla","4","-0.19838319021109682|-0.09711391251770278|0.9910572673078374|24.352638143531664","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.28043572511010306|correl_pearson=0.2728841825493593|dist_bray=0.18947622657338514|dist_kullbackleibler=2.3594124091352864E-4","correl_spearman=-0.19838319021109682|correl_pearson=-0.09711391251770278|dist_bray=0.9910572673078374|dist_kullbackleibler=24.352638143531664","Cirratulus-cirratus->Anopla","-0.0155657481","-0.01062554","0.1255250723103653","-0.19838319021109682","0.002009734756780901","0.002009734756780901","0.00890170394796389","-0.21845405667922926|-0.11190864583769013|0.9890979169660367|23.210615954596598","-0.2233859036810632|-0.11085906909868619|0.9909129788447267|23.37095384955948","74.0|74.0|74.0|74.0","0.12171483495660995|0.02611543194285742|0.007340316681111715|2.459540916232458","false","","Cirratulus-cirratus->Anopla","0.00890170394796389"
"dist_kullbackleibler|sim_mutInfo|correl_spearman|correl_pearson|dist_bray","25.06178266178266","","mutualExclusion","Cirratulus-cirratus->Hexanauplia","5","20.857141607797406|0.1897113005252722|-0.45552986882268454|-0.095001960987922|0.9755200656801487","dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion|correl_pearson=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=0.002137974286621991|sim_mutInfo=0.27238179164564724|correl_spearman=0.14217381018081499|correl_pearson=0.43378619515836925|dist_bray=0.3748881387809657","dist_kullbackleibler=20.857141607797406|sim_mutInfo=0.1897113005252722|correl_spearman=-0.45552986882268454|correl_pearson=-0.095001960987922|dist_bray=0.9755200656801487","Cirratulus-cirratus->Hexanauplia","15.909356685899995","16.10930082","2.8136280639991367","20.857141607797406","0.006543498618801102","0.006543498618801102","0.025966734337957317","20.110217853580828|0.25491263897026334|-0.43044723149483133|-0.09525661286628163|0.9673486645167905","20.506164817772518|0.24021078696616582|-0.437788463963124|-0.10389044160153597|0.9743983904877079","74.0|74.0|74.0|74.0|74.0","2.161922691907523|0.08870299335937136|0.14356978840850063|0.06941712234146144|0.03525058944096078","false","","Cirratulus-cirratus->Hexanauplia","0.025966734337957317"
"dist_kullbackleibler|dist_bray|correl_spearman|correl_pearson","26.95873015873015","","mutualExclusion","Cirratulus-cirratus->Cephalothrix","4","26.517039584326906|0.9984965616456748|-0.27827940939885437|-0.10928934241105802","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion|correl_pearson=mutualExclusion","dist_kullbackleibler=0.0017091962682298512|dist_bray=0.006489342128831566|correl_spearman=0.19396148340321873|correl_pearson=0.27878598190112025","dist_kullbackleibler=26.517039584326906|dist_bray=0.9984965616456748|correl_spearman=-0.27827940939885437|correl_pearson=-0.10928934241105802","Cirratulus-cirratus->Cephalothrix","21.013357649499994","22.107290825","4.356369786780259","26.517039584326906","4.153929736008255E-4","4.153929736008255E-4","0.002234967103361497","25.19038088332479|0.9977013440194765|-0.28640834707758334|-0.12774373589107985","25.65430479715792|0.9979638552186025|-0.28904919623883024|-0.12720337430762696","12.0|12.0|12.0|12.0","2.036000226819787|0.0014788875982138078|0.10531962383122334|0.03115605959169067","false","","Cirratulus-cirratus->Cephalothrix","0.002234967103361497"
"dist_bray|dist_kullbackleibler|correl_spearman|correl_pearson","94.0","","mutualExclusion","Cirratulus-cirratus->Polychaeta","4","0.9865878407698963|23.01435324318594|-0.284313783347818|-0.11993107393449229","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|correl_pearson=mutualExclusion","dist_bray=0.20398008231333997|dist_kullbackleibler=1.18208615876636E-4|correl_spearman=0.23869565590846697|correl_pearson=0.3236945601337011","dist_bray=0.9865878407698963|dist_kullbackleibler=23.01435324318594|correl_spearman=-0.284313783347818|correl_pearson=-0.11993107393449229","Cirratulus-cirratus->Polychaeta","0.8958602198000001","0.90316238","0.08084995987338861","0.9865878407698963","0.0011694526970460473","0.0011694526970460473","0.005468487527088296","0.9826789053814127|22.201719949146295|-0.26939343804238974|-0.13200682859823373","0.984582512323304|22.595145317816083|-0.27954344127319747|-0.1320984330541616","74.0|74.0|74.0|74.0","0.011007845968371316|2.1557771072130985|0.12144937273191843|0.027206924582387326","false","","Cirratulus-cirratus->Polychaeta","0.005468487527088296"
"dist_bray|dist_kullbackleibler|correl_spearman","59.303143044319526","","mutualExclusion","Cirratulus-cirratus->Rhabditophora","3","0.9996044711572746|27.346269820341625|-0.432871153577919","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_bray=4.714329318746824E-4|dist_kullbackleibler=5.773159728050814E-15|correl_spearman=0.05741635251161059","dist_bray=0.9996044711572746|dist_kullbackleibler=27.346269820341625|correl_spearman=-0.432871153577919","Cirratulus-cirratus->Rhabditophora","0.9309912338000004","0.9633691799999999","0.07363153815137155","0.9996044711572746","0.0","0.0","0.0","0.9994515839921237|26.799018810537905|-0.449398332621679","0.9995951044379477|27.042640321924814|-0.45094491235873296","46.0|46.0|46.0","4.285472184562076E-4|0.9871918781970168|0.07751134727502029","true","","Cirratulus-cirratus->Rhabditophora","0.0"
"sim_mutInfo|correl_spearman|dist_kullbackleibler|dist_bray","42.777587002587","","mutualExclusion","Cirratulus-cirratus->Spiophanes-bombyx","4","0.2148073526647849|-0.3729911455556814|25.89803097781938|0.9762964734767522","sim_mutInfo=unknown|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","sim_mutInfo=0.2715611385986372|correl_spearman=0.16735719565248608|dist_kullbackleibler=0.001721554887938237|dist_bray=0.41111649046362087","sim_mutInfo=0.2148073526647849|correl_spearman=-0.3729911455556814|dist_kullbackleibler=25.89803097781938|dist_bray=0.9762964734767522","Cirratulus-cirratus->Spiophanes-bombyx","0.06885389219999999","0.064919455","0.035568486249815","0.2148073526647849","0.013404707370490043","0.013404707370490043","0.04939465699125953","0.2504313739909004|-0.37899532972661065|24.816152269275257|0.96729439293135","0.2373123010653697|-0.39895551714357774|25.947717227438677|0.9758893638562885","74.0|74.0|74.0|74.0","0.08916130033394498|0.1396909991428702|3.7129083971202714|0.03842976610688199","false","","Cirratulus-cirratus->Spiophanes-bombyx","0.04939465699125953"
"dist_bray|dist_kullbackleibler|sim_mutInfo|correl_spearman","40.65703463203462","","mutualExclusion","Cirratulus-cirratus->Pectinaria-koreni","4","0.9960141873877052|27.739355643781717|0.13747027981038085|-0.35788538798563496","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|sim_mutInfo=unknown|correl_spearman=mutualExclusion","dist_bray=0.18837550850543439|dist_kullbackleibler=9.894449787739568E-5|sim_mutInfo=0.31888416294512334|correl_spearman=0.13163680035637826","dist_bray=0.9960141873877052|dist_kullbackleibler=27.739355643781717|sim_mutInfo=0.13747027981038085|correl_spearman=-0.35788538798563496","Cirratulus-cirratus->Pectinaria-koreni","0.9298122815","0.971473075","0.1034426258128041","0.9960141873877052","5.309958758831224E-4","5.309958758831224E-4","0.002739314018526461","0.9935593076367947|26.510463767014837|0.16499951796151055|-0.35734403661325903","0.9954343763727134|26.93102001784523|0.166932893916115|-0.35483348503697854","36.0|36.0|36.0|36.0","0.00520133807680465|2.1549480097838773|0.05339985799846722|0.11031328351716466","false","","Cirratulus-cirratus->Pectinaria-koreni","0.002739314018526461"
