"","NSI","piMetals","pi","piHC"
"SWARM_3167",0,0,0,0
"SWARM_3165",0,0,0,0
"SWARM_4360",0,0,0,0
"SWARM_4363",0,0,0,0
"SWARM_8739",0,0,0,0
"SWARM_3295",0,0,0,0
"SWARM_3294",0,0,0,0
"SWARM_3297",0,0,0,0
"SWARM_3296",0,0,0,0
"SWARM_3291",0,0,0,0
"SWARM_3292",0,0,0,0
"SWARM_3838",0,0,0,0
"SWARM_3831",0,0,0,0
"SWARM_3830",0,0,0,0
"SWARM_3835",0,0,0,0
"SWARM_3836",0,0,0,0
"SWARM_33806",0,0,0,0
"SWARM_14018",0,0,0,0
"SWARM_1473",3,0,0,0
"SWARM_1472",0,0,0,0
"SWARM_1471",0,1,1,1
"SWARM_1477",5,3,5,0
"SWARM_1475",0,0,0,0
"SWARM_1474",0,0,0,0
"SWARM_1479",0,0,0,0
"SWARM_1478",0,1,1,0
"SWARM_8847",0,0,0,0
"SWARM_8842",0,0,0,0
"SWARM_13546",0,0,0,0
"SWARM_13548",0,0,0,0
"SWARM_13091",0,0,0,0
"SWARM_17737",0,0,0,0
"SWARM_981",0,0,0,0
"SWARM_980",0,0,0,0
"SWARM_982",0,0,0,0
"SWARM_984",0,0,0,0
"SWARM_10039",0,0,0,0
"SWARM_10036",0,0,0,0
"SWARM_10037",0,0,0,0
"SWARM_10035",0,0,0,0
"SWARM_5749",0,0,0,0
"SWARM_5748",0,0,0,0
"SWARM_5745",0,0,0,0
"SWARM_5744",0,0,0,0
"SWARM_5741",0,0,0,0
"SWARM_5740",0,0,0,0
"SWARM_5743",0,0,0,0
"SWARM_5742",0,0,0,0
"SWARM_7455",0,0,0,0
"SWARM_7450",0,0,0,0
"SWARM_11466",0,0,0,0
"SWARM_14352",0,0,0,0
"SWARM_2212",0,0,0,0
"SWARM_2213",0,0,0,0
"SWARM_2210",0,1,1,1
"SWARM_2211",0,0,0,0
"SWARM_2216",0,0,0,0
"SWARM_2217",0,0,0,0
"SWARM_2214",0,0,0,0
"SWARM_2218",0,0,0,0
"SWARM_15305",0,0,0,0
"SWARM_8072",0,0,0,0
"SWARM_8074",0,0,0,0
"SWARM_8076",0,0,0,0
"SWARM_8077",0,0,0,0
"SWARM_8078",0,0,0,0
"SWARM_4904",0,0,0,0
"SWARM_4905",0,0,0,0
"SWARM_4906",0,0,0,0
"SWARM_4900",0,0,0,0
"SWARM_4902",0,0,0,0
"SWARM_4908",0,0,0,0
"SWARM_4909",0,0,0,0
"SWARM_11802",0,0,0,0
"SWARM_11807",0,0,0,0
"SWARM_419",0,1,1,0
"SWARM_418",0,1,1,1
"SWARM_413",0,1,1,0
"SWARM_412",0,0,0,0
"SWARM_411",0,0,0,0
"SWARM_417",0,0,0,0
"SWARM_416",1,0,0,3
"SWARM_6469",0,0,0,0
"SWARM_6465",0,0,0,0
"SWARM_6464",0,0,0,0
"SWARM_6462",0,0,0,0
"SWARM_5549",0,0,0,0
"SWARM_9301",0,0,0,0
"SWARM_9303",0,0,0,0
"SWARM_9304",0,0,0,0
"SWARM_5546",0,0,0,0
"SWARM_19929",0,0,0,0
"SWARM_10868",0,0,0,0
"SWARM_10860",0,0,0,0
"SWARM_10863",0,0,0,0
"SWARM_10865",0,0,0,0
"SWARM_9234",0,0,0,0
"SWARM_12591",0,0,0,0
"SWARM_12595",0,0,0,0
"SWARM_7076",0,0,0,0
"SWARM_16160",0,0,0,0
"SWARM_16161",0,0,0,0
"SWARM_1271",0,1,1,1
"SWARM_1270",0,0,0,0
"SWARM_1273",0,0,0,0
"SWARM_1272",0,0,0,0
"SWARM_1275",1,1,1,1
"SWARM_1277",0,0,0,0
"SWARM_1276",0,1,1,1
"SWARM_1279",0,0,0,0
"SWARM_1278",1,2,2,1
"SWARM_19217",0,0,0,0
"SWARM_4176",0,0,0,0
"SWARM_4171",0,0,0,0
"SWARM_4173",0,0,0,0
"SWARM_4179",0,0,0,0
"SWARM_4178",0,0,0,0
"SWARM_33356",0,0,0,0
"SWARM_5228",0,0,0,0
"SWARM_5229",0,0,0,0
"SWARM_5222",0,0,0,0
"SWARM_5223",0,0,0,0
"SWARM_5220",0,0,0,0
"SWARM_5221",0,0,0,0
"SWARM_5227",0,0,0,0
"SWARM_5224",0,0,0,0
"SWARM_5225",0,0,0,0
"SWARM_8531",0,0,0,0
"SWARM_8530",0,0,0,0
"SWARM_8535",0,0,0,0
"SWARM_3319",0,0,0,0
"SWARM_3311",0,0,0,0
"SWARM_3313",0,0,0,0
"SWARM_3317",0,0,0,0
"SWARM_8187",0,0,0,0
"SWARM_15248",0,0,0,0
"SWARM_14197",0,0,0,0
"SWARM_14196",0,0,0,0
"SWARM_163",3,0,0,0
"SWARM_162",0,0,0,0
"SWARM_161",4,1,1,0
"SWARM_160",0,1,1,1
"SWARM_167",0,1,1,2
"SWARM_166",1,1,1,0
"SWARM_165",0,0,0,0
"SWARM_164",0,1,1,1
"SWARM_13356",0,0,0,0
"SWARM_6114",0,0,0,0
"SWARM_9178",0,0,0,0
"SWARM_12751",0,0,0,0
"SWARM_17506",0,0,0,0
"SWARM_17509",0,0,0,0
"SWARM_16450",0,0,0,0
"SWARM_4033",0,0,0,0
"SWARM_4034",0,0,0,0
"SWARM_4035",0,0,0,0
"SWARM_11222",0,0,0,0
"SWARM_4036",0,0,0,0
"SWARM_11229",0,0,0,0
"SWARM_4373",0,0,0,0
"SWARM_4372",0,0,0,0
"SWARM_4371",0,0,0,0
"SWARM_4377",0,0,0,0
"SWARM_4374",0,0,0,0
"SWARM_15906",0,0,0,0
"SWARM_6205",0,0,0,0
"SWARM_6206",0,0,0,0
"SWARM_6200",0,0,0,0
"SWARM_6203",0,0,0,0
"SWARM_992",0,0,0,0
"SWARM_993",0,0,0,0
"SWARM_996",0,0,0,0
"SWARM_997",3,0,0,0
"SWARM_995",0,0,0,0
"SWARM_998",0,0,0,0
"SWARM_999",3,0,0,0
"SWARM_7553",0,0,0,0
"SWARM_7551",0,0,0,0
"SWARM_7557",0,0,0,0
"SWARM_7554",0,0,0,0
"SWARM_2003",0,0,0,0
"SWARM_2002",0,0,0,0
"SWARM_2001",0,0,0,0
"SWARM_2000",0,0,0,0
"SWARM_2006",0,0,0,0
"SWARM_2005",0,0,0,0
"SWARM_2009",0,0,0,0
"SWARM_2008",0,0,0,0
"SWARM_12287",0,0,0,0
"SWARM_560",1,0,0,0
"SWARM_6783",0,0,0,0
"SWARM_6786",0,0,0,0
"SWARM_6787",0,0,0,0
"SWARM_8700",0,0,0,0
"SWARM_208",0,1,1,1
"SWARM_209",1,0,0,0
"SWARM_202",0,1,1,0
"SWARM_203",0,0,0,0
"SWARM_200",0,2,0,0
"SWARM_201",0,0,0,1
"SWARM_204",3,0,0,0
"SWARM_205",0,0,0,1
"SWARM_3662",0,0,0,0
"SWARM_3663",0,0,0,0
"SWARM_3665",0,0,0,0
"SWARM_3668",0,0,0,0
"SWARM_3669",0,0,0,0
"SWARM_9177",0,0,0,0
"SWARM_5848",0,0,0,0
"SWARM_5849",0,0,0,0
"SWARM_9172",0,0,0,0
"SWARM_9173",0,0,0,0
"SWARM_5843",0,0,0,0
"SWARM_5840",0,0,0,0
"SWARM_5847",0,0,0,0
"SWARM_5844",0,0,0,0
"SWARM_5845",0,0,0,0
"SWARM_12258",0,0,0,0
"SWARM_13074",0,0,0,0
"SWARM_12255",0,0,0,0
"SWARM_13078",0,0,0,0
"SWARM_9738",0,0,0,0
"SWARM_12675",0,0,0,0
"SWARM_3509",0,0,0,0
"SWARM_3508",0,0,0,0
"SWARM_3501",0,0,0,0
"SWARM_3503",0,0,0,0
"SWARM_3502",0,0,0,0
"SWARM_3505",0,0,0,0
"SWARM_3504",0,0,0,0
"SWARM_3507",0,0,0,0
"SWARM_3506",0,0,0,0
"SWARM_13833",0,0,0,0
"SWARM_14780",0,0,0,0
"SWARM_14431",0,0,0,0
"SWARM_6812",0,0,0,0
"SWARM_12494",0,0,0,0
"SWARM_12495",0,0,0,0
"SWARM_12493",0,0,0,0
"SWARM_12491",0,0,0,0
"SWARM_16554",0,0,0,0
"SWARM_19063",0,0,0,0
"SWARM_4500",0,0,0,0
"SWARM_4503",0,0,0,0
"SWARM_4506",0,0,0,0
"SWARM_4507",0,0,0,0
"SWARM_5679",0,0,0,0
"SWARM_14842",0,0,0,0
"SWARM_14840",0,0,0,0
"SWARM_14847",0,0,0,0
"SWARM_2902",0,0,0,0
"SWARM_2903",0,0,0,0
"SWARM_2901",0,0,0,0
"SWARM_2906",0,0,0,0
"SWARM_2905",0,0,0,0
"SWARM_2908",0,0,0,0
"SWARM_2909",0,0,0,0
"SWARM_818",0,0,0,0
"SWARM_817",0,0,0,0
"SWARM_816",0,0,0,0
"SWARM_811",1,0,0,0
"SWARM_810",0,0,0,0
"SWARM_7743",0,0,0,0
"SWARM_7746",0,0,0,0
"SWARM_7744",0,0,0,0
"SWARM_9817",0,0,0,0
"SWARM_8148",0,0,0,0
"SWARM_8147",0,0,0,0
"SWARM_8140",0,0,0,0
"SWARM_8141",0,0,0,0
"SWARM_8142",0,0,0,0
"SWARM_6599",0,0,0,0
"SWARM_6598",0,0,0,0
"SWARM_6593",0,0,0,0
"SWARM_6594",0,0,0,0
"SWARM_6597",0,0,0,0
"SWARM_22284",0,0,0,0
"SWARM_1740",0,0,0,0
"SWARM_1743",0,0,0,0
"SWARM_1742",0,0,0,0
"SWARM_1744",1,0,0,0
"SWARM_1747",0,0,0,0
"SWARM_1746",0,0,0,0
"SWARM_1749",0,0,0,0
"SWARM_1748",0,0,0,0
"SWARM_8809",0,0,0,0
"SWARM_8800",0,0,0,0
"SWARM_8803",0,0,0,0
"SWARM_22642",0,0,0,0
"SWARM_4689",0,0,0,0
"SWARM_6845",0,0,0,0
"SWARM_7917",0,0,0,0
"SWARM_11576",0,0,0,0
"SWARM_15624",0,0,0,0
"SWARM_7436",0,0,0,0
"SWARM_13669",0,0,0,0
"SWARM_493",0,4,3,4
"SWARM_492",0,0,0,0
"SWARM_491",5,4,5,5
"SWARM_497",0,0,0,0
"SWARM_496",0,0,0,1
"SWARM_494",0,1,1,1
"SWARM_5493",0,0,0,0
"SWARM_6967",0,0,0,0
"SWARM_6960",0,0,0,0
"SWARM_12040",0,0,0,0
"SWARM_12044",0,0,0,0
"SWARM_12046",0,0,0,0
"SWARM_12049",0,0,0,0
"SWARM_7305",0,0,0,0
"SWARM_1949",0,0,0,0
"SWARM_1948",0,0,0,0
"SWARM_10372",0,0,0,0
"SWARM_1943",0,0,0,0
"SWARM_1940",0,0,0,0
"SWARM_6626",0,0,0,0
"SWARM_6625",0,0,0,0
"SWARM_6624",0,0,0,0
"SWARM_2713",0,0,0,0
"SWARM_2711",0,0,0,0
"SWARM_2717",0,0,0,0
"SWARM_2716",0,0,0,0
"SWARM_2715",0,0,0,0
"SWARM_3391",0,0,0,0
"SWARM_3392",0,0,0,0
"SWARM_3395",0,0,0,0
"SWARM_3397",0,0,0,0
"SWARM_3398",0,0,0,0
"SWARM_3399",0,0,0,0
"SWARM_9997",0,0,0,0
"SWARM_9991",0,0,0,0
"SWARM_9993",0,0,0,0
"SWARM_8011",0,0,0,0
"SWARM_3978",0,0,0,0
"SWARM_3979",0,0,0,0
"SWARM_3975",0,0,0,0
"SWARM_3971",0,0,0,0
"SWARM_14111",0,0,0,0
"SWARM_14114",0,0,0,0
"SWARM_1536",0,0,0,0
"SWARM_1537",0,0,0,0
"SWARM_1535",1,0,1,1
"SWARM_1533",5,0,0,5
"SWARM_1530",1,0,0,1
"SWARM_1538",0,0,0,0
"SWARM_1539",0,0,0,0
"SWARM_13460",0,0,0,0
"SWARM_471",3,0,0,3
"SWARM_5409",0,0,0,0
"SWARM_470",0,0,0,0
"SWARM_473",0,1,1,1
"SWARM_5402",0,0,0,0
"SWARM_5403",0,0,0,0
"SWARM_5400",0,0,0,0
"SWARM_23417",0,0,0,0
"SWARM_11075",0,0,0,0
"SWARM_11077",0,0,0,0
"SWARM_6491",0,0,0,0
"SWARM_16234",0,0,0,0
"SWARM_10172",0,0,0,0
"SWARM_10170",0,0,0,0
"SWARM_5020",0,0,0,0
"SWARM_5021",0,0,0,0
"SWARM_5022",0,0,0,0
"SWARM_5023",0,0,0,0
"SWARM_5025",0,0,0,0
"SWARM_5028",0,0,0,0
"SWARM_5029",0,0,0,0
"SWARM_2551",0,0,0,0
"SWARM_2550",0,0,0,0
"SWARM_2553",0,0,0,0
"SWARM_2555",0,0,0,0
"SWARM_2554",0,0,0,0
"SWARM_2557",0,0,0,0
"SWARM_2559",0,0,0,0
"SWARM_2558",0,0,0,0
"SWARM_4869",0,0,0,0
"SWARM_4868",0,0,0,0
"SWARM_8733",0,0,0,0
"SWARM_8732",0,0,0,0
"SWARM_4863",0,0,0,0
"SWARM_4862",0,0,0,0
"SWARM_4860",0,0,0,0
"SWARM_4867",0,0,0,0
"SWARM_4865",0,0,0,0
"SWARM_4864",0,0,0,0
"SWARM_2089",0,0,0,0
"SWARM_2088",0,0,0,0
"SWARM_2083",0,0,0,0
"SWARM_2080",0,0,0,0
"SWARM_2087",0,0,0,0
"SWARM_2086",0,0,0,0
"SWARM_2085",0,0,0,0
"SWARM_2084",0,0,0,0
"SWARM_6701",0,0,0,0
"SWARM_6702",0,0,0,0
"SWARM_6703",0,0,0,0
"SWARM_6704",0,0,0,0
"SWARM_6708",0,0,0,0
"SWARM_6709",0,0,0,0
"SWARM_282",3,1,1,1
"SWARM_283",1,1,1,1
"SWARM_286",0,0,0,0
"SWARM_287",3,2,1,1
"SWARM_284",0,0,2,1
"SWARM_288",0,1,1,1
"SWARM_9460",0,0,0,0
"SWARM_9463",0,0,0,0
"SWARM_7079",0,0,0,0
"SWARM_9058",0,0,0,0
"SWARM_19150",0,0,0,0
"SWARM_11702",0,0,0,0
"SWARM_4038",0,0,0,0
"SWARM_7397",0,0,0,0
"SWARM_1048",0,0,0,0
"SWARM_1046",0,0,0,0
"SWARM_1047",0,1,1,1
"SWARM_1044",3,4,4,0
"SWARM_1045",0,1,1,1
"SWARM_1042",0,0,0,0
"SWARM_1043",0,0,0,0
"SWARM_4037",0,0,0,0
"SWARM_10200",0,0,0,0
"SWARM_10300",0,0,0,0
"SWARM_1916",0,0,0,0
"SWARM_1910",0,0,0,0
"SWARM_10208",0,0,0,0
"SWARM_5341",0,0,0,0
"SWARM_5345",0,0,0,0
"SWARM_10527",0,0,0,0
"SWARM_5212",0,0,0,0
"SWARM_5215",0,0,0,0
"SWARM_5214",0,0,0,0
"SWARM_8479",0,0,0,0
"SWARM_8471",0,0,0,0
"SWARM_22149",0,0,0,0
"SWARM_3581",0,0,0,0
"SWARM_3583",0,0,0,0
"SWARM_3582",0,0,0,0
"SWARM_3587",0,0,0,0
"SWARM_3586",0,0,0,0
"SWARM_3589",0,0,0,0
"SWARM_3588",0,0,0,0
"SWARM_15471",0,0,0,0
"SWARM_15474",0,0,0,0
"SWARM_14701",0,0,0,0
"SWARM_14706",0,0,0,0
"SWARM_8316",0,0,0,0
"SWARM_13162",0,0,0,0
"SWARM_12416",0,0,0,0
"SWARM_12415",0,0,0,0
"SWARM_12410",0,0,0,0
"SWARM_11141",0,0,0,0
"SWARM_11140",0,0,0,0
"SWARM_4238",0,0,0,0
"SWARM_4239",0,0,0,0
"SWARM_4234",0,0,0,0
"SWARM_15861",0,0,0,0
"SWARM_4230",0,0,0,0
"SWARM_4580",0,0,0,0
"SWARM_4582",0,0,0,0
"SWARM_4584",0,0,0,0
"SWARM_4585",0,0,0,0
"SWARM_4587",0,0,0,0
"SWARM_4236",0,0,0,0
"SWARM_4237",0,0,0,0
"SWARM_897",0,3,0,0
"SWARM_892",0,1,0,0
"SWARM_899",0,0,0,0
"SWARM_898",0,1,1,1
"SWARM_5189",0,0,0,0
"SWARM_5181",0,0,0,0
"SWARM_2327",0,0,0,0
"SWARM_2324",0,0,0,0
"SWARM_2325",0,0,0,0
"SWARM_2323",0,0,0,0
"SWARM_2320",0,0,0,0
"SWARM_6821",0,0,0,0
"SWARM_2329",0,0,0,0
"SWARM_5644",0,0,0,0
"SWARM_8672",0,0,0,0
"SWARM_11934",0,0,0,0
"SWARM_11932",0,0,0,0
"SWARM_11933",0,0,0,0
"SWARM_11938",0,0,0,0
"SWARM_11939",0,0,0,0
"SWARM_569",0,0,0,0
"SWARM_565",0,0,0,0
"SWARM_564",1,0,0,0
"SWARM_561",0,1,1,1
"SWARM_3745",0,0,0,0
"SWARM_3744",0,0,0,0
"SWARM_3742",0,0,0,0
"SWARM_3741",0,0,0,0
"SWARM_3740",0,0,0,0
"SWARM_3749",0,0,0,0
"SWARM_3748",0,0,0,0
"SWARM_647",3,0,3,0
"SWARM_5968",0,0,0,0
"SWARM_5961",0,0,0,0
"SWARM_5960",0,0,0,0
"SWARM_5962",0,0,0,0
"SWARM_5965",0,0,0,0
"SWARM_5964",0,0,0,0
"SWARM_5966",0,0,0,0
"SWARM_12351",0,0,0,0
"SWARM_5526",0,0,0,0
"SWARM_894",0,1,1,1
"SWARM_893",0,0,0,3
"SWARM_891",1,0,0,0
"SWARM_5187",0,0,0,0
"SWARM_5185",0,0,0,0
"SWARM_5183",0,0,0,0
"SWARM_8881",0,0,0,0
"SWARM_8883",0,0,0,0
"SWARM_8885",0,0,0,0
"SWARM_8887",0,0,0,0
"SWARM_8886",0,0,0,0
"SWARM_8889",0,0,0,0
"SWARM_3268",0,0,0,0
"SWARM_3264",0,0,0,0
"SWARM_3267",0,0,0,0
"SWARM_3260",0,0,0,0
"SWARM_3261",0,0,0,0
"SWARM_3263",0,0,0,0
"SWARM_7674",0,0,0,0
"SWARM_361",0,3,0,3
"SWARM_363",1,0,0,0
"SWARM_362",4,1,1,0
"SWARM_365",4,0,3,3
"SWARM_367",0,0,0,0
"SWARM_368",0,0,0,0
"SWARM_7957",0,0,0,0
"SWARM_7954",0,0,0,0
"SWARM_7955",0,0,0,0
"SWARM_7953",0,0,0,0
"SWARM_6331",0,0,0,0
"SWARM_6332",0,0,0,0
"SWARM_6335",0,0,0,0
"SWARM_6336",0,0,0,0
"SWARM_6338",0,0,0,0
"SWARM_2823",0,0,0,0
"SWARM_2824",0,0,0,0
"SWARM_2826",0,0,0,0
"SWARM_2829",0,0,0,0
"SWARM_4791",0,0,0,0
"SWARM_4790",0,0,0,0
"SWARM_4793",0,0,0,0
"SWARM_4792",0,0,0,0
"SWARM_4795",0,0,0,0
"SWARM_4794",0,0,0,0
"SWARM_4799",0,0,0,0
"SWARM_5445",0,0,0,0
"SWARM_5442",0,0,0,0
"SWARM_5440",0,0,0,0
"SWARM_5441",0,0,0,0
"SWARM_2799",0,0,0,0
"SWARM_2792",0,0,0,0
"SWARM_2791",0,0,0,0
"SWARM_2796",0,0,0,0
"SWARM_2794",0,0,0,0
"SWARM_10080",0,0,0,0
"SWARM_10085",0,0,0,0
"SWARM_14167",0,0,0,0
"SWARM_7178",0,0,0,0
"SWARM_7179",0,0,0,0
"SWARM_7176",0,0,0,0
"SWARM_8355",0,0,0,0
"SWARM_3462",0,0,0,0
"SWARM_3463",0,0,0,0
"SWARM_3460",0,0,0,0
"SWARM_3466",0,0,0,0
"SWARM_3467",0,0,0,0
"SWARM_3464",0,0,0,0
"SWARM_3465",0,0,0,0
"SWARM_6495",0,0,0,0
"SWARM_3468",0,0,0,0
"SWARM_3469",0,0,0,0
"SWARM_9003",0,0,0,0
"SWARM_9006",0,0,0,0
"SWARM_9007",0,0,0,0
"SWARM_9004",0,0,0,0
"SWARM_9005",0,0,0,0
"SWARM_7874",0,0,0,0
"SWARM_4898",0,0,0,0
"SWARM_567",5,4,5,5
"SWARM_562",0,0,0,0
"SWARM_6512",0,0,0,0
"SWARM_6514",0,0,0,0
"SWARM_6516",0,0,0,0
"SWARM_17854",0,0,0,0
"SWARM_16819",0,0,0,0
"SWARM_34699",0,0,0,0
"SWARM_15544",0,0,0,0
"SWARM_15543",0,0,0,0
"SWARM_15542",0,0,0,0
"SWARM_10568",0,0,0,0
"SWARM_754",0,1,1,1
"SWARM_755",5,0,0,0
"SWARM_756",0,0,2,1
"SWARM_750",0,0,0,0
"SWARM_752",4,4,4,4
"SWARM_753",1,1,1,1
"SWARM_758",1,1,1,0
"SWARM_759",0,0,0,0
"SWARM_10563",0,0,0,0
"SWARM_12125",0,0,0,0
"SWARM_11474",0,0,0,0
"SWARM_11471",0,0,0,0
"SWARM_11470",0,0,0,0
"SWARM_12786",0,0,0,0
"SWARM_10781",0,0,0,0
"SWARM_10783",0,0,0,0
"SWARM_10789",0,0,0,0
"SWARM_12873",0,0,0,0
"SWARM_12879",0,0,0,0
"SWARM_11788",0,0,0,0
"SWARM_4619",0,0,0,0
"SWARM_4615",0,0,0,0
"SWARM_4613",0,0,0,0
"SWARM_10",3,4,0,0
"SWARM_8964",0,0,0,0
"SWARM_6106",0,0,0,0
"SWARM_6104",0,0,0,0
"SWARM_6102",0,0,0,0
"SWARM_6100",0,0,0,0
"SWARM_6109",0,0,0,0
"SWARM_2616",0,0,0,0
"SWARM_2617",0,0,0,0
"SWARM_2614",0,0,0,0
"SWARM_2615",0,0,0,0
"SWARM_2612",0,0,0,0
"SWARM_2613",0,0,0,0
"SWARM_2610",0,0,0,0
"SWARM_2611",0,0,0,0
"SWARM_2619",0,0,0,0
"SWARM_3057",0,0,0,0
"SWARM_3056",0,0,0,0
"SWARM_3053",0,0,0,0
"SWARM_3051",0,0,0,0
"SWARM_3050",0,0,0,0
"SWARM_3058",0,0,0,0
"SWARM_9708",0,0,0,0
"SWARM_29225",0,0,0,0
"SWARM_29222",0,0,0,0
"SWARM_1368",0,0,0,0
"SWARM_1367",3,0,0,0
"SWARM_1366",0,0,3,0
"SWARM_1365",0,0,0,0
"SWARM_1364",0,0,0,0
"SWARM_1362",0,4,4,4
"SWARM_1361",0,0,0,3
"SWARM_1360",0,0,0,0
"SWARM_13255",0,0,0,0
"SWARM_24155",0,0,0,0
"SWARM_6581",0,0,0,0
"SWARM_20355",0,0,0,0
"SWARM_10237",0,0,0,0
"SWARM_5107",0,0,0,0
"SWARM_5103",0,0,0,0
"SWARM_5102",0,0,0,0
"SWARM_5101",0,0,0,0
"SWARM_5109",0,0,0,0
"SWARM_5108",0,0,0,0
"SWARM_103",0,0,0,0
"SWARM_102",0,3,3,0
"SWARM_109",0,0,0,0
"SWARM_108",0,0,0,0
"SWARM_2456",0,0,0,0
"SWARM_2457",0,0,0,0
"SWARM_2450",0,0,0,0
"SWARM_2452",0,0,0,0
"SWARM_2459",0,0,0,0
"SWARM_6930",0,0,0,0
"SWARM_659",0,1,1,1
"SWARM_658",0,0,0,0
"SWARM_9549",0,0,0,0
"SWARM_9543",0,0,0,0
"SWARM_9541",0,0,0,0
"SWARM_9540",0,0,0,0
"SWARM_9547",0,0,0,0
"SWARM_9546",0,0,0,0
"SWARM_7246",0,0,0,0
"SWARM_7245",0,0,0,0
"SWARM_7242",0,0,0,0
"SWARM_7243",0,0,0,0
"SWARM_7240",0,0,0,0
"SWARM_7241",0,0,0,0
"SWARM_1168",3,0,0,0
"SWARM_1165",0,0,0,0
"SWARM_1164",4,0,0,0
"SWARM_1161",0,0,0,0
"SWARM_1163",0,0,0,0
"SWARM_1162",1,0,0,1
"SWARM_10575",0,0,0,0
"SWARM_1832",0,1,1,0
"SWARM_1831",0,0,0,0
"SWARM_1830",0,0,0,0
"SWARM_1837",0,0,0,0
"SWARM_1835",0,0,0,0
"SWARM_1839",0,0,0,0
"SWARM_1838",0,0,0,0
"SWARM_9421",0,0,0,0
"SWARM_5050",0,0,0,0
"SWARM_3153",0,0,0,0
"SWARM_3150",0,0,0,0
"SWARM_3151",0,0,0,0
"SWARM_3156",0,0,0,0
"SWARM_3157",0,0,0,0
"SWARM_3154",0,0,0,0
"SWARM_3155",0,0,0,0
"SWARM_3158",0,0,0,0
"SWARM_3159",0,0,0,0
"SWARM_16437",0,0,0,0
"SWARM_7565",0,0,0,0
"SWARM_4395",0,0,0,0
"SWARM_15331",0,0,0,0
"SWARM_4397",0,0,0,0
"SWARM_4390",0,0,0,0
"SWARM_718",0,0,0,0
"SWARM_8884",0,0,0,0
"SWARM_4398",0,0,0,0
"SWARM_712",0,1,1,0
"SWARM_713",5,4,5,5
"SWARM_714",1,0,0,1
"SWARM_717",3,0,0,0
"SWARM_14065",0,0,0,0
"SWARM_1448",5,0,0,3
"SWARM_1443",0,0,0,0
"SWARM_1441",0,0,0,0
"SWARM_1446",5,0,0,0
"SWARM_1444",0,0,0,0
"SWARM_20574",0,0,0,0
"SWARM_20575",0,0,0,0
"SWARM_13594",0,0,0,0
"SWARM_7036",0,0,0,0
"SWARM_13590",0,0,0,0
"SWARM_13042",0,0,0,0
"SWARM_13040",0,0,0,0
"SWARM_633",0,0,0,0
"SWARM_631",1,3,0,0
"SWARM_637",1,0,0,1
"SWARM_11355",0,0,0,0
"SWARM_11356",0,0,0,0
"SWARM_11353",0,0,0,0
"SWARM_4467",0,0,0,0
"SWARM_4466",0,0,0,0
"SWARM_4465",0,0,0,0
"SWARM_4462",0,0,0,0
"SWARM_4461",0,0,0,0
"SWARM_4460",0,0,0,0
"SWARM_34360",0,0,0,0
"SWARM_10004",0,0,0,0
"SWARM_5738",0,0,0,0
"SWARM_8022",0,0,0,0
"SWARM_8020",0,0,0,0
"SWARM_8027",0,0,0,0
"SWARM_8026",0,0,0,0
"SWARM_8025",0,0,0,0
"SWARM_8024",0,0,0,0
"SWARM_2179",0,0,0,0
"SWARM_2178",0,0,0,0
"SWARM_2177",0,0,0,0
"SWARM_2176",0,0,0,0
"SWARM_2175",0,0,0,0
"SWARM_2174",0,0,0,0
"SWARM_2172",0,0,0,0
"SWARM_2171",0,0,0,0
"SWARM_2170",0,0,0,0
"SWARM_440",1,0,1,1
"SWARM_443",1,0,0,0
"SWARM_444",0,0,2,1
"SWARM_446",0,0,0,0
"SWARM_447",0,0,0,0
"SWARM_448",1,0,0,1
"SWARM_449",0,1,1,0
"SWARM_6415",0,0,0,0
"SWARM_6416",0,0,0,0
"SWARM_6411",0,0,0,0
"SWARM_6412",0,0,0,0
"SWARM_4649",0,0,0,0
"SWARM_4648",0,0,0,0
"SWARM_12092",0,0,0,0
"SWARM_12091",0,0,0,0
"SWARM_12094",0,0,0,0
"SWARM_9088",0,0,0,0
"SWARM_9089",0,0,0,0
"SWARM_4645",0,0,0,0
"SWARM_10836",0,0,0,0
"SWARM_4641",0,0,0,0
"SWARM_10835",0,0,0,0
"SWARM_10838",0,0,0,0
"SWARM_12546",0,0,0,0
"SWARM_12549",0,0,0,0
"SWARM_5519",0,0,0,0
"SWARM_1020",0,1,1,0
"SWARM_5515",0,0,0,0
"SWARM_780",0,0,1,1
"SWARM_3269",0,0,0,0
"SWARM_5510",0,0,0,0
"SWARM_3265",0,0,0,0
"SWARM_5513",0,0,0,0
"SWARM_1280",0,1,1,1
"SWARM_1281",4,0,0,0
"SWARM_1282",4,0,0,0
"SWARM_1283",5,0,0,0
"SWARM_1284",0,0,0,0
"SWARM_1286",1,0,0,1
"SWARM_1287",0,0,0,0
"SWARM_18730",0,0,0,0
"SWARM_4109",0,0,0,0
"SWARM_4104",0,0,0,0
"SWARM_4106",0,0,0,0
"SWARM_4107",0,0,0,0
"SWARM_4100",0,0,0,0
"SWARM_4102",0,0,0,0
"SWARM_4103",0,0,0,0
"SWARM_5609",0,0,0,0
"SWARM_935",1,1,1,2
"SWARM_937",1,1,1,1
"SWARM_3343",0,0,0,0
"SWARM_3341",0,0,0,0
"SWARM_3347",0,0,0,0
"SWARM_3345",0,0,0,0
"SWARM_3344",0,0,0,0
"SWARM_3349",0,0,0,0
"SWARM_3348",0,0,0,0
"SWARM_8934",0,0,0,0
