"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Nemertodermatidae",28.92,25.05,19,2,38.8,0.01,7.49,25,25,25.1575,27.4,27.86625,1,1,8.51782989620944,2
"Dactylopodolidae",9.135,9.135,11,1,21.88,0.08,2.22,9.135,10.8135,22.765,25,26,0.66,0.66,3.14160197504113,0
"Basidiobolaceae",27.2,26.015,79,1,77.29,0.01,7.7,21.65125,25.974,26.645,27.25,27.3,0.91,1,6.79874746525996,0
"Stephanoecidae",27.845,7.15,46,2,49.46,0.06,2.21,7.03,7.1475,24.2075,27.994,28.29,0.51,0.82,2.84908456570834,0
"Acanthoecidae",27.35,27.35,70,2,79.89,0.01,4.65,9.135,21.3675,27.35,27.763,28.214,0.82,0.97,4.60900208434646,0
"Paramicrosporidium family incertae sedis",27.35,27.35,79,1,87.78,0.01,9.47,19.51175,26.4635,27.35,27.663,27.759,0.91,1,7.26882972361256,0
"Rhinosporideacae",27.845,27.845,92,1,83.5,0.05,1.92,0,3.5125,23,27.925,27.92725,0.89,0.57,2.40146020000029,0
"Lankesteria family incertae sedis",27.845,26.95,82,1,84.81,0.01,3.58,23.8,23.994,26,27.31,27.849,0.97,1,4.27194692157966,1
"Selenidium family incertae sedis",26.5,24.47,17,2,16.62,0.1,1.62,0,3.49,24.47,26.362,26.50225,0.68,0.75,2.9253582962604,0
"Margolisiella family incertae sedis",28.29,28.29,32,2,68.21,0.01,6.03,22.936,23.434,27.25,28.37,28.415,0.76,0.94,5.25282035872423,0
"Suessiaceae",27.44,27.35,100,1,89.63,0.01,10.04,26.4935,26.645,27.39,27.835,27.982,1,1,9.71682503418339,1
"Madanidinium family incertae sedis",28.92,26,39,2,40.9,0.03,3.31,18.275,23.809,25.785,28.8795,28.92,0.92,0.88,4.32357384049099,0
"Sinophysis family incertae sedis",27.845,27.35,97,1,89.24,0.01,7.45,23.933,26.6,27.755,28.218,28.335,0.96,1,7.15880273200727,1
"Euplotes family incertae sedis",24.045,25,21,2,24.93,0.01,4.01,23.0825,23.7465,24.41,25.05,25.6075,0.93,0.94,4.7305079815607,0
