"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Rigifilida",0.874912357152692,0.818751342420487,37,1,43.49,0.01,5.97,0.40755049566295,0.572584804832714,0.78494083023544,0.878380096034697,0.888684644946992,0.97,0.99,6.82500480847587,1
"NAMAKO-2",2.72313761531048,1.83312179999082,25,2,69.51,0.01,9.39,1.55354878149525,1.75124989673689,2.23806924136032,2.89046070494286,2.95886694341181,1,1,9.08406862787441,2
"Kalyptorhynchia",3.09311913809721,3.09311913809721,91,2,71.02,0.38,0.27,0.14547614622057,0.172085517348203,2.14278660792143,2.92808984579375,2.95595327757125,0.75,0.28,-1.69726648232683,0
"Neodalyellida",0.793338909541512,0.730712257331681,83,1,66.52,0.13,1.19,0.39127865551425,0.406405963444858,1.22200337326174,2.72313761531048,3.05894706824545,0.72,0.42,-2.05941340474211,0
"Dalyellioida",1.44305059892606,1.23991663224563,26,1,28.97,0.06,1.6,0.267596656856671,0.405394501239157,0.512111988847584,1.44305059892606,1.68643658898986,0.5,0.53,2.05981749855244,0
"Opheliidae",2.49209120198265,0.488634603469641,75,1,69.16,0.01,5.83,0.426820322180917,0.446718504750104,0.528524241016109,1.12716156374776,1.153450119441,1,1,6.60787638355755,1
"Orbiniidae",0.499726610904585,0.512111988847584,25,1,46.56,0.01,5.62,0.132982083849649,0.166990783767038,0.499726610904585,0.535865086741017,0.566967420487402,1,1,6.28819520656303,1
"Paraonidae",2.14278660792143,1.83312179999082,85,1,88.79,0.01,4.25,0.916987754371472,1.40234262012942,1.83312179999082,2.19215572077654,2.39927702418652,0.98,1,4.02501619553148,1
"Harrimaniidae",1.83312179999082,1.44305059892606,43,1,45.72,0.06,1.29,0.163890745043371,0.233518130421314,0.736995430607187,1.73101132911102,1.84613658474459,0.39,0.41,1.53034715900227,0
"Nemertodermatidae",0.136907889301941,0.136907889301941,19,1,26.45,0.08,1.78,0.123877788104089,0.127357083849649,0.37023466542751,1.11648153552251,1.1592311672174,0.78,0.75,3.49291878322009,0
"Dactylopodolidae",3.09311913809721,3.09311913809721,11,2,36.82,0.03,2.97,0.294759809995869,0.341782527881041,2.60761440864656,3.27322645371518,3.32072397081096,0.75,0.77,4.03606441170262,0
"Basidiobolaceae",2.49209120198265,1.14221782665565,79,1,71.35,0.01,6.14,1.01888555848134,1.0600354708798,1.10589967988435,1.1679567671761,1.17330868787003,0.99,1,5.98672432009726,1
"Stephanoecidae",2.89046070494286,0.488634603469641,46,1,31.76,0.12,1.29,0.271193899731516,0.387945709417596,0.818751342420487,2.49438499931158,2.89337437078342,0.7,0.64,2.67055095998965,0
"Acanthoecidae",0.157025402726146,1.15849024507779,70,2,58.05,0.03,2.5,0.156494206939281,0.164038413878563,0.989919539102299,1.19067721327275,2.20485681880765,0.98,0.91,3.73383662312975,0
"Paramicrosporidium family incertae sedis",2.89046070494286,0.636025247831474,79,1,59.28,0.01,5.43,0.475426734820322,0.497969330855018,0.793338909541512,1.12015291133141,1.17398814195236,1,0.99,6.40402420385453,1
"Rhinosporideacae",2.72313761531048,0.793338909541512,92,2,71.62,0.1,1.37,0.610386560305659,0.679268277571252,2.1643342971224,2.7001996420212,2.70134654068567,0.78,0.49,1.79108025958803,0
"Lankesteria family incertae sedis",2.89046070494286,0.356687577447335,82,2,64.45,0.04,1.91,0.172491480793061,0.21780916976456,0.385632899628253,1.83805871127633,2.24847466336225,0.6,0.85,2.57131132805698,0
"Selenidium family incertae sedis",0.186765179677819,0.172491480793061,17,2,19.54,0.09,1.23,0.1857343866171,0.186765179677819,0.733764973151591,2.74607558859975,3.15403613750057,0.77,0.55,2.37831226995697,0
"Margolisiella family incertae sedis",0.364241016109046,0.385632899628253,32,2,36.73,0.03,2.61,0.35784154275093,0.369231412639405,0.876499110216165,1.23991663224563,1.27574315021341,0.7,0.67,3.15135224451693,0
"Suessiaceae",2.72313761531048,2.72313761531048,100,2,65.63,0.03,2.51,0.142190489467162,0.30643295125981,1.1679567671761,2.72313761531048,2.89527332208913,0.77,0.85,3.29791391290497,0
"Madanidinium family incertae sedis",0.137488382899628,0.137488382899628,39,1,43.69,0.11,1.22,0.137488382899628,0.140204321561338,0.397917647666253,1.79874420487403,3.09311913809721,0.61,0.79,3.44126092705694,0
"Sinophysis family incertae sedis",2.49209120198265,1.1679567671761,97,1,65.84,0.01,3.91,0.4156739854399,0.488634603469641,1.1679567671761,2.4714132094176,2.49209120198265,0.84,0.95,3.94617470183476,0
"Euplotes family incertae sedis",0.364241016109046,0.364241016109046,21,1,32.26,0.01,4.12,0.186765179677819,0.230941589219331,0.364241016109046,0.846488585983753,1.05089272339254,0.99,0.94,5.3461472348695,0
"Discocephalus family incertae sedis",1.13004739088531,1.11584705011703,28,1,30.76,0.01,3.66,0.281343916511772,0.488634603469641,0.874796767864519,1.13004739088531,1.13734598306485,0.94,0.96,4.27652805073574,0
"Aspidisca family incertae sedis",0.636025247831474,0.646741016109046,26,1,29.94,0.01,4.58,0.363534425340768,0.370811648079307,0.57623631763734,0.667102245972739,0.770979987608426,0.97,0.93,5.25614450353539,0
"Diophrys family incertae sedis",1.83312179999082,1.10589967988435,70,1,68.31,0.01,6.08,0.819320528707145,0.878085863279637,1.05089272339254,1.18208104089219,1.5370253614209,1,1,7.33669047103119,1
"Protogastrostyla family incertae sedis",1.55446674927716,1.31286847721327,37,1,35.95,0.18,1.12,0.136907889301941,0.137309748038001,0.407945786864932,1.1679567671761,1.24134308997659,0.51,0.74,2.65509692054862,0
"Anigsteinia family incertae sedis",0.793338909541512,0.757433292028088,12,2,16.06,0.07,1.57,0.400194328273441,0.430135130111524,0.793338909541512,1.15389881075313,1.58027008215154,0.78,0.58,2.24631865268151,0
"Cyclidium family incertae sedis",0.136907889301941,0.757433292028088,22,1,20.61,0.03,2.38,0.136998525919042,0.144329817224287,0.417597196406443,1.02157249036211,1.55446674927716,0.95,0.81,4.08144775987568,0
"Sathrophilus family incertae sedis",0.39127865551425,0.39127865551425,19,1,22.08,0.05,2.02,0.125696168938455,0.157025402726146,0.393684944237918,1.1193450795126,1.15461801252926,0.88,0.71,3.46239186871874,0
"Cinetochilum family incertae sedis",0.757433292028088,0.757433292028088,20,2,23.5,0.06,2.03,0.127357083849649,0.137474984510533,0.747224261668732,0.896316040203773,0.996697216714856,0.71,0.61,2.81331312126632,0
"Cryptocaryon family incertae sedis",0.636025247831474,0.636025247831474,41,2,45.62,0.01,4.55,0.414123296158612,0.432046881453945,0.606130782734407,1.08571188696131,1.17938006333471,0.99,0.96,5.01710348111665,2
"Aristerostoma family incertae sedis",1.1679567671761,1.1679567671761,16,2,19.63,0.08,1.58,0.396977842317224,0.464157605328377,1.15338865138373,1.43913877529946,2.49209120198265,0.87,0.68,2.6622960615864,0
"Zosterodasys family incertae sedis",3.09311913809721,3.09311913809721,18,2,31.22,0.1,1.9,0.272378343143329,0.333797939900867,1.16260882555418,3.27322645371518,3.32170359785901,0.69,0.55,2.69466134985214,0
"Chromera family incertae sedis",2.49209120198265,1.31286847721327,93,1,80.86,0.01,7.07,1.16789529911882,1.18689776951673,1.34999380421313,2.49209120198265,2.52428769860939,1,1,7.68249830336998,1
"Amoebophrya family incertae sedis",0.14547614622057,0.918034779016935,59,1,40.69,0.09,1.48,0.145788692688971,0.272152385377943,0.726164833746386,1.42433617329846,2.63330828353756,0.68,0.75,2.75370958371398,0
"Duboscquella family incertae sedis",0.265280023750516,1.06597065606499,19,1,17.49,0.16,1.09,0.216117158457249,0.280540561751342,0.766703428335399,1.13734598306485,1.24005070046813,0.61,0.54,2.37271991419488,0
"Massisteria family incertae sedis",0.148535935563817,0.273169919454771,50,2,42.99,0.03,2.7,0.148206939281289,0.148535935563817,0.750355947955391,1.24811511267154,2.17180415829088,0.89,0.93,3.42401503880538,0
"Maullinia family incertae sedis",2.89046070494286,0.878085863279637,60,1,46.82,0.03,2.71,0.309157218091697,0.363485672242875,0.878085863279637,2.51290204598651,2.89046070494286,0.84,0.95,3.81523072462134,0
"Spongomonas family incertae sedis",0.137488382899628,0.364241016109046,12,1,28.6,0.01,6.51,0.127781268071045,0.137488382899628,0.320300392399835,0.393684944237918,0.406992306897976,0.99,0.99,7.9785913159885,1
"NAMAKO-15",1.1679567671761,1.12196907269723,100,1,60.4,0.01,3.5,0.28358696819496,0.347289332920281,1.12517554729451,1.17330868787003,1.23991663224563,0.87,0.91,4.10820273062794,0
"Auranticordis",0.725114105741429,0.636025247831474,38,1,58.38,0.01,10.37,0.497076205596861,0.539721189591079,0.638423791821561,0.738521788517142,0.769184706732755,1,1,11.6182331494927,1
"BB01-173",0.232335579306072,0.426820322180917,73,1,61.18,0.01,5.86,0.230994439281289,0.279676992978108,0.479299876084264,0.874681178576346,0.877854684703291,0.97,0.97,6.33043083994703,1
"Pseudopirsonia family incertae sedis",2.49209120198265,1.44305059892606,84,1,73.19,0.01,4.28,0.875131976800221,0.889061238468952,1.13452937147184,1.23218007710313,1.40684323970811,1,0.99,5.02696906210046,1
"Nudifila family incertae sedis",3.09311913809721,3.09311913809721,12,2,31.22,0.12,1.67,0.136006164807931,0.146730483271375,0.958595597549222,3.15403613750057,3.21230945431181,0.64,0.73,4.21687978179363,0
"Cyphoderiidae",2.72313761531048,1.09820239570425,80,2,64.03,0.07,1.67,0.272775424669558,0.430274039653036,1.12196907269723,2.7001996420212,2.72313761531048,0.77,0.69,2.65103111636128,0
"Thaumatomonadidae",2.89046070494286,2.23806924136032,100,1,79,0.01,9.16,1.67899261175364,1.83312179999082,2.14278660792143,2.4714132094176,2.75329484441691,1,1,9.14907736031236,1
"Peregriniidae",0.136907889301941,0.136907889301941,100,1,71.7,0.06,2.09,0.136907889301941,0.137041873192896,0.280933188764973,0.640822335811649,1.07004368890266,0.69,0.75,2.9232922970656,0
"Metopion family incertae sedis",2.89046070494286,2.72313761531048,98,1,85.73,0.01,6,0.325692590871541,0.363884293680298,2.86752273165359,2.95253192436551,3.15443830487861,0.85,0.98,6.14999882188321,0
"Vampyrellidae",2.49209120198265,1.12196907269723,96,1,68.08,0.01,5.4,0.905610726800221,0.918034779016935,1.12196907269723,2.49209120198265,2.49323810064712,0.99,1,6.15985418961917,1
"Triastrum family incertae sedis",0.757433292028088,0.744824762494837,15,2,17.75,0.03,2.55,0.356463491325899,0.429538486162743,0.746370921106981,1.11954070907339,1.17155476042957,0.84,0.74,3.52141590594224,0
"Halodaphnea family incertae sedis",1.1679567671761,0.958595597549222,81,1,82.41,0.01,4.24,0.469755227695167,0.76723480999587,0.958595597549222,1.12405038620405,1.13528416408509,1,1,5.15213013344171,1
"P34.6",0.874912357152692,0.896316040203773,38,1,47.57,0.01,4.14,0.641647994114002,0.755887133415944,0.874912357152692,0.895615618890266,0.907569260291891,1,1,4.55580106045025,1
"Rhizidiomyces family incertae sedis",0.141086586121437,0.364241016109046,88,1,60.29,0.01,3.47,0.147191325898389,0.163595430607187,0.515089451672863,2.17312571526917,2.89527332208913,0.96,0.85,3.83806171670907,0
"Navicula family incertae sedis",2.72313761531048,0.399842162329616,84,1,63.99,0.01,4.67,0.231638584262701,0.304675609252375,0.43012814952499,1.47071563403552,2.17180415829088,1,0.98,5.54865306067381,1
"Rhaphoneis family incertae sedis",0.279676992978108,0.186765179677819,51,1,69.63,0.01,6.19,0.231638584262701,0.274078020446097,0.39127865551425,0.498145058859975,0.525304948884759,0.99,1,7.36872758496346,1
"Bolidomonas family incertae sedis",0.137488382899628,0.320300392399835,91,2,60.09,0.02,3.05,0.137488382899628,0.280623688558447,0.320300392399835,2.72313761531048,2.72313761531048,0.79,0.93,3.354598682057,0
"Dactylopodida",0.636025247831474,0.636025247831474,13,2,16.82,0.05,2.6,0.35784154275093,0.384490783767038,0.636025247831474,1.13516190933499,1.14221782665565,0.88,0.68,3.09591149924823,0
"Stygamoebida",3.09311913809721,0.793338909541512,48,2,58.06,0.01,4.2,0.61612895755886,0.723358581164808,0.878085863279637,1.88249091284593,3.03775948712653,1,0.99,5.37035563552754,2
"Hartmannella family incertae sedis",2.72313761531048,0.539721189591079,42,2,37.51,0.01,3.11,0.341829610698059,0.40888774266832,0.731318308550186,1.35558695098444,2.72428451397494,0.85,0.98,4.0255798198693,0
"Acanthocystidae",0.168098048327138,0.168098048327138,29,1,34.07,0.05,2.16,0.136733924514663,0.154403903345725,0.413244785212722,1.24223435563817,2.73035687112763,0.79,0.67,2.97889604980409,0
"Heterophryidae",0.172491480793061,0.416049411400247,33,2,29.44,0.05,1.93,0.168431846344486,0.172491480793061,0.418205700123916,1.1741324039653,1.23991663224563,0.86,0.67,2.96025600280791,0
"Amastigomonas family incertae sedis",0.146730483271375,0.157025402726146,92,2,60.99,0.07,1.95,0.146730483271375,0.14809219330855,0.814754285419248,3.09894646977833,3.27322645371518,0.53,0.65,2.66284531197386,0
"Subulatomonas family incertae sedis",2.14278660792143,2.14278660792143,42,1,46.67,0.02,3.32,0.199294400557621,0.264831257744734,0.874912357152692,2.14278660792143,2.19116858414796,0.99,0.96,3.88139443096718,1
"Lagenoeca",2.72313761531048,2.72313761531048,87,1,79.21,0.03,3.35,0.574217756092524,0.821361631557208,1.27574315021341,2.86752273165359,2.92694294712929,0.7,0.93,3.84638223327867,0
"Stephanoeca",1.15849024507779,1.15849024507779,57,2,50.42,0.01,3.06,0.148535935563817,0.157025402726146,1.15702341319014,2.51502917527193,2.72313761531048,0.81,0.83,3.58987285290279,0
