"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Dalyellioida",1.99575406803047,2.40866648706897,26,1,28.89,0.03,1.75,0.192156996898376,0.192156996898376,0.677024873806483,2.15047643279055,2.17604247841977,0.61,0.39,1.87468490868607,0
"Opheliidae",3.5157965158046,0.324375114030287,75,1,69.28,0.01,5.68,0.288566563279206,0.293397646414888,0.345472237426261,0.498583584199968,1.60864648829479,0.99,1,6.41030794508933,1
"Orbiniidae",0.394985708204099,0.389816335218634,25,1,43.33,0.01,4.74,0.216180145046524,0.283382297938332,0.394100833181293,0.424428282551846,0.433501064282674,0.99,0.98,5.76291056003945,1
"Paraonidae",2.28683429118774,2.28683429118774,85,1,88.86,0.01,4.08,1.18159294608648,1.23703513653226,1.9565582808794,2.28683429118774,2.33761729440339,0.99,0.99,4.42939803031524,1
"Harrimaniidae",2.66197146962233,2.66197146962233,43,1,47.25,0.02,1.51,0.131014306999939,0.209504044274159,0.653718869731801,1.99575406803047,2.66197146962233,0.6,0.66,1.94483333015215,0
"Nemertodermatidae",0.111513752052545,0.222843915343915,19,1,18.52,0.19,1.04,0.127390492914918,0.175053936325488,0.273844493097366,1.49086595027139,1.63263654568528,0.69,0.58,2.54207174050751,0
"Dactylopodolidae",3.64231080237411,3.5157965158046,11,2,30.17,0.03,3.77,0.318867086298121,0.396902435686918,1.66445285180244,3.68039682539683,3.68039682539683,0.85,0.78,4.23651697195776,0
"Basidiobolaceae",2.28683429118774,2.28683429118774,79,1,71.12,0.01,4.13,0.278211058657179,0.329638980113118,1.43964234400657,2.15255956086937,2.28833187730911,0.99,1,4.83966127012765,1
"Stephanoecidae",3.24828725797072,0.383190415374323,46,1,34.79,0.02,2.02,0.115161466885605,0.129083439761601,0.398371647509579,2.38170993688424,2.77009548611111,0.78,0.66,2.58713316312262,0
"Acanthoecidae",0.138038983153926,1.27996158604725,70,2,56.35,0.02,2.57,0.157541611552028,0.167681403180685,1.18430373107097,1.71048278902877,2.05008322714263,0.97,0.9,3.30919703372258,0
"Paramicrosporidium family incertae sedis",3.5157965158046,0.349429392446634,79,1,58.04,0.01,5.56,0.339567521133613,0.34522182691723,0.68029130937177,1.69575645791522,2.66197146962233,0.98,0.99,5.6186056589992,1
"Rhinosporideacae",3.5157965158046,0.758191555677188,92,2,72.07,0.08,1.5,0.232705026455027,0.237863908654139,1.26453211472967,3.10502246254105,3.52021792898194,0.8,0.61,2.12733036661575,0
"Lankesteria family incertae sedis",2.66197146962233,0.295005093352795,82,2,64.51,0.02,2.13,0.192156996898376,0.214684881104421,0.913495864501611,2.66197146962233,2.8973058089166,0.68,0.85,2.50448026362041,0
"Selenidium family incertae sedis",0.230459009913033,0.230459009913033,17,2,17.54,0.14,1.22,0.092702169996351,0.0945827631819011,0.521563127166576,3.52463934215928,3.68039682539683,0.67,0.53,2.34493376789809,0
"Margolisiella family incertae sedis",0.295005093352795,0.295005093352795,32,2,38.28,0.02,2.67,0.255474225354254,0.285717136471447,1.0333718565651,1.6382881754394,1.7408007966916,0.71,0.62,3.03970579818335,0
"Suessiaceae",3.64231080237411,2.40866648706897,100,2,61.38,0.04,2.08,0.110802379812078,0.127197614486408,1.33026560266907,2.98144398689792,3.68039682539683,0.79,0.79,2.83197792161137,0
"Madanidinium family incertae sedis",0.107337050720671,0.107337050720671,39,1,43.23,0.09,1.32,0.107207198731983,0.111023319193578,0.342049428328164,2.28982946343049,3.55639965085352,0.68,0.76,3.12742385057073,0
"Sinophysis family incertae sedis",3.5157965158046,0.334259487319832,97,2,56.73,0.1,1.71,0.230572926169191,0.330857279693487,1.18181749072554,2.40866648706897,2.8973058089166,0.54,0.79,2.95780388763901,0
"Euplotes family incertae sedis",0.334259487319832,0.342968132335949,21,1,25.98,0.01,4.11,0.159137828407225,0.168149250440917,0.287262626953719,0.452986863711002,1.03538720955536,0.99,0.93,4.90410482672842,0
"Discocephalus family incertae sedis",2.28683429118774,0.68029130937177,28,1,28.34,0.01,3.24,0.137100760962112,0.201592676214803,0.684400333728639,1.51729367146164,1.63263654568528,0.94,0.9,3.64415406287535,0
"Aspidisca family incertae sedis",0.334259487319832,0.339639968375601,26,1,33.5,0.01,4.8,0.272346211153682,0.275965456425226,0.346139694702914,0.450520434227331,0.601178911618926,0.97,0.94,5.82098945877204,0
"Diophrys family incertae sedis",2.40866648706897,1.56084309004972,70,1,71.35,0.01,6.06,0.479581660889132,0.696177362707535,1.56084309004972,2.15047643279055,2.174860173212,0.99,1,6.50481163511092,1
"Protogastrostyla family incertae sedis",1.87884035949948,1.87884035949948,37,1,37.64,0.14,1.34,0.0878662652800583,0.104330425561029,0.318242223134464,1.47277427134647,1.87884035949948,0.61,0.5,2.0569969395043,0
"Anigsteinia family incertae sedis",0.758191555677188,0.708286200814937,12,2,15.64,0.08,1.5,0.275815628230858,0.293397646414888,0.758191555677188,1.87884035949948,1.99868606488133,0.82,0.6,2.36480416741779,0
"Cyclidium family incertae sedis",2.40866648706897,0.68029130937177,22,1,21.11,0.05,2.19,0.168149250440917,0.17015284239494,0.355445098218087,0.954179400048654,1.47819013980113,0.91,0.73,3.60948176349399,0
"Sathrophilus family incertae sedis",0.120071991120842,1.47819013980113,19,1,20.87,0.08,1.55,0.212031411542906,0.23406502767135,0.831821291735085,1.52229529425515,1.56198718691559,0.76,0.55,2.25350513673694,0
"Cinetochilum family incertae sedis",0.758191555677188,0.758191555677188,20,2,23.5,0.05,2.13,0.235754420574105,0.2731056528614,0.758191555677188,1.25536645533054,1.38852036200815,0.91,0.78,3.14013128240725,0
"Cryptocaryon family incertae sedis",0.389816335218634,0.383190415374323,41,2,42.49,0.01,3.7,0.288315392568266,0.306845466155811,0.371376421577571,0.525479611384784,1.76232614253596,0.97,0.99,4.86162918571739,2
"Aristerostoma family incertae sedis",2.97169262281062,0.206213890409293,16,2,15.77,0.18,0.99,0.301272030651341,0.378835370674451,1.00442051708934,1.87974385614319,2.30916315809729,0.7,0.56,2.33315151143861,0
"Zosterodasys family incertae sedis",3.64231080237411,3.64231080237411,18,2,31.22,0.12,1.14,0.153097062579821,0.260889143556528,1.38090858857112,3.64231080237411,3.68039682539683,0.75,0.67,2.8903588210451,0
"Chromera family incertae sedis",3.5157965158046,2.15047643279055,93,1,81.21,0.01,6.94,1.55825208817962,1.67891312032476,2.15047643279055,2.41277623409278,3.34124815805453,1,1,6.76923299876197,1
"Amoebophrya family incertae sedis",2.33761729440339,0.389816335218634,59,1,39.07,0.16,1.22,0.120071991120842,0.191951491516147,0.450520434227331,1.4982624378535,2.04754407698185,0.68,0.73,2.72237241232048,0
"Duboscquella family incertae sedis",0.222843915343915,0.215550538222952,19,2,19.35,0.11,1.62,0.204972708751444,0.214887794198139,0.340258658699751,1.2805879672391,1.56186038796904,0.61,0.6,2.39282552609742,0
"Massisteria family incertae sedis",3.5157965158046,1.38852036200815,50,2,44.8,0.01,3.03,0.196120851198078,0.209562062883902,1.27996158604725,1.56982999295863,2.40866648706897,0.89,0.9,3.51103828060881,0
"Maullinia family incertae sedis",2.66197146962233,2.66197146962233,60,1,65.93,0.02,4.24,0.280508187374566,0.691581303594235,1.20718086723834,2.66197146962233,2.75948511049535,0.94,0.99,4.6125370825188,0
"Spongomonas family incertae sedis",0.107337050720671,0.215550538222952,12,1,26.37,0.01,6.28,0.107337050720671,0.110619994070425,0.165188606093779,0.3391487259016,0.47003052210667,0.95,0.98,6.75506742458872,1
"NAMAKO-15",1.72395745910114,1.72395745910114,100,1,58.15,0.04,2.23,0.115946356352247,0.136689130633096,1.56362176937945,1.87884035949948,2.42133173619663,0.76,0.78,2.99701126309382,0
