"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_474",26.015,24.47,32,1,30.33,0.21,0.97,7.03,11.9135,22.74,24.5255,25.0165,0.83,0.3,-2.4949190482601,0
"SWARM_501",27.35,27.2,43,1,47.11,0.04,1.39,22.955,23.3855,25.025,26.473,27.2025,0.56,0.6,1.99866305505129,0
"SWARM_502",18.45,23.4,100,2,73.88,0.01,6.2,18.45,20,23.54,26.0335,26.18675,1,1,6.53354458401593,2
"SWARM_510",27.35,24.855,53,1,49.74,0.01,4.79,19.0985,23.836,24.855,26.015,26.244,0.92,0.99,4.78788163837797,0
"SWARM_488",27.35,27.35,89,1,91.36,0.01,6.2,19.9975,22.995,27.25,27.755,27.8355,0.89,1,6.45669112030472,0
"SWARM_433",28.92,28.92,53,2,78.92,0.01,3.78,22.955,23.3045,26.745,28.92,29.525,0.95,0.98,4.4606501315222,2
"SWARM_998",27.35,23.035,46,1,47.54,0.04,2.15,18.45,22.492,23.05,26.735,27.3545,0.89,0.82,2.93303470668301,0
"SWARM_707",27.35,27.35,97,1,77.9,0.01,6.97,24.745,24.855,27.0475,27.35,27.402,0.98,1,7.26410581047627,1
"SWARM_469",23.425,23.425,19,2,28.36,0.01,2.89,23.39375,23.4,23.7475,25.2265,25.465,0.9,0.8,3.46335476322579,0
"SWARM_400",27.35,26.22,61,2,86.31,0.01,5.99,26,26,26.34,27.44,27.44725,1,1,5.85694447728437,2
"SWARM_540",24.49,24.49,16,2,24.44,0.01,2.86,23.49975,23.8,24.49,26,26,0.88,0.8,3.11607797769273,0
"SWARM_526",27.35,27.35,87,1,96.67,0.01,8.16,26.43925,26.635,27.35,27.763,27.94575,1,1,8.04193912837786,1
"SWARM_464",27.35,27.35,86,1,94.13,0.01,6.08,23.31725,23.6535,27.35,27.763,28.214,0.88,1,6.24026251513583,0
"SWARM_602",27.44,24.945,87,1,84.68,0.01,5.94,23,23.0935,24.8725,26,26.65275,1,1,6.81778293493188,1
"SWARM_531",27.35,27.845,86,1,88.91,0.01,5.42,25.8975,26,27.25,27.835,28.2925,0.97,1,6.16190199756482,1
"SWARM_448",28.92,27.44,60,2,81.04,0.01,5.7,22.08,22.917,26.825,27.39,27.755,0.98,1,5.66341355658647,2
"SWARM_665",20.63,20.63,19,1,90.68,0.01,14.28,7.03,9.135,20,21.705,21.72375,1,1,15.4815623965058,1
"SWARM_527",27.35,27.35,94,1,96.55,0.01,9.76,24.85225,24.9945,27.35,27.665,27.807,1,1,9.31902864959627,1
"SWARM_416",27.35,26.22,79,2,78.15,0.01,4.57,18.5,19.95,25.7,27.4,27.5935,1,1,4.6551077546358,2
"SWARM_468",26.37,25.265,36,1,38.42,0.02,2.57,23.39725,23.94,25,26.0505,26.4715,0.93,0.94,3.08689201024516,0
"SWARM_460",27.35,23.695,70,2,63.53,0.01,4.99,22.12775,23.144,23.695,27.255,27.4,0.85,1,5.52224622639781,0
"SWARM_512",27.35,27.44,76,1,79.05,0.01,4.24,20.5985,21.26,22.9325,27.76,27.845,0.37,1,4.38977862259978,0
"SWARM_518",27.35,27.2,87,1,94.99,0.01,8.21,26.0285,26.0965,26.53,27.25,27.3025,1,1,8.86018657912015,1
"SWARM_567",27.845,27.845,96,1,89,0.01,3.65,24.85325,24.945,26.745,27.845,27.925,0.99,0.99,4.16665663083888,1
"SWARM_500",22.525,22.525,61,2,65.29,0.04,1.91,22.503,22.53,24.65,26.1085,26.2545,0.62,0.96,2.64152514375724,0
"SWARM_589",23.4,23.4,35,2,42.98,0.02,4.95,23.23,23.265,23.43,24.746,24.945,0.99,1,5.63368087882333,2
"SWARM_639",27.35,27.35,91,1,99.88,0.01,11.13,26.48925,26.545,27.35,27.663,27.8375,0.98,1,10.9239035803846,1
"SWARM_906",27.35,27.35,43,1,47.78,0.04,2.45,22.43025,23.345,25.1,27.39,27.664,0.39,0.87,3.44382192984707,0
"SWARM_645",26.065,26.5,13,1,15.29,0.17,0.91,23.445,23.8,25.735,26.03,26.03,0.45,0.21,-1.7437860816651,0
"SWARM_637",28.415,23.8,82,2,78.97,0.01,5.01,23.3,23.3945,24,25,25.035,1,1,5.79652710182968,2
"SWARM_545",27.35,26.37,54,1,57.05,0.01,4.2,19.875,20.517,26,26.691,27.0525,0.61,0.99,4.81971851844536,0
"SWARM_831",22.525,22.525,54,2,62.79,0.02,4.25,20.5985,21.075,22.525,26.6905,27.35,0.85,1,4.44466013264025,0
"SWARM_535",27.44,27.35,88,1,95.99,0.01,10.38,26.64275,26.879,27.4,27.885,28.34,1,1,10.016607814525,1
"SWARM_710",25.155,25.155,58,2,69.59,0.01,8.78,23.32,23.435,25.11,25.7,25.85,1,1,8.67141688185219,2
"SWARM_551",7.15,24.41,81,1,69.07,0.01,4.73,12.129,19.755,24.3275,25.0505,25.10025,0.67,1,4.71618974076929,0
"SWARM_542",27.44,26,96,2,70.31,0.01,3.56,24.0855,25.571,26.1775,27.3,27.39,0.93,0.98,3.76557559699322,0
"SWARM_559",27.35,26.37,86,1,85.31,0.01,6.58,25.9,26.045,26.645,27.404,27.759,1,1,7.44573840341844,1
